action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,6.2520839451293275,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,7.364623072002675,1,0,0,2,false,false,false,0,true,0,false,0,false
[producing],3,13.54328802372546,2,0,0,3,false,false,false,0,true,0,false,0,false
[producing],4,30.2909513494345,3,0,0,4,false,false,false,0,true,0,false,0,false
[con_ready2],5,31.608662751465204,3,0,0,4,false,true,false,0,true,0,true,0,false
[consuming2],6,32.98409938385627,3,0,0,3,false,false,false,0,true,1,false,0,false
[con_ready2],7,33.81646179868932,3,0,0,3,false,true,false,0,true,1,true,0,false
[consuming2],8,34.562776035228005,3,0,0,2,false,false,false,0,true,2,false,0,false
[producing2],9,38.663081385419005,3,1,0,3,false,false,false,0,true,2,false,0,false
[producing],10,55.091406853987664,4,1,0,4,false,false,false,0,true,2,false,0,false
[producing2],11,61.23645680966379,4,2,0,5,false,false,false,0,true,2,false,0,false
[producing3],12,61.8782673104524,4,2,1,5,true,false,false,0,true,2,false,0,false
[consuming1],13,62.087549785335455,4,2,1,4,false,false,false,1,false,2,false,0,false
[producing2],14,64.92569384428707,4,3,1,5,false,false,false,1,false,2,false,0,false
[con_ready3],15,72.4358139260984,4,3,1,5,false,false,true,1,false,2,false,0,true
[consuming3],16,72.44169731337986,4,3,1,4,false,false,false,1,false,2,false,1,false
[con_ready3],17,73.70087671473537,4,3,1,4,false,false,true,1,false,2,false,1,true
[consuming3],18,73.79744864213825,4,3,1,3,false,false,false,1,false,2,false,2,false
[producing3],19,78.67121659356683,4,3,2,3,true,false,false,1,false,2,false,2,false
