action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,40.58264071986579,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,47.73028316536865,1,0,0,1,true,false,false,0,true,0,false,0,false
[consuming1],3,48.226047051751095,1,0,0,0,false,false,false,1,false,0,false,0,false
[producing],4,102.20679394978583,2,0,0,1,false,false,false,1,false,0,false,0,false
[producing2],5,102.84671580380173,2,1,0,2,false,false,false,1,false,0,false,0,false
[producing2],6,105.45289520514702,2,2,0,3,false,false,false,1,false,0,false,0,false
[con_ready3],7,106.03095507143506,2,2,0,3,false,false,true,1,false,0,false,0,true
[consuming3],8,106.33576312173561,2,2,0,2,false,false,false,1,false,0,false,1,false
[con_ready2],9,107.82653995401068,2,2,0,2,false,true,false,1,false,0,true,1,false
[consuming2],10,108.87103102162206,2,2,0,1,false,false,false,1,false,1,false,1,false
[producing3],11,110.15746612998228,2,2,1,2,false,false,false,1,false,1,false,1,false
[producing2],12,110.50716613358352,2,3,1,3,false,false,false,1,false,1,false,1,false
[con_ready1],13,112.0192969649653,2,3,1,3,true,false,false,1,true,1,false,1,false
[consuming1],14,113.20044372840619,2,3,1,2,false,false,false,2,false,1,false,1,false
[producing2],15,114.951862428981,2,4,1,3,false,false,false,2,false,1,false,1,false
[con_ready3],16,118.92267583736115,2,4,1,3,false,false,true,2,false,1,false,1,true
[consuming3],17,119.05485751225423,2,4,1,2,false,false,false,2,false,1,false,2,false
[con_ready1],18,122.82137315474192,2,4,1,2,true,false,false,2,true,1,false,2,false
[consuming1],19,123.31608664399197,2,4,1,1,false,false,false,3,false,1,false,2,false
[producing3],20,141.91805383602963,2,4,2,2,false,false,false,3,false,1,false,2,false
[producing2],21,144.82857021932193,2,5,2,3,false,false,false,3,false,1,false,2,false
[con_ready3],22,148.0375704801969,2,5,2,3,false,false,true,3,false,1,false,2,true
[consuming3],23,150.47199657974699,2,5,2,2,false,false,false,3,false,1,false,3,false
