action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,48.394827909649905,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,48.9602924092526,1,0,1,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,55.03856666115767,1,0,1,2,false,true,false,0,false,0,true,0,false
[consuming2],4,55.616829759837024,1,0,1,1,false,false,false,0,false,1,false,0,false
[producing2],5,58.940623956613386,1,1,1,2,false,false,false,0,false,1,false,0,false
[producing2],6,74.44680012225322,1,2,1,3,false,false,false,0,false,1,false,0,false
[con_ready1],7,76.9515376551761,1,2,1,3,true,false,false,0,true,1,false,0,false
[consuming1],8,81.61253442012406,1,2,1,2,false,false,false,1,false,1,false,0,false
[producing2],9,83.25976072684747,1,3,1,3,false,false,false,1,false,1,false,0,false
[con_ready3],10,118.35905308679122,1,3,1,3,false,false,true,1,false,1,false,0,true
[consuming3],11,118.71279503066383,1,3,1,2,false,false,false,1,false,1,false,1,false
[con_ready1],12,127.85720522490318,1,3,1,2,true,false,false,1,true,1,false,1,false
[consuming1],13,128.39277573987704,1,3,1,1,false,false,false,2,false,1,false,1,false
[producing2],14,128.66337547791952,1,4,1,2,false,false,false,2,false,1,false,1,false
[con_ready1],15,139.47732794666842,1,4,1,2,true,false,false,2,true,1,false,1,false
[consuming1],16,141.28408233474985,1,4,1,1,false,false,false,3,false,1,false,1,false
[con_ready1],17,141.37263884882563,1,4,1,1,true,false,false,3,true,1,false,1,false
[consuming1],18,142.16495279264424,1,4,1,0,false,false,false,4,false,1,false,1,false
[producing],19,178.5596397064753,2,4,1,1,false,false,false,4,false,1,false,1,false
[con_ready2],20,179.4981293619869,2,4,1,1,false,true,false,4,false,1,true,1,false
[consuming2],21,179.73260159070313,2,4,1,0,false,false,false,4,false,2,false,1,false
[producing],22,240.41139769682476,3,4,1,1,false,false,false,4,false,2,false,1,false
[producing3],23,240.827801673512,3,4,2,2,false,false,false,4,false,2,false,1,false
[producing2],24,248.45582995168454,3,5,2,3,false,false,false,4,false,2,false,1,false
[con_ready2],25,248.80393712918047,3,5,2,3,false,true,false,4,false,2,true,1,false
[consuming2],26,248.92432919434614,3,5,2,2,false,false,false,4,false,3,false,1,false
[con_ready1],27,253.24578848460797,3,5,2,2,true,false,false,4,true,3,false,1,false
[consuming1],28,253.86091896197073,3,5,2,1,false,false,false,5,false,3,false,1,false
[producing],29,262.510790618937,4,5,2,2,false,false,false,5,false,3,false,1,false
[producing3],30,278.56730070408895,4,5,3,3,false,false,false,5,false,3,false,1,false
[con_ready2],31,280.8608482115578,4,5,3,3,false,true,false,5,false,3,true,1,false
[consuming2],32,282.77780159567,4,5,3,2,false,false,false,5,false,4,false,1,false
[con_ready3],33,282.7784899702682,4,5,3,2,false,false,true,5,false,4,false,1,true
[consuming3],34,283.2507617318997,4,5,3,1,false,false,false,5,false,4,false,2,false
[producing3],35,284.0191384670349,4,5,4,2,false,false,false,5,false,4,false,2,false
[con_ready2],36,290.4798710357562,4,5,4,2,false,true,false,5,false,4,true,2,false
[consuming2],37,291.1223879822814,4,5,4,1,false,false,false,5,false,5,false,2,false
[producing],38,291.56118979211544,5,5,4,2,false,false,false,5,false,5,false,2,false
[con_ready2],39,295.9189852647079,5,5,4,2,false,true,false,5,false,5,true,2,false
[consuming2],40,297.20331228941006,5,5,4,1,false,false,false,5,false,6,false,2,false
[con_ready3],41,298.0055613295277,5,5,4,1,false,false,true,5,false,6,false,2,true
[consuming3],42,298.56324305345026,5,5,4,0,false,false,false,5,false,6,false,3,false
[producing],43,335.53211636455313,6,5,4,1,false,false,false,5,false,6,false,3,false
[con_ready1],44,338.21666681240544,6,5,4,1,true,false,false,5,true,6,false,3,false
[consuming1],45,341.4860396508848,6,5,4,0,false,false,false,6,false,6,false,3,false
[producing],46,359.0710107587269,7,5,4,1,false,false,false,6,false,6,false,3,false
[producing2],47,360.3269938539458,7,6,4,2,false,false,false,6,false,6,false,3,false
[producing],48,362.6470088368208,8,6,4,3,false,false,false,6,false,6,false,3,false
[con_ready3],49,365.50231237333287,8,6,4,3,false,false,true,6,false,6,false,3,true
[consuming3],50,365.6445656027616,8,6,4,2,false,false,false,6,false,6,false,4,false
[con_ready2],51,384.1665414717792,8,6,4,2,false,true,false,6,false,6,true,4,false
[consuming2],52,384.79960003217406,8,6,4,1,false,false,false,6,false,7,false,4,false
[con_ready1],53,392.22903224380013,8,6,4,1,true,false,false,6,true,7,false,4,false
[consuming1],54,393.33195956524054,8,6,4,0,false,false,false,7,false,7,false,4,false
[producing],55,444.0961828585962,9,6,4,1,false,false,false,7,false,7,false,4,false
[producing2],56,448.1221825134321,9,7,4,2,false,false,false,7,false,7,false,4,false
[producing3],57,452.2437952605976,9,7,5,3,false,false,false,7,false,7,false,4,false
[con_ready3],58,471.9117830207848,9,7,5,3,false,false,true,7,false,7,false,4,true
[consuming3],59,472.5887901423838,9,7,5,2,false,false,false,7,false,7,false,5,false
[con_ready1],60,477.13953190666695,9,7,5,2,true,false,false,7,true,7,false,5,false
[consuming1],61,477.4807441546757,9,7,5,1,false,false,false,8,false,7,false,5,false
[con_ready1],62,482.9944742493344,9,7,5,1,true,false,false,8,true,7,false,5,false
[consuming1],63,483.78137200647853,9,7,5,0,false,false,false,9,false,7,false,5,false
[producing],64,504.8794920788031,10,7,5,1,false,false,false,9,false,7,false,5,false
[producing3],65,511.30814402542416,10,7,6,2,false,false,false,9,false,7,false,5,false
[producing2],66,513.7180703306119,10,8,6,3,false,false,false,9,false,7,false,5,false
[con_ready1],67,518.6573484461569,10,8,6,3,true,false,false,9,true,7,false,5,false
[consuming1],68,519.6108946415891,10,8,6,2,false,false,false,10,false,7,false,5,false
[con_ready2],69,519.6473328961067,10,8,6,2,false,true,false,10,false,7,true,5,false
[consuming2],70,521.3988075153493,10,8,6,1,false,false,false,10,false,8,false,5,false
[con_ready2],71,541.3012258080339,10,8,6,1,false,true,false,10,false,8,true,5,false
[consuming2],72,543.600168758608,10,8,6,0,false,false,false,10,false,9,false,5,false
