action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,13.164724096321164,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing],2,15.94482580071842,2,0,0,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,19.18885365781553,2,0,0,2,true,false,false,0,true,0,false,0,false
[consuming1],4,19.508731023159413,2,0,0,1,false,false,false,1,false,0,false,0,false
[con_ready2],5,19.585924521162077,2,0,0,1,false,true,false,1,false,0,true,0,false
[consuming2],6,20.89608685905978,2,0,0,0,false,false,false,1,false,1,false,0,false
[producing],7,21.770161126042645,3,0,0,1,false,false,false,1,false,1,false,0,false
[producing2],8,25.266237347519088,3,1,0,2,false,false,false,1,false,1,false,0,false
[producing3],9,29.253084848095153,3,1,1,3,false,false,false,1,false,1,false,0,false
[con_ready3],10,31.99981474010718,3,1,1,3,false,false,true,1,false,1,false,0,true
[consuming3],11,32.60233601866002,3,1,1,2,false,false,false,1,false,1,false,1,false
[producing],12,33.99880032160348,4,1,1,3,false,false,false,1,false,1,false,1,false
[con_ready1],13,48.78050608735063,4,1,1,3,true,false,false,1,true,1,false,1,false
[consuming1],14,48.98052209059277,4,1,1,2,false,false,false,2,false,1,false,1,false
[producing3],15,50.10600469329218,4,1,2,3,false,false,false,2,false,1,false,1,false
[con_ready3],16,56.624868687120745,4,1,2,3,false,false,true,2,false,1,false,1,true
[consuming3],17,57.716495940218,4,1,2,2,false,false,false,2,false,1,false,2,false
[con_ready1],18,61.32565536050193,4,1,2,2,true,false,false,2,true,1,false,2,false
[consuming1],19,65.39581070499933,4,1,2,1,false,false,false,3,false,1,false,2,false
[producing2],20,66.01193510716237,4,2,2,2,false,false,false,3,false,1,false,2,false
[producing],21,76.95218794762732,5,2,2,3,false,false,false,3,false,1,false,2,false
[con_ready2],22,81.05043259145033,5,2,2,3,false,true,false,3,false,1,true,2,false
[consuming2],23,81.60466316413985,5,2,2,2,false,false,false,3,false,2,false,2,false
[producing2],24,81.77141916377899,5,3,2,3,false,false,false,3,false,2,false,2,false
[con_ready2],25,90.68983670912604,5,3,2,3,false,true,false,3,false,2,true,2,false
[consuming2],26,91.25107821331106,5,3,2,2,false,false,false,3,false,3,false,2,false
[producing3],27,91.68115978734836,5,3,3,3,false,false,false,3,false,3,false,2,false
[con_ready1],28,102.81182585059177,5,3,3,3,true,false,false,3,true,3,false,2,false
[consuming1],29,103.18253773488378,5,3,3,2,false,false,false,4,false,3,false,2,false
[producing],30,104.71189178009513,6,3,3,3,false,false,false,4,false,3,false,2,false
[con_ready2],31,114.55266330849314,6,3,3,3,false,true,false,4,false,3,true,2,false
[consuming2],32,114.6063381852297,6,3,3,2,false,false,false,4,false,4,false,2,false
[producing],33,127.23310806550313,7,3,3,3,false,false,false,4,false,4,false,2,false
[con_ready2],34,128.88763009898722,7,3,3,3,false,true,false,4,false,4,true,2,false
[consuming2],35,128.99590322288964,7,3,3,2,false,false,false,4,false,5,false,2,false
[producing3],36,129.25853052960298,7,3,4,3,false,false,false,4,false,5,false,2,false
[con_ready1],37,138.48457554482707,7,3,4,3,true,false,false,4,true,5,false,2,false
[consuming1],38,139.2348832676848,7,3,4,2,false,false,false,5,false,5,false,2,false
[producing],39,140.2519692254559,8,3,4,3,false,false,false,5,false,5,false,2,false
[con_ready3],40,143.35058645041215,8,3,4,3,false,false,true,5,false,5,false,2,true
[consuming3],41,143.49322792778855,8,3,4,2,false,false,false,5,false,5,false,3,false
[producing2],42,144.1260028482121,8,4,4,3,false,false,false,5,false,5,false,3,false
[con_ready1],43,180.07048315325898,8,4,4,3,true,false,false,5,true,5,false,3,false
[consuming1],44,180.85953402773993,8,4,4,2,false,false,false,6,false,5,false,3,false
[con_ready2],45,188.96292798036396,8,4,4,2,false,true,false,6,false,5,true,3,false
[consuming2],46,189.038996283325,8,4,4,1,false,false,false,6,false,6,false,3,false
[con_ready3],47,207.34447656252615,8,4,4,1,false,false,true,6,false,6,false,3,true
[consuming3],48,208.10931151623808,8,4,4,0,false,false,false,6,false,6,false,4,false
[producing],49,213.03567804340616,9,4,4,1,false,false,false,6,false,6,false,4,false
[producing2],50,216.2772519043137,9,5,4,2,false,false,false,6,false,6,false,4,false
[con_ready3],51,219.0856451967328,9,5,4,2,false,false,true,6,false,6,false,4,true
[consuming3],52,220.01958009819856,9,5,4,1,false,false,false,6,false,6,false,5,false
[producing3],53,229.46799192543259,9,5,5,2,false,false,false,6,false,6,false,5,false
[producing],54,235.5619792093214,10,5,5,3,false,false,false,6,false,6,false,5,false
[con_ready3],55,242.61856885123694,10,5,5,3,false,false,true,6,false,6,false,5,true
[consuming3],56,246.03654397656481,10,5,5,2,false,false,false,6,false,6,false,6,false
[producing3],57,249.22916433210418,10,5,6,3,false,false,false,6,false,6,false,6,false
[con_ready2],58,274.62539973992864,10,5,6,3,false,true,false,6,false,6,true,6,false
[consuming2],59,275.3578134890307,10,5,6,2,false,false,false,6,false,7,false,6,false
[con_ready2],60,278.13880798721783,10,5,6,2,false,true,false,6,false,7,true,6,false
[consuming2],61,280.3557388927876,10,5,6,1,false,false,false,6,false,8,false,6,false
[con_ready2],62,282.83152032952813,10,5,6,1,false,true,false,6,false,8,true,6,false
[consuming2],63,283.2036688148967,10,5,6,0,false,false,false,6,false,9,false,6,false
