action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,21.672360501889,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,23.958324962193988,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,25.969562572573377,1,0,false,false,false,1,false,0,false,0,false
[producing],4,28.41590156083015,2,1,false,false,false,1,false,0,false,0,false
[producing],5,36.60059090772036,3,2,false,false,false,1,false,0,false,0,false
[con_ready2],6,42.12192256388084,3,2,false,true,false,1,false,0,true,0,false
[consuming2],7,42.71432628217611,3,1,false,false,false,1,false,1,false,0,false
[con_ready1],8,47.54044148515118,3,1,true,false,false,1,true,1,false,0,false
[consuming1],9,48.0127267783552,3,0,false,false,false,2,false,1,false,0,false
[producing],10,76.07096497240586,4,1,false,false,false,2,false,1,false,0,false
[con_ready2],11,78.23483007756138,4,1,false,true,false,2,false,1,true,0,false
[consuming2],12,79.84498421019524,4,0,false,false,false,2,false,2,false,0,false
[producing],13,96.95792696485164,5,1,false,false,false,2,false,2,false,0,false
[producing],14,101.65143267853536,6,2,false,false,false,2,false,2,false,0,false
[con_ready1],15,122.75463895385491,6,2,true,false,false,2,true,2,false,0,false
[consuming1],16,123.7028564815164,6,1,false,false,false,3,false,2,false,0,false
[producing],17,135.92698868285652,7,2,false,false,false,3,false,2,false,0,false
[con_ready2],18,136.92829419089375,7,2,false,true,false,3,false,2,true,0,false
[consuming2],19,137.13850379412364,7,1,false,false,false,3,false,3,false,0,false
[con_ready1],20,140.14271209454583,7,1,true,false,false,3,true,3,false,0,false
[consuming1],21,140.2258165603823,7,0,false,false,false,4,false,3,false,0,false
[producing],22,213.24865592905957,8,1,false,false,false,4,false,3,false,0,false
[con_ready1],23,215.96105021181066,8,1,true,false,false,4,true,3,false,0,false
[consuming1],24,216.11058364445535,8,0,false,false,false,5,false,3,false,0,false
[producing],25,241.76825270762419,9,1,false,false,false,5,false,3,false,0,false
[con_ready2],26,243.06432726721116,9,1,false,true,false,5,false,3,true,0,false
[consuming2],27,243.58332352770134,9,0,false,false,false,5,false,4,false,0,false
[producing],28,271.01431748540506,10,1,false,false,false,5,false,4,false,0,false
[con_ready1],29,286.1885633960419,10,1,true,false,false,5,true,4,false,0,false
[consuming1],30,288.139356862919,10,0,false,false,false,6,false,4,false,0,false
[producing],31,350.49313223753467,11,1,false,false,false,6,false,4,false,0,false
[con_ready3],32,352.7902682466583,11,1,false,false,true,6,false,4,false,0,true
[consuming3],33,353.46757685860035,11,0,false,false,false,6,false,4,false,1,false
[producing],34,367.3339399239674,12,1,false,false,false,6,false,4,false,1,false
[con_ready1],35,391.5103214449482,12,1,true,false,false,6,true,4,false,1,false
[consuming1],36,393.8676285816767,12,0,false,false,false,7,false,4,false,1,false
[producing],37,428.26472240470736,13,1,false,false,false,7,false,4,false,1,false
[producing],38,430.145998799202,14,2,false,false,false,7,false,4,false,1,false
[con_ready1],39,438.98766688925156,14,2,true,false,false,7,true,4,false,1,false
[consuming1],40,438.9885368853859,14,1,false,false,false,8,false,4,false,1,false
[con_ready1],41,442.8766748542257,14,1,true,false,false,8,true,4,false,1,false
[consuming1],42,445.0743605350777,14,0,false,false,false,9,false,4,false,1,false
[producing],43,465.0802349872786,15,1,false,false,false,9,false,4,false,1,false
[con_ready3],44,465.33769206866185,15,1,false,false,true,9,false,4,false,1,true
[consuming3],45,466.1875694774983,15,0,false,false,false,9,false,4,false,2,false
[producing],46,469.5221403327389,16,1,false,false,false,9,false,4,false,2,false
[producing],47,474.27809073105686,17,2,false,false,false,9,false,4,false,2,false
[producing],48,494.1545650124355,18,3,false,false,false,9,false,4,false,2,false
[producing],49,506.35615554391103,19,4,false,false,false,9,false,4,false,2,false
[con_ready3],50,510.80344973010796,19,4,false,false,true,9,false,4,false,2,true
[consuming3],51,511.6480703270397,19,3,false,false,false,9,false,4,false,3,false
[producing],52,513.7300582048832,20,4,false,false,false,9,false,4,false,3,false
[producing],53,515.2848915025658,21,5,false,false,false,9,false,4,false,3,false
[producing],54,528.0209634544742,22,6,false,false,false,9,false,4,false,3,false
[producing],55,537.4941772682795,23,7,false,false,false,9,false,4,false,3,false
[con_ready2],56,543.1857627804058,23,7,false,true,false,9,false,4,true,3,false
[consuming2],57,544.5488753923096,23,6,false,false,false,9,false,5,false,3,false
[producing],58,551.7747507203844,24,7,false,false,false,9,false,5,false,3,false
[producing],59,552.9814132385919,25,8,false,false,false,9,false,5,false,3,false
[con_ready3],60,556.4900376908539,25,8,false,false,true,9,false,5,false,3,true
[consuming3],61,556.9849932282457,25,7,false,false,false,9,false,5,false,4,false
[con_ready3],62,580.9668622546477,25,7,false,false,true,9,false,5,false,4,true
[consuming3],63,581.6990374461137,25,6,false,false,false,9,false,5,false,5,false
[producing],64,587.8966545784533,26,7,false,false,false,9,false,5,false,5,false
[producing],65,600.4736720790247,27,8,false,false,false,9,false,5,false,5,false
[con_ready3],66,616.1129545934991,27,8,false,false,true,9,false,5,false,5,true
[consuming3],67,616.563981554725,27,7,false,false,false,9,false,5,false,6,false
[con_ready3],68,617.9801430249498,27,7,false,false,true,9,false,5,false,6,true
[consuming3],69,619.7173573756118,27,6,false,false,false,9,false,5,false,7,false
[con_ready1],70,666.4670139466213,27,6,true,false,false,9,true,5,false,7,false
[consuming1],71,667.6101050306677,27,5,false,false,false,10,false,5,false,7,false
[con_ready3],72,677.6498387527454,27,5,false,false,true,10,false,5,false,7,true
[consuming3],73,679.3862748266351,27,4,false,false,false,10,false,5,false,8,false
[con_ready2],74,682.3488286313559,27,4,false,true,false,10,false,5,true,8,false
[consuming2],75,683.8084781017205,27,3,false,false,false,10,false,6,false,8,false
[producing],76,687.7659265384677,28,4,false,false,false,10,false,6,false,8,false
[producing],77,703.9986473193461,29,5,false,false,false,10,false,6,false,8,false
[con_ready3],78,712.426583989555,29,5,false,false,true,10,false,6,false,8,true
[consuming3],79,712.4878941204435,29,4,false,false,false,10,false,6,false,9,false
[producing],80,714.7127967173534,30,5,false,false,false,10,false,6,false,9,false
[con_ready3],81,716.2104895830746,30,5,false,false,true,10,false,6,false,9,true
[consuming3],82,716.3500146876897,30,4,false,false,false,10,false,6,false,10,false
[con_ready1],83,724.2311068137938,30,4,true,false,false,10,true,6,false,10,false
[consuming1],84,726.4175773769089,30,3,false,false,false,11,false,6,false,10,false
[con_ready1],85,748.5379771883651,30,3,true,false,false,11,true,6,false,10,false
[consuming1],86,750.0234242976246,30,2,false,false,false,12,false,6,false,10,false
[con_ready1],87,755.4660568756487,30,2,true,false,false,12,true,6,false,10,false
[consuming1],88,755.652669904916,30,1,false,false,false,13,false,6,false,10,false
[producing],89,776.4739177364643,31,2,false,false,false,13,false,6,false,10,false
[con_ready3],90,778.6464844601086,31,2,false,false,true,13,false,6,false,10,true
[consuming3],91,779.8474335912874,31,1,false,false,false,13,false,6,false,11,false
[con_ready1],92,793.468732060715,31,1,true,false,false,13,true,6,false,11,false
[consuming1],93,794.0820851277593,31,0,false,false,false,14,false,6,false,11,false
[producing],94,807.7228019517225,32,1,false,false,false,14,false,6,false,11,false
[producing],95,808.6724037851435,33,2,false,false,false,14,false,6,false,11,false
[producing],96,813.1049818900898,34,3,false,false,false,14,false,6,false,11,false
[con_ready2],97,813.7482625434806,34,3,false,true,false,14,false,6,true,11,false
[consuming2],98,814.7030580622549,34,2,false,false,false,14,false,7,false,11,false
[con_ready3],99,816.1072500690829,34,2,false,false,true,14,false,7,false,11,true
