action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,59.792839644338656,1,1,false,false,false,0,false,0,false,0,false
[producing],2,61.29403911713273,2,2,false,false,false,0,false,0,false,0,false
[producing],3,84.06710702461126,3,3,false,false,false,0,false,0,false,0,false
[con_ready3],4,85.48875359194581,3,3,false,false,true,0,false,0,false,0,true
[consuming3],5,86.00789553223969,3,2,false,false,false,0,false,0,false,1,false
[con_ready2],6,89.58318279087106,3,2,false,true,false,0,false,0,true,1,false
[consuming2],7,91.44763729054488,3,1,false,false,false,0,false,1,false,1,false
[producing],8,101.88422664959049,4,2,false,false,false,0,false,1,false,1,false
[con_ready2],9,121.19807032608333,4,2,false,true,false,0,false,1,true,1,false
[consuming2],10,121.375085279568,4,1,false,false,false,0,false,2,false,1,false
[con_ready3],11,129.78663639268714,4,1,false,false,true,0,false,2,false,1,true
[consuming3],12,129.99748263142027,4,0,false,false,false,0,false,2,false,2,false
[producing],13,153.30849352312703,5,1,false,false,false,0,false,2,false,2,false
[con_ready3],14,158.70322783052856,5,1,false,false,true,0,false,2,false,2,true
[consuming3],15,161.79346870390492,5,0,false,false,false,0,false,2,false,3,false
[producing],16,189.75041954285547,6,1,false,false,false,0,false,2,false,3,false
[con_ready1],17,197.95941741780277,6,1,true,false,false,0,true,2,false,3,false
[consuming1],18,198.21351894310186,6,0,false,false,false,1,false,2,false,3,false
[producing],19,229.15087025735275,7,1,false,false,false,1,false,2,false,3,false
[producing],20,234.8789569923816,8,2,false,false,false,1,false,2,false,3,false
[con_ready2],21,240.3281163892677,8,2,false,true,false,1,false,2,true,3,false
[consuming2],22,241.53622168041295,8,1,false,false,false,1,false,3,false,3,false
[con_ready2],23,248.5761092063536,8,1,false,true,false,1,false,3,true,3,false
[consuming2],24,248.7976212369003,8,0,false,false,false,1,false,4,false,3,false
[producing],25,256.34211575191415,9,1,false,false,false,1,false,4,false,3,false
[con_ready3],26,259.5045669935894,9,1,false,false,true,1,false,4,false,3,true
[consuming3],27,262.0785596362471,9,0,false,false,false,1,false,4,false,4,false
[producing],28,267.82123655763945,10,1,false,false,false,1,false,4,false,4,false
[con_ready2],29,289.7932577058303,10,1,false,true,false,1,false,4,true,4,false
[consuming2],30,293.20736581863446,10,0,false,false,false,1,false,5,false,4,false
[producing],31,311.3287237994836,11,1,false,false,false,1,false,5,false,4,false
[con_ready2],32,326.47167299959824,11,1,false,true,false,1,false,5,true,4,false
[consuming2],33,327.2099089111991,11,0,false,false,false,1,false,6,false,4,false
[producing],34,391.95610140393654,12,1,false,false,false,1,false,6,false,4,false
[con_ready2],35,405.36569305448955,12,1,false,true,false,1,false,6,true,4,false
[consuming2],36,406.04078007957315,12,0,false,false,false,1,false,7,false,4,false
[producing],37,513.9319010297096,13,1,false,false,false,1,false,7,false,4,false
[con_ready1],38,514.7878912437371,13,1,true,false,false,1,true,7,false,4,false
[consuming1],39,518.0934200449545,13,0,false,false,false,2,false,7,false,4,false
[producing],40,644.6569559246951,14,1,false,false,false,2,false,7,false,4,false
[con_ready1],41,645.1779018386704,14,1,true,false,false,2,true,7,false,4,false
[consuming1],42,645.2851171581228,14,0,false,false,false,3,false,7,false,4,false
[producing],43,725.8608978648529,15,1,false,false,false,3,false,7,false,4,false
[con_ready2],44,741.6845785546877,15,1,false,true,false,3,false,7,true,4,false
[consuming2],45,741.988733476983,15,0,false,false,false,3,false,8,false,4,false
[producing],46,764.20109899551,16,1,false,false,false,3,false,8,false,4,false
[con_ready2],47,779.5397359822539,16,1,false,true,false,3,false,8,true,4,false
[consuming2],48,780.0190468946375,16,0,false,false,false,3,false,9,false,4,false
[producing],49,802.0134127411334,17,1,false,false,false,3,false,9,false,4,false
[con_ready2],50,804.8031850431983,17,1,false,true,false,3,false,9,true,4,false
[consuming2],51,804.9849866259101,17,0,false,false,false,3,false,10,false,4,false
[producing],52,826.4001042655449,18,1,false,false,false,3,false,10,false,4,false
[con_ready1],53,831.4517882349244,18,1,true,false,false,3,true,10,false,4,false
[consuming1],54,833.4972718440009,18,0,false,false,false,4,false,10,false,4,false
[producing],55,839.1318839245174,19,1,false,false,false,4,false,10,false,4,false
[producing],56,841.4582594041862,20,2,false,false,false,4,false,10,false,4,false
[producing],57,843.3826705944153,21,3,false,false,false,4,false,10,false,4,false
[con_ready2],58,852.9507545738035,21,3,false,true,false,4,false,10,true,4,false
[consuming2],59,853.4086716926134,21,2,false,false,false,4,false,11,false,4,false
[producing],60,853.7841822036231,22,3,false,false,false,4,false,11,false,4,false
[con_ready2],61,857.918741450917,22,3,false,true,false,4,false,11,true,4,false
[consuming2],62,858.5162092148038,22,2,false,false,false,4,false,12,false,4,false
[con_ready3],63,863.2627584209213,22,2,false,false,true,4,false,12,false,4,true
[consuming3],64,863.4509543539717,22,1,false,false,false,4,false,12,false,5,false
[con_ready1],65,872.582503004138,22,1,true,false,false,4,true,12,false,5,false
[consuming1],66,873.0388013258324,22,0,false,false,false,5,false,12,false,5,false
[producing],67,901.6853425012091,23,1,false,false,false,5,false,12,false,5,false
[producing],68,905.6085858818636,24,2,false,false,false,5,false,12,false,5,false
[producing],69,911.3475356386067,25,3,false,false,false,5,false,12,false,5,false
[con_ready3],70,928.584858176578,25,3,false,false,true,5,false,12,false,5,true
[consuming3],71,928.7755331646674,25,2,false,false,false,5,false,12,false,6,false
[con_ready2],72,933.5535064703578,25,2,false,true,false,5,false,12,true,6,false
[consuming2],73,933.6552173956422,25,1,false,false,false,5,false,13,false,6,false
[con_ready2],74,934.43351533858,25,1,false,true,false,5,false,13,true,6,false
[consuming2],75,934.5934230618575,25,0,false,false,false,5,false,14,false,6,false
[producing],76,942.6749015173867,26,1,false,false,false,5,false,14,false,6,false
[con_ready1],77,947.1324816848693,26,1,true,false,false,5,true,14,false,6,false
[consuming1],78,947.4572485606748,26,0,false,false,false,6,false,14,false,6,false
[producing],79,947.7492465576172,27,1,false,false,false,6,false,14,false,6,false
[con_ready1],80,958.897346594472,27,1,true,false,false,6,true,14,false,6,false
[consuming1],81,960.143146538482,27,0,false,false,false,7,false,14,false,6,false
[producing],82,988.2594185237415,28,1,false,false,false,7,false,14,false,6,false
[producing],83,1001.0801451710852,29,2,false,false,false,7,false,14,false,6,false
[con_ready3],84,1003.7571468929093,29,2,false,false,true,7,false,14,false,6,true
[consuming3],85,1004.7750079618285,29,1,false,false,false,7,false,14,false,7,false
[con_ready1],86,1027.550892919683,29,1,true,false,false,7,true,14,false,7,false
[consuming1],87,1028.1092541869882,29,0,false,false,false,8,false,14,false,7,false
[producing],88,1048.40971653666,30,1,false,false,false,8,false,14,false,7,false
[con_ready3],89,1054.7875042071305,30,1,false,false,true,8,false,14,false,7,true
[consuming3],90,1055.2257933708406,30,0,false,false,false,8,false,14,false,8,false
[producing],91,1097.1955962283666,31,1,false,false,false,8,false,14,false,8,false
[con_ready2],92,1103.0680788572638,31,1,false,true,false,8,false,14,true,8,false
[consuming2],93,1103.8637530992223,31,0,false,false,false,8,false,15,false,8,false
[producing],94,1114.3684652147028,32,1,false,false,false,8,false,15,false,8,false
[con_ready1],95,1140.2230314427936,32,1,true,false,false,8,true,15,false,8,false
[consuming1],96,1142.741439386242,32,0,false,false,false,9,false,15,false,8,false
[producing],97,1144.8968960235784,33,1,false,false,false,9,false,15,false,8,false
[producing],98,1146.159285934133,34,2,false,false,false,9,false,15,false,8,false
[con_ready2],99,1147.8494022916332,34,2,false,true,false,9,false,15,true,8,false
[consuming2],100,1148.6620082611419,34,1,false,false,false,9,false,16,false,8,false
[producing],101,1150.8932967409767,35,2,false,false,false,9,false,16,false,8,false
[con_ready3],102,1157.4226978688303,35,2,false,false,true,9,false,16,false,8,true
[consuming3],103,1160.337483633064,35,1,false,false,false,9,false,16,false,9,false
[producing],104,1197.9838225562537,36,2,false,false,false,9,false,16,false,9,false
[con_ready3],105,1200.307035676758,36,2,false,false,true,9,false,16,false,9,true
[consuming3],106,1200.618779541367,36,1,false,false,false,9,false,16,false,10,false
[producing],107,1212.6097672341175,37,2,false,false,false,9,false,16,false,10,false
[con_ready2],108,1225.6562698521639,37,2,false,true,false,9,false,16,true,10,false
[consuming2],109,1225.8208594079672,37,1,false,false,false,9,false,17,false,10,false
[con_ready1],110,1245.4774637675084,37,1,true,false,false,9,true,17,false,10,false
[consuming1],111,1246.4074722524974,37,0,false,false,false,10,false,17,false,10,false
[producing],112,1247.5090223888558,38,1,false,false,false,10,false,17,false,10,false
[producing],113,1248.642027948786,39,2,false,false,false,10,false,17,false,10,false
[producing],114,1253.209802230504,40,3,false,false,false,10,false,17,false,10,false
[con_ready1],115,1277.0051977981905,40,3,true,false,false,10,true,17,false,10,false
[consuming1],116,1278.120260897777,40,2,false,false,false,11,false,17,false,10,false
[con_ready2],117,1281.3048559115134,40,2,false,true,false,11,false,17,true,10,false
[consuming2],118,1281.9108364753504,40,1,false,false,false,11,false,18,false,10,false
[con_ready3],119,1283.346678925792,40,1,false,false,true,11,false,18,false,10,true
[consuming3],120,1286.0198497403014,40,0,false,false,false,11,false,18,false,11,false
[producing],121,1293.1460723566965,41,1,false,false,false,11,false,18,false,11,false
[producing],122,1304.8672298327763,42,2,false,false,false,11,false,18,false,11,false
[con_ready3],123,1315.2032000208,42,2,false,false,true,11,false,18,false,11,true
