action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,37.99515497841168,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,44.570531363752885,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,44.664862621151414,1,0,false,false,false,1,false,0,false,0,false
[producing],4,103.8744842748309,2,1,false,false,false,1,false,0,false,0,false
[con_ready2],5,105.05202862687648,2,1,false,true,false,1,false,0,true,0,false
[consuming2],6,106.18198654586827,2,0,false,false,false,1,false,1,false,0,false
[producing],7,121.45685823152292,3,1,false,false,false,1,false,1,false,0,false
[producing],8,139.6139059159835,4,2,false,false,false,1,false,1,false,0,false
[con_ready1],9,169.22755026044786,4,2,true,false,false,1,true,1,false,0,false
[consuming1],10,170.42845371148556,4,1,false,false,false,2,false,1,false,0,false
[con_ready2],11,171.62426768436995,4,1,false,true,false,2,false,1,true,0,false
[consuming2],12,175.80555755977247,4,0,false,false,false,2,false,2,false,0,false
[producing],13,193.9402522961732,5,1,false,false,false,2,false,2,false,0,false
[con_ready2],14,197.4273840156033,5,1,false,true,false,2,false,2,true,0,false
[consuming2],15,197.45472072630292,5,0,false,false,false,2,false,3,false,0,false
[producing],16,214.2423434334002,6,1,false,false,false,2,false,3,false,0,false
[con_ready2],17,238.64677589308732,6,1,false,true,false,2,false,3,true,0,false
[consuming2],18,239.94693693959888,6,0,false,false,false,2,false,4,false,0,false
[producing],19,277.93288480080014,7,1,false,false,false,2,false,4,false,0,false
[con_ready3],20,294.7476112943956,7,1,false,false,true,2,false,4,false,0,true
[consuming3],21,294.86556492407345,7,0,false,false,false,2,false,4,false,1,false
[producing],22,297.64131923130174,8,1,false,false,false,2,false,4,false,1,false
[con_ready2],23,300.1452823495278,8,1,false,true,false,2,false,4,true,1,false
[consuming2],24,301.2737775221819,8,0,false,false,false,2,false,5,false,1,false
[producing],25,384.27365154852043,9,1,false,false,false,2,false,5,false,1,false
[con_ready2],26,386.96473475169046,9,1,false,true,false,2,false,5,true,1,false
[consuming2],27,387.08003463112595,9,0,false,false,false,2,false,6,false,1,false
[producing],28,388.78655635605577,10,1,false,false,false,2,false,6,false,1,false
[producing],29,400.48761570579177,11,2,false,false,false,2,false,6,false,1,false
[producing],30,415.83763697196565,12,3,false,false,false,2,false,6,false,1,false
[con_ready3],31,419.1385963644618,12,3,false,false,true,2,false,6,false,1,true
[consuming3],32,419.2872439964545,12,2,false,false,false,2,false,6,false,2,false
[con_ready3],33,425.8678688011942,12,2,false,false,true,2,false,6,false,2,true
[consuming3],34,426.8994439462583,12,1,false,false,false,2,false,6,false,3,false
[producing],35,427.9250751721491,13,2,false,false,false,2,false,6,false,3,false
[con_ready3],36,428.74748541164973,13,2,false,false,true,2,false,6,false,3,true
[consuming3],37,430.24938762644086,13,1,false,false,false,2,false,6,false,4,false
[con_ready1],38,432.327577583772,13,1,true,false,false,2,true,6,false,4,false
[consuming1],39,432.4438023612969,13,0,false,false,false,3,false,6,false,4,false
[producing],40,520.4754619029919,14,1,false,false,false,3,false,6,false,4,false
[producing],41,531.6042889821598,15,2,false,false,false,3,false,6,false,4,false
[producing],42,546.2506378464805,16,3,false,false,false,3,false,6,false,4,false
[producing],43,552.9462814163658,17,4,false,false,false,3,false,6,false,4,false
[con_ready3],44,556.0946927862444,17,4,false,false,true,3,false,6,false,4,true
[consuming3],45,557.0628182734544,17,3,false,false,false,3,false,6,false,5,false
[producing],46,590.5275086431076,18,4,false,false,false,3,false,6,false,5,false
[producing],47,652.7686321331984,19,5,false,false,false,3,false,6,false,5,false
[con_ready3],48,654.4505996827565,19,5,false,false,true,3,false,6,false,5,true
[consuming3],49,655.0816420744114,19,4,false,false,false,3,false,6,false,6,false
[con_ready3],50,673.4101158518099,19,4,false,false,true,3,false,6,false,6,true
[consuming3],51,676.2373212467111,19,3,false,false,false,3,false,6,false,7,false
[con_ready1],52,683.1830296954153,19,3,true,false,false,3,true,6,false,7,false
[consuming1],53,685.2724225319421,19,2,false,false,false,4,false,6,false,7,false
[con_ready3],54,691.5763030795098,19,2,false,false,true,4,false,6,false,7,true
[consuming3],55,692.0810538222144,19,1,false,false,false,4,false,6,false,8,false
[con_ready3],56,696.3008887482035,19,1,false,false,true,4,false,6,false,8,true
[consuming3],57,697.92578001151,19,0,false,false,false,4,false,6,false,9,false
[producing],58,701.3185822617282,20,1,false,false,false,4,false,6,false,9,false
[producing],59,701.6984769693944,21,2,false,false,false,4,false,6,false,9,false
[con_ready3],60,707.3515507147848,21,2,false,false,true,4,false,6,false,9,true
[consuming3],61,710.77140714551,21,1,false,false,false,4,false,6,false,10,false
[con_ready1],62,719.4421402918542,21,1,true,false,false,4,true,6,false,10,false
[consuming1],63,719.4688826890203,21,0,false,false,false,5,false,6,false,10,false
[producing],64,722.4678123463934,22,1,false,false,false,5,false,6,false,10,false
[producing],65,730.4986160311291,23,2,false,false,false,5,false,6,false,10,false
[producing],66,734.3083515079942,24,3,false,false,false,5,false,6,false,10,false
[con_ready1],67,735.8244656605583,24,3,true,false,false,5,true,6,false,10,false
[consuming1],68,737.7505382069546,24,2,false,false,false,6,false,6,false,10,false
[con_ready1],69,741.6743726226564,24,2,true,false,false,6,true,6,false,10,false
[consuming1],70,742.256713358073,24,1,false,false,false,7,false,6,false,10,false
[con_ready3],71,758.5104935666143,24,1,false,false,true,7,false,6,false,10,true
[consuming3],72,758.6409938081147,24,0,false,false,false,7,false,6,false,11,false
[producing],73,818.8689200734262,25,1,false,false,false,7,false,6,false,11,false
[producing],74,819.5009550991937,26,2,false,false,false,7,false,6,false,11,false
[producing],75,827.5383228178226,27,3,false,false,false,7,false,6,false,11,false
[con_ready3],76,868.0395537763372,27,3,false,false,true,7,false,6,false,11,true
[consuming3],77,870.2891917754407,27,2,false,false,false,7,false,6,false,12,false
[con_ready2],78,888.3982484514219,27,2,false,true,false,7,false,6,true,12,false
[consuming2],79,891.6587229786892,27,1,false,false,false,7,false,7,false,12,false
[producing],80,893.1228853529005,28,2,false,false,false,7,false,7,false,12,false
[con_ready3],81,910.5799775519521,28,2,false,false,true,7,false,7,false,12,true
[consuming3],82,911.8514346905233,28,1,false,false,false,7,false,7,false,13,false
[producing],83,919.8440519571649,29,2,false,false,false,7,false,7,false,13,false
[con_ready3],84,934.18137313751,29,2,false,false,true,7,false,7,false,13,true
[consuming3],85,935.7018176127945,29,1,false,false,false,7,false,7,false,14,false
[con_ready3],86,937.064831353721,29,1,false,false,true,7,false,7,false,14,true
[consuming3],87,938.1667990107601,29,0,false,false,false,7,false,7,false,15,false
[producing],88,964.0029984137017,30,1,false,false,false,7,false,7,false,15,false
[con_ready2],89,1031.023310204373,30,1,false,true,false,7,false,7,true,15,false
[consuming2],90,1034.2310595222687,30,0,false,false,false,7,false,8,false,15,false
[producing],91,1035.5191786907826,31,1,false,false,false,7,false,8,false,15,false
[con_ready1],92,1038.264111087739,31,1,true,false,false,7,true,8,false,15,false
[consuming1],93,1039.6170238037193,31,0,false,false,false,8,false,8,false,15,false
[producing],94,1114.693131483454,32,1,false,false,false,8,false,8,false,15,false
[con_ready2],95,1119.9962694670448,32,1,false,true,false,8,false,8,true,15,false
[consuming2],96,1122.4034186558772,32,0,false,false,false,8,false,9,false,15,false
[producing],97,1216.2311364218053,33,1,false,false,false,8,false,9,false,15,false
