action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,5.486291639086889,1,1,false,false,0,false,0,false
[producing],2,6.482981001917148,2,2,false,false,0,false,0,false
[con_ready2],3,10.722011650973801,2,2,false,true,0,false,0,true
[consuming2],4,11.900257275498841,2,1,false,false,0,false,1,false
[con_ready1],5,23.340352039485445,2,1,true,false,0,true,1,false
[consuming1],6,26.527553162697274,2,0,false,false,1,false,1,false
[producing],7,42.348389447300384,3,1,false,false,1,false,1,false
[con_ready1],8,53.931447779010995,3,1,true,false,1,true,1,false
[consuming1],9,54.13567714976059,3,0,false,false,2,false,1,false
[producing],10,158.05088498885976,4,1,false,false,2,false,1,false
[con_ready2],11,165.96214585099017,4,1,false,true,2,false,1,true
[consuming2],12,166.94493512682186,4,0,false,false,2,false,2,false
[producing],13,204.01786467517493,5,1,false,false,2,false,2,false
[producing],14,211.02323167661035,6,2,false,false,2,false,2,false
[producing],15,219.94353335872586,7,3,false,false,2,false,2,false
[con_ready2],16,227.29210472048038,7,3,false,true,2,false,2,true
[consuming2],17,228.45817026209158,7,2,false,false,2,false,3,false
[con_ready2],18,243.98055203272733,7,2,false,true,2,false,3,true
[consuming2],19,245.07083612003785,7,1,false,false,2,false,4,false
[producing],20,245.141442053806,8,2,false,false,2,false,4,false
[con_ready2],21,245.19165133302286,8,2,false,true,2,false,4,true
[consuming2],22,245.32650800188122,8,1,false,false,2,false,5,false
[con_ready2],23,246.35946294187596,8,1,false,true,2,false,5,true
[consuming2],24,246.55050658713424,8,0,false,false,2,false,6,false
[producing],25,267.28064863548445,9,1,false,false,2,false,6,false
[producing],26,276.1725536906721,10,2,false,false,2,false,6,false
[con_ready2],27,306.09847087307435,10,2,false,true,2,false,6,true
[consuming2],28,306.43256669063237,10,1,false,false,2,false,7,false
[con_ready2],29,308.1454169821196,10,1,false,true,2,false,7,true
[consuming2],30,308.2146129532584,10,0,false,false,2,false,8,false
