action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,7.379421165010685,1,1,false,false,0,false,0,false
[con_ready1],2,11.908551078127685,1,1,true,false,0,true,0,false
[consuming1],3,11.999432802559777,1,0,false,false,1,false,0,false
[producing],4,24.675447114604935,2,1,false,false,1,false,0,false
[producing],5,25.65628802502342,3,2,false,false,1,false,0,false
[con_ready2],6,36.02543497778537,3,2,false,true,1,false,0,true
[consuming2],7,38.94156561012487,3,1,false,false,1,false,1,false
[producing],8,42.33180948926589,4,2,false,false,1,false,1,false
[con_ready1],9,43.52787115382064,4,2,true,false,1,true,1,false
[consuming1],10,45.05262220975144,4,1,false,false,2,false,1,false
[con_ready2],11,52.987723792109165,4,1,false,true,2,false,1,true
[consuming2],12,53.12744634135144,4,0,false,false,2,false,2,false
[producing],13,117.97953658336885,5,1,false,false,2,false,2,false
[con_ready2],14,118.46198258129164,5,1,false,true,2,false,2,true
[consuming2],15,118.98430033300416,5,0,false,false,2,false,3,false
[producing],16,123.44418673015306,6,1,false,false,2,false,3,false
[con_ready1],17,137.2556146426479,6,1,true,false,2,true,3,false
[consuming1],18,137.92541570440068,6,0,false,false,3,false,3,false
[producing],19,149.54205805996193,7,1,false,false,3,false,3,false
[con_ready1],20,156.0170350558567,7,1,true,false,3,true,3,false
[consuming1],21,156.426909014399,7,0,false,false,4,false,3,false
[producing],22,193.61683736707138,8,1,false,false,4,false,3,false
[con_ready1],23,195.4002471300506,8,1,true,false,4,true,3,false
[consuming1],24,195.57950980376356,8,0,false,false,5,false,3,false
[producing],25,210.78637601414005,9,1,false,false,5,false,3,false
[producing],26,210.99658512999383,10,2,false,false,5,false,3,false
[con_ready1],27,211.79974360719785,10,2,true,false,5,true,3,false
[consuming1],28,212.77909926982366,10,1,false,false,6,false,3,false
[con_ready2],29,250.59121446180316,10,1,false,true,6,false,3,true
[consuming2],30,251.4664538366147,10,0,false,false,6,false,4,false
