action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,12.224873190509136,1,1,false,false,0,false,0,false
[con_ready1],2,29.385879732711608,1,1,true,false,0,true,0,false
[consuming1],3,30.331394775548503,1,0,false,false,1,false,0,false
[producing],4,46.68108098801442,2,1,false,false,1,false,0,false
[con_ready1],5,51.35558491063897,2,1,true,false,1,true,0,false
[consuming1],6,52.23426629622619,2,0,false,false,2,false,0,false
[producing],7,70.27565071471022,3,1,false,false,2,false,0,false
[producing],8,71.56029381090049,4,2,false,false,2,false,0,false
[producing],9,74.01411400720366,5,3,false,false,2,false,0,false
[con_ready1],10,85.6814818562289,5,3,true,false,2,true,0,false
[consuming1],11,85.69280921987041,5,2,false,false,3,false,0,false
[producing],12,130.1451578932467,6,3,false,false,3,false,0,false
[con_ready1],13,130.93571451438666,6,3,true,false,3,true,0,false
[consuming1],14,133.1383936354742,6,2,false,false,4,false,0,false
[con_ready1],15,139.93235920894702,6,2,true,false,4,true,0,false
[consuming1],16,144.74288699627326,6,1,false,false,5,false,0,false
[producing],17,153.61068881624792,7,2,false,false,5,false,0,false
[producing],18,168.55031677322862,8,3,false,false,5,false,0,false
[con_ready1],19,170.28979797938197,8,3,true,false,5,true,0,false
[consuming1],20,170.4737396146725,8,2,false,false,6,false,0,false
[con_ready2],21,178.3108270195567,8,2,false,true,6,false,0,true
[consuming2],22,179.17276511254943,8,1,false,false,6,false,1,false
[con_ready1],23,184.77858541443402,8,1,true,false,6,true,1,false
[consuming1],24,185.16268608445932,8,0,false,false,7,false,1,false
[producing],25,205.76177115777855,9,1,false,false,7,false,1,false
[con_ready2],26,247.73209265288085,9,1,false,true,7,false,1,true
[consuming2],27,248.06765036282135,9,0,false,false,7,false,2,false
[producing],28,264.73183807599605,10,1,false,false,7,false,2,false
[con_ready1],29,292.6490573875701,10,1,true,false,7,true,2,false
[consuming1],30,293.0924718634607,10,0,false,false,8,false,2,false
