action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,77.53771973135734,1,1,false,false,0,false,0,false
[con_ready1],2,85.34710542615822,1,1,true,false,0,true,0,false
[consuming1],3,85.60393361299687,1,0,false,false,1,false,0,false
[producing],4,109.7552120822964,2,1,false,false,1,false,0,false
[con_ready1],5,115.03387664083364,2,1,true,false,1,true,0,false
[consuming1],6,116.16375359159275,2,0,false,false,2,false,0,false
[producing],7,186.44942593503154,3,1,false,false,2,false,0,false
[producing],8,187.90627160521382,4,2,false,false,2,false,0,false
[producing],9,194.18330553373676,5,3,false,false,2,false,0,false
[producing],10,199.0234464193977,6,4,false,false,2,false,0,false
[producing],11,216.3146049726405,7,5,false,false,2,false,0,false
[con_ready1],12,227.93710402774852,7,5,true,false,2,true,0,false
[consuming1],13,229.87028911246858,7,4,false,false,3,false,0,false
[producing],14,231.357128284379,8,5,false,false,3,false,0,false
[con_ready1],15,233.00095169038914,8,5,true,false,3,true,0,false
[consuming1],16,233.78481921039062,8,4,false,false,4,false,0,false
[con_ready2],17,239.55494988379976,8,4,false,true,4,false,0,true
[consuming2],18,239.96286774438965,8,3,false,false,4,false,1,false
[con_ready1],19,240.15936546248693,8,3,true,false,4,true,1,false
[consuming1],20,241.07112384824973,8,2,false,false,5,false,1,false
[producing],21,245.58831422322265,9,3,false,false,5,false,1,false
[con_ready1],22,251.11063742805564,9,3,true,false,5,true,1,false
[consuming1],23,251.41556457959052,9,2,false,false,6,false,1,false
[producing],24,255.7917405778565,10,3,false,false,6,false,1,false
[con_ready1],25,299.2863134115694,10,3,true,false,6,true,1,false
[consuming1],26,300.23069441642605,10,2,false,false,7,false,1,false
[con_ready1],27,313.21733627413175,10,2,true,false,7,true,1,false
[consuming1],28,313.26431327268375,10,1,false,false,8,false,1,false
[con_ready2],29,330.7932950682208,10,1,false,true,8,false,1,true
[consuming2],30,332.8518027101507,10,0,false,false,8,false,2,false
