action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,33.44245332202655,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,43.60413253889519,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],3,45.924728637288545,1,0,1,2,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],4,46.532661202506894,1,0,1,1,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],5,47.27934253794169,1,0,2,2,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],6,50.70070422737164,1,0,3,3,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],7,57.22325542858817,1,1,3,4,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],8,60.81722162031601,1,1,3,5,false,false,false,0,true,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],9,70.2492743821207,1,2,3,6,false,false,false,0,true,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],10,71.15921871403783,1,2,4,7,false,false,false,0,true,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],11,74.92351159409351,1,3,4,8,false,false,false,0,true,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],12,77.59308754904679,1,3,4,8,false,false,false,0,true,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing],13,78.14802996404683,2,3,4,9,false,false,false,0,true,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing3],14,79.47910756222278,2,3,5,9,true,false,false,0,true,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready12],15,80.2767712508849,2,3,5,9,true,false,false,0,true,0,false,1,false,1,1,false,true,false,0,false,0,true,0,false
[consuming1],16,81.41539990743372,2,3,5,8,false,false,false,1,false,0,false,1,false,1,1,false,true,false,0,false,0,true,0,false
[consuming12],17,81.86353465313096,2,3,5,8,false,false,false,1,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],18,82.38742083941695,3,3,5,9,false,false,false,1,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
