action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,14.123312261975503,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],2,15.63657133225276,1,1,0,2,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],3,19.282658682656734,1,1,0,2,false,false,true,0,false,0,false,0,0,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],4,19.979530427492328,1,1,0,1,false,false,false,0,false,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],5,22.563956281211404,1,1,0,2,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],6,29.020099289363227,2,1,0,3,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],7,55.9621481699734,2,2,0,4,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],8,56.31064791701158,2,2,1,5,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],9,58.128113693617756,3,2,1,6,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],10,58.627848474831964,3,2,2,7,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],11,60.97870898995446,3,2,3,8,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],12,62.184216995917055,3,2,3,8,false,false,true,0,true,0,false,0,1,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],13,66.2987795147843,3,2,3,7,false,false,false,0,true,0,false,0,2,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],14,70.86011126151479,3,2,3,7,false,false,true,0,true,0,false,0,2,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],15,71.44710523016902,3,2,3,6,false,false,false,0,true,0,false,0,3,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],16,72.56031326999006,3,2,4,7,false,false,false,0,true,0,false,0,3,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding3],17,82.37320212384707,3,2,4,7,false,false,false,0,true,0,false,0,3,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],18,84.67443256815008,3,3,4,8,false,false,false,0,true,0,false,0,3,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready22],19,89.11712719323012,3,3,4,8,false,false,false,0,true,0,false,0,3,false,1,0,false,false,false,1,false,true,false,0,false,0,false,0,false,0,false,0,true,0,false
[consuming22],20,90.30717121333275,3,3,4,8,false,false,false,0,true,0,false,0,3,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing2],21,92.58233539812011,3,4,4,9,false,false,false,0,true,0,false,0,3,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],22,93.00228660423234,3,4,4,9,false,false,true,0,true,0,false,0,3,true,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming3],23,93.53943453682352,3,4,4,8,false,false,false,0,true,0,false,0,4,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing2],24,98.30245980397025,3,5,4,9,false,false,false,0,true,0,false,0,4,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing],25,105.7277068075615,4,5,4,10,false,false,false,0,true,0,false,0,4,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],26,110.99421251432082,4,5,4,10,false,false,true,0,true,0,false,0,4,true,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming3],27,111.21544833256154,4,5,4,9,false,false,false,0,true,0,false,0,5,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing2],28,113.51190242512423,4,6,4,10,false,false,false,0,true,0,false,0,5,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready2],29,118.0128407367343,4,6,4,10,false,true,false,0,true,0,true,0,5,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming2],30,120.12107155304213,4,6,4,9,false,false,false,0,true,1,false,0,5,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready2],31,123.52974351646095,4,6,4,9,false,true,false,0,true,1,true,0,5,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming2],32,124.01303408067643,4,6,4,8,false,false,false,0,true,2,false,0,5,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[forwarding3],33,124.223946481213,4,6,4,8,false,false,false,0,true,2,false,0,5,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready23],34,130.7794235737259,4,6,4,8,false,false,false,0,true,2,false,0,5,false,2,0,false,false,false,1,false,false,true,0,false,0,false,0,false,0,false,1,false,0,true
[con_ready2],35,132.8974101810163,4,6,4,8,false,true,false,0,true,2,true,0,5,false,2,0,false,false,false,1,false,false,true,0,false,0,false,0,false,0,false,1,false,0,true
[consuming23],36,132.92504261094865,4,6,4,8,false,true,false,0,true,2,true,0,5,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,1,false
[consuming2],37,133.2515263628742,4,6,4,7,false,false,false,0,true,3,false,0,5,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,1,false
[forwarding3],38,134.82723517180088,4,6,4,7,false,false,false,0,true,3,false,0,5,false,3,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,1,false
[con_ready3],39,145.61794169653433,4,6,4,7,false,false,true,0,true,3,false,0,5,true,3,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,1,false
[consuming3],40,145.7620987420872,4,6,4,6,false,false,false,0,true,3,false,0,6,false,3,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,1,false
[con_ready23],41,146.4891362918485,4,6,4,6,false,false,false,0,true,3,false,0,6,false,3,0,false,false,false,1,false,false,true,0,false,0,false,0,false,0,false,1,false,1,true
[consuming23],42,146.9910572109177,4,6,4,6,false,false,false,0,true,3,false,0,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[producing3],43,149.25081875254648,4,6,5,7,false,false,false,0,true,3,false,0,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[producing2],44,157.10292271188553,4,7,5,8,false,false,false,0,true,3,false,0,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[forwarding2],45,157.11566151785723,4,7,5,8,false,false,false,0,true,3,false,1,6,false,3,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[producing3],46,157.18387607314295,4,7,6,8,true,false,false,0,true,3,false,1,6,false,3,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[consuming1],47,158.50987324181537,4,7,6,7,false,false,false,1,false,3,false,1,6,false,3,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[con_ready2],48,160.4913452568991,4,7,6,7,false,true,false,1,false,3,true,1,6,false,3,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[consuming2],49,161.2736956401876,4,7,6,6,false,false,false,1,false,4,false,1,6,false,3,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,2,false
[con_ready11],50,161.87453416667464,4,7,6,6,false,false,false,1,false,4,false,1,6,false,3,1,true,false,false,0,false,false,false,0,true,0,false,0,false,0,false,1,false,2,false
[consuming11],51,161.9328776490044,4,7,6,6,false,false,false,1,false,4,false,1,6,false,3,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[con_ready2],52,163.01098523723473,4,7,6,6,false,true,false,1,false,4,true,1,6,false,3,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[consuming2],53,163.9223632905519,4,7,6,5,false,false,false,1,false,5,false,1,6,false,3,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[producing2],54,164.45700892222243,4,8,6,6,false,false,false,1,false,5,false,1,6,false,3,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[producing2],55,167.60382064761066,4,9,6,7,false,false,false,1,false,5,false,1,6,false,3,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[producing3],56,168.78738274529363,4,9,7,7,true,false,false,1,false,5,false,1,6,false,3,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[forwarding3],57,170.97176582990065,4,9,7,7,true,false,false,1,false,5,false,1,6,false,4,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[forwarding3],58,179.94631068150818,4,9,7,7,true,false,false,1,false,5,false,1,6,false,5,0,false,false,false,2,false,false,false,1,false,0,false,0,false,0,false,1,false,2,false
[con_ready22],59,204.24388210569637,4,9,7,7,true,false,false,1,false,5,false,1,6,false,5,0,false,false,false,2,false,true,false,1,false,0,false,0,false,0,false,1,true,2,false
[consuming22],60,209.9240198007651,4,9,7,7,true,false,false,1,false,5,false,1,6,false,5,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,2,false,2,false
[con_ready21],61,231.37738617946368,4,9,7,7,true,false,false,1,false,5,false,1,6,false,5,0,false,false,false,1,true,false,false,1,false,0,false,0,false,0,true,2,false,2,false
[consuming21],62,231.9363294046588,4,9,7,7,true,false,false,1,false,5,false,1,6,false,5,0,false,false,false,0,false,false,false,1,false,0,false,0,false,1,false,2,false,2,false
[forwarding2],63,235.7636678710473,4,9,7,7,true,false,false,1,false,5,false,2,6,false,5,1,false,false,false,0,false,false,false,1,false,0,false,0,false,1,false,2,false,2,false
[forwarding3],64,243.86380627289722,4,9,7,7,true,false,false,1,false,5,false,2,6,false,6,1,false,false,false,1,false,false,false,1,false,0,false,0,false,1,false,2,false,2,false
[con_ready23],65,245.98404741813138,4,9,7,7,true,false,false,1,false,5,false,2,6,false,6,1,false,false,false,1,false,false,true,1,false,0,false,0,false,1,false,2,false,2,true
[consuming23],66,246.7298358001985,4,9,7,7,true,false,false,1,false,5,false,2,6,false,6,1,false,false,false,0,false,false,false,1,false,0,false,0,false,1,false,2,false,3,false
[con_ready11],67,249.4410493086393,4,9,7,7,true,false,false,1,false,5,false,2,6,false,6,1,true,false,false,0,false,false,false,1,true,0,false,0,false,1,false,2,false,3,false
[consuming11],68,249.7510237698136,4,9,7,7,true,false,false,1,false,5,false,2,6,false,6,0,false,false,false,0,false,false,false,2,false,0,false,0,false,1,false,2,false,3,false
[forwarding2],69,263.42098305813767,4,9,7,7,true,false,false,1,false,5,false,3,6,false,6,1,false,false,false,0,false,false,false,2,false,0,false,0,false,1,false,2,false,3,false
[forwarding2],70,281.0959660926245,4,9,7,7,true,false,false,1,false,5,false,4,6,false,6,2,false,false,false,0,false,false,false,2,false,0,false,0,false,1,false,2,false,3,false
[con_ready12],71,282.6664991984628,4,9,7,7,true,false,false,1,false,5,false,4,6,false,6,2,false,true,false,0,false,false,false,2,false,0,true,0,false,1,false,2,false,3,false
[consuming12],72,282.7955701722088,4,9,7,7,true,false,false,1,false,5,false,4,6,false,6,1,false,false,false,0,false,false,false,2,false,1,false,0,false,1,false,2,false,3,false
