action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,43.04167881564025,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,68.31562430304021,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,69.31252425264148,1,0,false,false,false,0,false,1,false,0,false
[producing],4,88.03277469116495,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,90.68156973621224,2,1,true,false,false,0,true,1,false,0,false
[consuming1],6,91.92469215377628,2,0,false,false,false,1,false,1,false,0,false
[producing],7,104.64402040521958,3,1,false,false,false,1,false,1,false,0,false
[con_ready1],8,112.75265270324475,3,1,true,false,false,1,true,1,false,0,false
[consuming1],9,113.26958753198727,3,0,false,false,false,2,false,1,false,0,false
[producing],10,183.08367937656135,4,1,false,false,false,2,false,1,false,0,false
[con_ready2],11,209.79745550072462,4,1,false,true,false,2,false,1,true,0,false
[consuming2],12,209.91293482553505,4,0,false,false,false,2,false,2,false,0,false
[producing],13,218.97883728245134,5,1,false,false,false,2,false,2,false,0,false
[con_ready3],14,220.64084343855868,5,1,false,false,true,2,false,2,false,0,true
[consuming3],15,221.1317345992402,5,0,false,false,false,2,false,2,false,1,false
[producing],16,277.63969253458345,6,1,false,false,false,2,false,2,false,1,false
[producing],17,296.4468653084308,7,2,false,false,false,2,false,2,false,1,false
[producing],18,315.18211086858895,8,3,false,false,false,2,false,2,false,1,false
[con_ready3],19,319.7478002194902,8,3,false,true,false,2,false,2,false,1,true
