action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,12.691275229887856,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,25.09466440621919,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,26.592564147310306,1,0,false,false,false,0,false,1,false,0,false
[producing],4,38.33666168067376,2,1,false,false,false,0,false,1,false,0,false
[producing],5,41.23798136026439,3,2,false,false,false,0,false,1,false,0,false
[con_ready1],6,47.901171221392815,3,2,true,false,false,0,true,1,false,0,false
[consuming1],7,50.59684180799918,3,1,false,false,false,1,false,1,false,0,false
[producing],8,68.31479851778779,4,2,false,false,false,1,false,1,false,0,false
[con_ready3],9,68.62787704636234,4,2,false,false,true,1,false,1,false,0,true
[consuming3],10,69.39651611345654,4,1,false,false,false,1,false,1,false,1,false
[con_ready2],11,92.15268884276031,4,1,false,true,false,1,false,1,true,1,false
[consuming2],12,92.80997878561332,4,0,false,false,false,1,false,2,false,1,false
[producing],13,115.24251755155078,5,1,false,false,false,1,false,2,false,1,false
[con_ready2],14,123.86647119467781,5,1,false,true,false,1,false,2,true,1,false
[consuming2],15,124.95313459672987,5,0,false,false,false,1,false,3,false,1,false
[producing],16,142.81833843038376,6,1,false,false,false,1,false,3,false,1,false
[con_ready2],17,151.24614154513483,6,1,false,true,false,1,false,3,true,1,false
[consuming2],18,155.70319936334644,6,0,false,false,false,1,false,4,false,1,false
[producing],19,177.86060491134936,7,1,false,false,false,1,false,4,false,1,false
[con_ready2],20,182.34933216310768,7,1,false,true,false,1,false,4,true,1,false
[consuming2],21,182.46605522643554,7,0,false,false,false,1,false,5,false,1,false
[producing],22,226.7631453652698,8,1,false,false,false,1,false,5,false,1,false
[con_ready2],23,232.46898557255608,8,1,false,true,false,1,false,5,true,1,false
[consuming2],24,232.71272342477297,8,0,false,false,false,1,false,6,false,1,false
[producing],25,335.31385987611156,9,1,false,false,false,1,false,6,false,1,false
[con_ready1],26,335.7399554268581,9,1,true,false,false,1,true,6,false,1,false
[consuming1],27,336.717495811229,9,0,false,false,false,2,false,6,false,1,false
[producing],28,364.36797064288714,10,1,false,false,false,2,false,6,false,1,false
[con_ready2],29,375.09829445477715,10,1,false,true,false,2,false,6,true,1,false
[consuming2],30,376.2966246176237,10,0,false,false,false,2,false,7,false,1,false
