,action,step,s_X0,s_X1,s_X2,s_X3,s_X4
0,-,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0
2,[X0_X3_GET_req],2,3,0,0,1,0
3,REST_X3,3,3,0,0,2,0
4,REST_X3,4,3,0,0,4,0
5,[X0_X3_GET_resp_5xx],5,4,0,0,0,0
6,[X0_X3_GET_req],6,5,0,0,1,0
7,REST_X3,7,5,0,0,2,0
8,REST_X3,8,5,0,0,3,0
9,[X0_X3_GET_resp_2xx],9,0,0,0,0,0
10,REST_X0,10,10,0,0,0,0
11,[X0_X4_GET_req],11,11,0,0,0,1
12,REST_X4,12,11,0,0,0,2
13,REST_X4,13,11,0,0,0,5
14,[X4_X1_GET_req],14,11,1,0,0,6
15,REST_X1,15,11,2,0,0,6
16,REST_X1,16,11,5,0,0,6
17,[X1_X2_GET_req],17,11,6,1,0,6
18,REST_X2,18,11,6,2,0,6
19,REST_X2,19,11,6,3,0,6
20,[X1_X2_GET_resp_2xx],20,11,3,0,0,6
21,[X4_X1_GET_resp_2xx],21,11,0,0,0,3
22,[X0_X4_GET_resp_2xx],22,0,0,0,0,0
23,REST_X0,23,10,0,0,0,0
24,[X0_X4_GET_req],24,11,0,0,0,1
25,REST_X4,25,11,0,0,0,2
26,REST_X4,26,11,0,0,0,5
27,[X4_X1_GET_req],27,11,1,0,0,6
28,REST_X1,28,11,2,0,0,6
29,REST_X1,29,11,5,0,0,6
30,[X1_X2_GET_req],30,11,6,1,0,6
31,REST_X2,31,11,6,2,0,6
32,REST_X2,32,11,6,3,0,6
33,[X1_X2_GET_resp_2xx],33,11,3,0,0,6
34,[X4_X1_GET_resp_2xx],34,11,0,0,0,3
35,[X0_X4_GET_resp_2xx],35,0,0,0,0,0
36,REST_X0,36,10,0,0,0,0
37,[X0_X4_GET_req],37,11,0,0,0,1
38,REST_X4,38,11,0,0,0,2
39,REST_X4,39,11,0,0,0,5
40,[X4_X1_GET_req],40,11,1,0,0,6
41,REST_X1,41,11,2,0,0,6
42,REST_X1,42,11,5,0,0,6
43,[X1_X2_GET_req],43,11,6,1,0,6
44,REST_X2,44,11,6,2,0,6
45,REST_X2,45,11,6,4,0,6
46,[X1_X2_GET_resp_5xx],46,11,7,0,0,6
47,[X1_X2_GET_req],47,11,8,1,0,6
48,REST_X2,48,11,8,2,0,6
49,REST_X2,49,11,8,3,0,6
50,[X1_X2_GET_resp_2xx],50,11,3,0,0,6
51,[X4_X1_GET_resp_2xx],51,11,0,0,0,3
