action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,4.647615412587315,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,8.483044521627566,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],3,9.214681232430717,1,0,1,2,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],4,9.553346957753314,1,0,1,1,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],5,12.002496413453006,1,1,1,2,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],6,12.058183265259794,1,2,1,3,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],7,12.846802124453438,1,3,1,4,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],8,14.430538344593169,1,3,1,4,false,true,false,1,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],9,15.526255006393498,1,3,1,3,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],10,16.0081858045237,1,4,1,4,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],11,19.603603752385766,1,5,1,5,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],12,23.005367165086923,1,5,1,5,false,true,false,1,false,1,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],13,23.38733325715473,1,5,1,4,false,false,false,1,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],14,25.16545385026887,1,5,1,4,false,false,true,1,false,2,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],15,26.44631229758022,1,5,1,3,false,false,false,1,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],16,34.82550352282789,1,5,2,4,false,false,false,1,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],17,51.032683260090195,2,5,2,5,false,false,false,1,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],18,53.456845796340346,2,5,2,5,true,false,false,1,true,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],19,54.72719238551107,2,5,2,4,false,false,false,2,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],20,70.82575491402874,2,5,2,4,false,false,true,2,false,2,false,1,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],21,70.85088130238893,2,5,2,3,false,false,false,2,false,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],22,71.30256543753005,2,5,3,4,false,false,false,2,false,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing],23,83.00460824257335,3,5,3,5,false,false,false,2,false,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],24,92.73160333066144,3,5,3,5,false,false,false,2,false,2,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready11],25,100.86539194116038,3,5,3,5,false,false,false,2,false,2,false,2,false,1,1,true,false,false,0,true,0,false,0,false
[consuming11],26,101.20377274723263,3,5,3,5,false,false,false,2,false,2,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready3],27,103.24571912224384,3,5,3,5,false,false,true,2,false,2,false,2,true,1,0,false,false,false,1,false,0,false,0,false
[consuming3],28,104.78686108384845,3,5,3,4,false,false,false,2,false,2,false,3,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready2],29,107.75015172739792,3,5,3,4,false,true,false,2,false,2,true,3,false,1,0,false,false,false,1,false,0,false,0,false
[consuming2],30,109.95219627552112,3,5,3,3,false,false,false,2,false,3,false,3,false,1,0,false,false,false,1,false,0,false,0,false
[forwarding],31,126.57688637226953,3,5,3,3,false,false,false,2,false,3,false,3,false,2,1,false,false,false,1,false,0,false,0,false
[forwarding],32,130.67738894574322,3,5,3,3,false,false,false,2,false,3,false,3,false,3,2,false,false,false,1,false,0,false,0,false
[con_ready13],33,134.38757029726543,3,5,3,3,false,false,false,2,false,3,false,3,false,3,2,false,false,true,1,false,0,false,0,true
[consuming13],34,136.71062489529876,3,5,3,3,false,false,false,2,false,3,false,3,false,3,1,false,false,false,1,false,0,false,1,false
[producing3],35,146.3677010890936,3,5,4,4,false,false,false,2,false,3,false,3,false,3,1,false,false,false,1,false,0,false,1,false
[con_ready2],36,146.39410785310855,3,5,4,4,false,true,false,2,false,3,true,3,false,3,1,false,false,false,1,false,0,false,1,false
[consuming2],37,147.6835537150744,3,5,4,3,false,false,false,2,false,4,false,3,false,3,1,false,false,false,1,false,0,false,1,false
[con_ready1],38,147.93201554255603,3,5,4,3,true,false,false,2,true,4,false,3,false,3,1,false,false,false,1,false,0,false,1,false
[consuming1],39,149.85337857576417,3,5,4,2,false,false,false,3,false,4,false,3,false,3,1,false,false,false,1,false,0,false,1,false
[con_ready3],40,153.0051629861048,3,5,4,2,false,false,true,3,false,4,false,3,true,3,1,false,false,false,1,false,0,false,1,false
[consuming3],41,153.13233014017464,3,5,4,1,false,false,false,3,false,4,false,4,false,3,1,false,false,false,1,false,0,false,1,false
[producing3],42,153.2789994889635,3,5,5,2,false,false,false,3,false,4,false,4,false,3,1,false,false,false,1,false,0,false,1,false
[con_ready3],43,155.6745053798598,3,5,5,2,false,false,true,3,false,4,false,4,true,3,1,false,false,false,1,false,0,false,1,false
[consuming3],44,156.07545018597648,3,5,5,1,false,false,false,3,false,4,false,5,false,3,1,false,false,false,1,false,0,false,1,false
[con_ready3],45,156.39352277047814,3,5,5,1,false,false,true,3,false,4,false,5,true,3,1,false,false,false,1,false,0,false,1,false
[consuming3],46,156.48927713999737,3,5,5,0,false,false,false,3,false,4,false,6,false,3,1,false,false,false,1,false,0,false,1,false
[con_ready12],47,156.70347429264072,3,5,5,0,false,false,false,3,false,4,false,6,false,3,1,false,true,false,1,false,0,true,1,false
[consuming12],48,158.67799368126902,3,5,5,0,false,false,false,3,false,4,false,6,false,3,0,false,false,false,1,false,1,false,1,false
[forwarding],49,160.5268380427067,3,5,5,0,false,false,false,3,false,4,false,6,false,4,1,false,false,false,1,false,1,false,1,false
[producing],50,162.5774768381537,4,5,5,1,false,false,false,3,false,4,false,6,false,4,1,false,false,false,1,false,1,false,1,false
[con_ready12],51,168.6983654679157,4,5,5,1,false,false,false,3,false,4,false,6,false,4,1,false,true,false,1,false,1,true,1,false
[consuming12],52,168.78763393307682,4,5,5,1,false,false,false,3,false,4,false,6,false,4,0,false,false,false,1,false,2,false,1,false
[con_ready3],53,181.6038304419931,4,5,5,1,false,false,true,3,false,4,false,6,true,4,0,false,false,false,1,false,2,false,1,false
[consuming3],54,186.55429287577348,4,5,5,0,false,false,false,3,false,4,false,7,false,4,0,false,false,false,1,false,2,false,1,false
[forwarding],55,189.45992789526312,4,5,5,0,false,false,false,3,false,4,false,7,false,5,1,false,false,false,1,false,2,false,1,false
[forwarding],56,191.97807815167783,4,5,5,0,false,false,false,3,false,4,false,7,false,6,2,false,false,false,1,false,2,false,1,false
