action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,6.02379903818178,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing],2,6.148670415360309,2,0,0,2,false,false,false,0,false,0,false,0,false
[producing2],3,8.131406681615639,2,1,0,3,false,false,false,0,false,0,false,0,false
[con_ready3],4,12.202355543105572,2,1,0,3,false,false,true,0,false,0,false,0,true
[consuming3],5,12.81542019529419,2,1,0,2,false,false,false,0,false,0,false,1,false
[con_ready2],6,19.218957390411735,2,1,0,2,false,true,false,0,false,0,true,1,false
[consuming2],7,19.47896520878751,2,1,0,1,false,false,false,0,false,1,false,1,false
[producing2],8,19.71781033902837,2,2,0,2,false,false,false,0,false,1,false,1,false
[con_ready2],9,27.248905391082445,2,2,0,2,false,true,false,0,false,1,true,1,false
[consuming2],10,29.797328810871456,2,2,0,1,false,false,false,0,false,2,false,1,false
[producing3],11,31.21278990104067,2,2,1,2,false,false,false,0,false,2,false,1,false
[producing2],12,33.12829788524222,2,3,1,3,false,false,false,0,false,2,false,1,false
[producing],13,35.9178095544514,3,3,1,4,false,false,false,0,false,2,false,1,false
[producing3],14,37.3783144435492,3,3,2,5,false,false,false,0,false,2,false,1,false
[producing],15,44.188747568187786,4,3,2,6,false,false,false,0,false,2,false,1,false
[producing],16,45.682800346779715,5,3,2,7,false,false,false,0,false,2,false,1,false
[producing],17,48.90729548808722,6,3,2,8,false,false,false,0,false,2,false,1,false
[con_ready3],18,55.83250280529429,6,3,2,8,false,false,true,0,false,2,false,1,true
[consuming3],19,57.02876422131627,6,3,2,7,false,false,false,0,false,2,false,2,false
[con_ready3],20,60.106663623760994,6,3,2,7,false,false,true,0,false,2,false,2,true
[consuming3],21,60.87390301847758,6,3,2,6,false,false,false,0,false,2,false,3,false
[producing2],22,61.225129274877695,6,4,2,7,false,false,false,0,false,2,false,3,false
[con_ready3],23,73.98023501194594,6,4,2,7,false,false,true,0,false,2,false,3,true
[consuming3],24,74.16552055346479,6,4,2,6,false,false,false,0,false,2,false,4,false
[producing3],25,74.41973261526385,6,4,3,6,true,false,false,0,false,2,false,4,false
