action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,6.8417747079285505,1,0,1,false,false,0,false,0,false
[con_ready2],2,9.330640163283885,1,0,1,false,true,0,false,0,true
[consuming2],3,9.916500617221581,1,0,0,false,false,0,false,1,false
[producing],4,29.466836960824814,2,0,1,false,false,0,false,1,false
[producing],5,33.08306501166526,3,0,2,false,false,0,false,1,false
[con_ready2],6,40.53579010178668,3,0,2,false,true,0,false,1,true
[consuming2],7,41.81863783309752,3,0,1,false,false,0,false,2,false
[con_ready2],8,52.82881295918703,3,0,1,false,true,0,false,2,true
[consuming2],9,52.92799292093272,3,0,0,false,false,0,false,3,false
[producing],10,62.81643317551226,4,0,1,false,false,0,false,3,false
[producing],11,63.51808161449169,5,0,2,false,false,0,false,3,false
[con_ready1],12,72.98571913002239,5,0,3,false,false,0,true,3,false
[con_ready2],13,82.71472496208767,5,0,3,false,true,0,true,3,true
[consuming2],14,83.58045173272414,5,0,2,false,false,0,true,4,false
[producing2],15,105.19640489482165,5,1,2,true,false,0,true,4,false
[consuming1],16,105.90661657580694,5,1,1,false,false,1,false,4,false
[con_ready1],17,107.40493823207659,5,1,2,false,false,1,true,4,false
[producing2],18,117.20682740096372,5,2,2,true,false,1,true,4,false
[consuming1],19,117.5546818181778,5,2,1,false,false,2,false,4,false
[con_ready2],20,125.62506222521606,5,2,1,false,true,2,false,4,true
[consuming2],21,127.89484344059647,5,2,0,false,false,2,false,5,false
[producing2],22,128.83951902858524,5,3,1,false,false,2,false,5,false
[con_ready1],23,135.460161249594,5,3,2,false,false,2,true,5,false
[con_ready2],24,141.39605818679976,5,3,2,false,true,2,true,5,true
[consuming2],25,141.84777656950163,5,3,1,false,false,2,true,6,false
[producing],26,150.4437663053526,6,3,2,false,false,2,true,6,false
[con_ready2],27,152.40497276310717,6,3,2,false,true,2,true,6,true
[consuming2],28,152.79413226416958,6,3,1,false,false,2,true,7,false
[con_ready2],29,155.4437518960833,6,3,1,false,true,2,true,7,true
[consuming2],30,156.60371167567808,6,3,0,false,false,2,true,8,false
[producing],31,158.06502910214994,7,3,1,false,false,2,true,8,false
[producing2],32,163.2191585877058,7,4,1,true,false,2,true,8,false
[consuming1],33,164.03031084254312,7,4,0,false,false,3,false,8,false
[producing2],34,194.12652582247134,7,5,1,false,false,3,false,8,false
[con_ready1],35,201.44363407278553,7,5,2,false,false,3,true,8,false
[producing2],36,208.77883334475183,7,6,2,true,false,3,true,8,false
[consuming1],37,209.01743732795197,7,6,1,false,false,4,false,8,false
[producing],38,212.34573701928835,8,6,2,false,false,4,false,8,false
[con_ready1],39,213.02019521448503,8,6,3,false,false,4,true,8,false
[producing],40,218.39696226901648,9,6,4,false,false,4,true,8,false
[con_ready2],41,220.94413474162047,9,6,4,false,true,4,true,8,true
[consuming2],42,220.9620953865722,9,6,3,false,false,4,true,9,false
[producing2],43,231.1792936591516,9,7,3,true,false,4,true,9,false
[consuming1],44,231.19320877587487,9,7,2,false,false,5,false,9,false
[producing],45,234.69580349880425,10,7,3,false,false,5,false,9,false
[con_ready2],46,242.4948057518387,10,7,3,false,true,5,false,9,true
[consuming2],47,242.58644523534713,10,7,2,false,false,5,false,10,false
[con_ready1],48,245.5284796234368,10,7,3,false,false,5,true,10,false
[producing2],49,266.8036027674035,10,8,3,true,false,5,true,10,false
[consuming1],50,266.889025804867,10,8,2,false,false,6,false,10,false
[con_ready1],51,267.4356299160068,10,8,3,false,false,6,true,10,false
[producing2],52,268.1942626244717,10,9,3,true,false,6,true,10,false
[consuming1],53,276.0852937735167,10,9,2,false,false,7,false,10,false
[producing2],54,287.0092919314171,10,10,2,true,false,7,false,10,false
