action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,1.4795490255129948,0,1,1,false,false,0,false,0,false
[producing],2,4.28538140773774,1,1,2,false,false,0,false,0,false
[con_ready2],3,6.344593390028509,1,1,2,false,true,0,false,0,true
[consuming2],4,9.291318250069022,1,1,1,false,false,0,false,1,false
[con_ready1],5,14.919862942038925,1,1,2,false,false,0,true,1,false
[con_ready2],6,23.50155847003953,1,1,2,false,true,0,true,1,true
[consuming2],7,24.72503597260223,1,1,1,false,false,0,true,2,false
[producing],8,33.6440863044677,2,1,2,false,false,0,true,2,false
[producing],9,37.483511028687204,3,1,3,false,false,0,true,2,false
[producing2],10,51.12237520317819,3,2,3,true,false,0,true,2,false
[consuming1],11,51.63670204614782,3,2,2,false,false,1,false,2,false
[producing2],12,56.23508504765694,3,3,2,true,false,1,false,2,false
