action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,74.01984636767651,0,1,1,false,false,0,false,0,false
[con_ready2],2,77.63265712664324,0,1,1,false,true,0,false,0,true
[consuming2],3,78.01926839795075,0,1,0,false,false,0,false,1,false
[producing2],4,89.66097698268925,0,2,1,false,false,0,false,1,false
[producing],5,89.84876272998126,1,2,2,false,false,0,false,1,false
[con_ready1],6,92.03965914739916,1,2,3,false,false,0,true,1,false
[producing],7,92.51323783999801,2,2,4,false,false,0,true,1,false
[con_ready2],8,94.24101815060015,2,2,4,false,true,0,true,1,true
[consuming2],9,97.4362914232411,2,2,3,false,false,0,true,2,false
[producing2],10,97.7274702982307,2,3,3,true,false,0,true,2,false
[consuming1],11,97.92942212535739,2,3,2,false,false,1,false,2,false
[producing],12,111.45786979169495,3,3,3,false,false,1,false,2,false
[con_ready2],13,113.26602272561259,3,3,3,false,true,1,false,2,true
[consuming2],14,113.70782704910499,3,3,2,false,false,1,false,3,false
[con_ready2],15,119.94479588962865,3,3,2,false,true,1,false,3,true
[consuming2],16,121.22845588823863,3,3,1,false,false,1,false,4,false
[producing2],17,123.45722925683556,3,4,1,true,false,1,false,4,false
