action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,5.294217326600041,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,19.37519659261273,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,19.465871484011426,1,0,false,false,false,1,false,0,false,0,false
[producing],4,60.849096717482084,2,1,false,false,false,1,false,0,false,0,false
[con_ready1],5,65.29227979125777,2,1,true,false,false,1,true,0,false,0,false
[consuming1],6,66.93742040591624,2,0,false,false,false,2,false,0,false,0,false
[producing],7,163.78140613538653,3,1,false,false,false,2,false,0,false,0,false
[con_ready1],8,166.33193644581797,3,1,true,false,false,2,true,0,false,0,false
[consuming1],9,168.36869324382786,3,0,false,false,false,3,false,0,false,0,false
[producing],10,221.11126199172793,4,1,false,false,false,3,false,0,false,0,false
[producing],11,225.71546722383212,5,2,false,false,false,3,false,0,false,0,false
[con_ready2],12,236.02445736964705,5,2,false,true,false,3,false,0,true,0,false
[consuming2],13,237.72528103664737,5,1,false,false,false,3,false,1,false,0,false
[con_ready3],14,278.0031170705176,5,1,false,false,true,3,false,1,false,0,true
[consuming3],15,278.46633196690533,5,0,false,false,false,3,false,1,false,1,false
[producing],16,303.49724978647566,6,1,false,false,false,3,false,1,false,1,false
[con_ready1],17,313.0515425325195,6,1,true,false,false,3,true,1,false,1,false
[consuming1],18,313.11562762944595,6,0,false,false,false,4,false,1,false,1,false
[producing],19,379.7961084075853,7,1,false,false,false,4,false,1,false,1,false
[con_ready1],20,401.13508540722876,7,1,true,false,false,4,true,1,false,1,false
[consuming1],21,402.53955988377123,7,0,false,false,false,5,false,1,false,1,false
[producing],22,437.91688692292036,8,1,false,false,false,5,false,1,false,1,false
[producing],23,442.7157104952953,9,2,false,false,false,5,false,1,false,1,false
[con_ready1],24,445.73485614965347,9,2,true,false,false,5,true,1,false,1,false
[consuming1],25,446.1195367225808,9,1,false,false,false,6,false,1,false,1,false
[con_ready3],26,446.33067244538734,9,1,false,false,true,6,false,1,false,1,true
[consuming3],27,447.11908568797213,9,0,false,false,false,6,false,1,false,2,false
[producing],28,486.20554748752454,10,1,false,false,false,6,false,1,false,2,false
[con_ready2],29,493.78259698376394,10,1,false,true,false,6,false,1,true,2,false
[consuming2],30,494.3778047283901,10,0,false,false,false,6,false,2,false,2,false
[producing],31,495.2338108491475,11,1,false,false,false,6,false,2,false,2,false
[con_ready3],32,503.268073166206,11,1,false,false,true,6,false,2,false,2,true
[consuming3],33,504.4311566227962,11,0,false,false,false,6,false,2,false,3,false
[producing],34,565.5762192949012,12,1,false,false,false,6,false,2,false,3,false
[con_ready3],35,566.1558528932036,12,1,false,false,true,6,false,2,false,3,true
[consuming3],36,566.5506948068804,12,0,false,false,false,6,false,2,false,4,false
[producing],37,578.0608632418194,13,1,false,false,false,6,false,2,false,4,false
[con_ready1],38,578.1683850392959,13,1,true,false,false,6,true,2,false,4,false
[consuming1],39,579.1664378916001,13,0,false,false,false,7,false,2,false,4,false
[producing],40,602.5243300487598,14,1,false,false,false,7,false,2,false,4,false
[producing],41,606.0995345598144,15,2,false,false,false,7,false,2,false,4,false
[con_ready1],42,619.8728914897731,15,2,true,false,false,7,true,2,false,4,false
[consuming1],43,621.0688618866973,15,1,false,false,false,8,false,2,false,4,false
[con_ready2],44,626.5359685918598,15,1,false,true,false,8,false,2,true,4,false
[consuming2],45,626.6938613150429,15,0,false,false,false,8,false,3,false,4,false
[producing],46,630.5853642239634,16,1,false,false,false,8,false,3,false,4,false
[con_ready1],47,638.0396641193696,16,1,true,false,false,8,true,3,false,4,false
[consuming1],48,638.1490190719074,16,0,false,false,false,9,false,3,false,4,false
[producing],49,643.4743495765068,17,1,false,false,false,9,false,3,false,4,false
[con_ready1],50,652.9178208270868,17,1,true,false,false,9,true,3,false,4,false
[consuming1],51,653.6011458084687,17,0,false,false,false,10,false,3,false,4,false
[producing],52,661.4085899433929,18,1,false,false,false,10,false,3,false,4,false
[con_ready2],53,663.9448521470083,18,1,false,true,false,10,false,3,true,4,false
[consuming2],54,664.4793527526251,18,0,false,false,false,10,false,4,false,4,false
[producing],55,674.2631638136868,19,1,false,false,false,10,false,4,false,4,false
[con_ready1],56,678.8159165113656,19,1,true,false,false,10,true,4,false,4,false
[consuming1],57,679.0821183467697,19,0,false,false,false,11,false,4,false,4,false
[producing],58,753.4794253803428,20,1,false,false,false,11,false,4,false,4,false
[con_ready3],59,756.9595546547363,20,1,false,false,true,11,false,4,false,4,true
[consuming3],60,757.4920545380849,20,0,false,false,false,11,false,4,false,5,false
[producing],61,765.3332532465984,21,1,false,false,false,11,false,4,false,5,false
[con_ready2],62,769.0077438660886,21,1,false,true,false,11,false,4,true,5,false
[consuming2],63,769.8066975325224,21,0,false,false,false,11,false,5,false,5,false
[producing],64,896.0499715428716,22,1,false,false,false,11,false,5,false,5,false
[con_ready1],65,899.1868268218012,22,1,true,false,false,11,true,5,false,5,false
[consuming1],66,900.2597982071613,22,0,false,false,false,12,false,5,false,5,false
[producing],67,921.0671119264222,23,1,false,false,false,12,false,5,false,5,false
[con_ready2],68,928.2664311350079,23,1,false,true,false,12,false,5,true,5,false
[consuming2],69,928.4748862368449,23,0,false,false,false,12,false,6,false,5,false
[producing],70,1005.0085971052032,24,1,false,false,false,12,false,6,false,5,false
[con_ready3],71,1008.5272060170631,24,1,false,false,true,12,false,6,false,5,true
[consuming3],72,1008.5761916746225,24,0,false,false,false,12,false,6,false,6,false
[producing],73,1014.9719856878507,25,1,false,false,false,12,false,6,false,6,false
[con_ready3],74,1024.188502228055,25,1,false,false,true,12,false,6,false,6,true
[consuming3],75,1026.028477181537,25,0,false,false,false,12,false,6,false,7,false
[producing],76,1084.747632697061,26,1,false,false,false,12,false,6,false,7,false
[con_ready2],77,1086.0672153281037,26,1,false,true,false,12,false,6,true,7,false
[consuming2],78,1089.1662081028383,26,0,false,false,false,12,false,7,false,7,false
[producing],79,1103.6016651800771,27,1,false,false,false,12,false,7,false,7,false
[con_ready3],80,1124.5124377237632,27,1,false,false,true,12,false,7,false,7,true
[consuming3],81,1128.4539136011963,27,0,false,false,false,12,false,7,false,8,false
[producing],82,1133.3586627050236,28,1,false,false,false,12,false,7,false,8,false
[con_ready1],83,1134.7158755314001,28,1,true,false,false,12,true,7,false,8,false
[consuming1],84,1138.082293317474,28,0,false,false,false,13,false,7,false,8,false
[producing],85,1140.8815106235447,29,1,false,false,false,13,false,7,false,8,false
[con_ready3],86,1148.1033625950706,29,1,false,false,true,13,false,7,false,8,true
[consuming3],87,1149.1044355276408,29,0,false,false,false,13,false,7,false,9,false
[producing],88,1150.1651909855607,30,1,false,false,false,13,false,7,false,9,false
[con_ready1],89,1163.174273114571,30,1,true,false,false,13,true,7,false,9,false
[consuming1],90,1165.6413907188082,30,0,false,false,false,14,false,7,false,9,false
[producing],91,1176.1425601007131,31,1,false,false,false,14,false,7,false,9,false
[con_ready2],92,1179.8409346835656,31,1,false,true,false,14,false,7,true,9,false
[consuming2],93,1180.334057415459,31,0,false,false,false,14,false,8,false,9,false
[producing],94,1208.795935512445,32,1,false,false,false,14,false,8,false,9,false
[producing],95,1216.418250025248,33,2,false,false,false,14,false,8,false,9,false
[con_ready3],96,1222.3154948320487,33,2,false,false,true,14,false,8,false,9,true
[consuming3],97,1223.0326656461432,33,1,false,false,false,14,false,8,false,10,false
[con_ready3],98,1224.685021275079,33,1,false,false,true,14,false,8,false,10,true
[consuming3],99,1225.8090666497467,33,0,false,false,false,14,false,8,false,11,false
[producing],100,1230.5219065476056,34,1,false,false,false,14,false,8,false,11,false
[producing],101,1239.3742444339034,35,2,false,false,false,14,false,8,false,11,false
[producing],102,1253.9602800187824,36,3,false,false,false,14,false,8,false,11,false
[con_ready1],103,1254.2937073268886,36,3,true,false,false,14,true,8,false,11,false
[consuming1],104,1259.5592261896434,36,2,false,false,false,15,false,8,false,11,false
[producing],105,1261.0235839840916,37,3,false,false,false,15,false,8,false,11,false
[producing],106,1262.875595210834,38,4,false,false,false,15,false,8,false,11,false
[con_ready1],107,1267.0547328348612,38,4,true,false,false,15,true,8,false,11,false
[consuming1],108,1269.1125031598062,38,3,false,false,false,16,false,8,false,11,false
[producing],109,1277.2184268604299,39,4,false,false,false,16,false,8,false,11,false
[con_ready3],110,1283.7253075773517,39,4,false,false,true,16,false,8,false,11,true
[consuming3],111,1289.174997593523,39,3,false,false,false,16,false,8,false,12,false
[producing],112,1289.612087633071,40,4,false,false,false,16,false,8,false,12,false
[con_ready2],113,1296.2283752165501,40,4,false,true,false,16,false,8,true,12,false
[consuming2],114,1296.2575293594348,40,3,false,false,false,16,false,9,false,12,false
[con_ready2],115,1301.717842185178,40,3,false,true,false,16,false,9,true,12,false
[consuming2],116,1302.4229354700647,40,2,false,false,false,16,false,10,false,12,false
[con_ready2],117,1320.2026918246986,40,2,false,true,false,16,false,10,true,12,false
[consuming2],118,1320.2847162051817,40,1,false,false,false,16,false,11,false,12,false
[con_ready3],119,1338.7865673307492,40,1,false,false,true,16,false,11,false,12,true
[consuming3],120,1339.108296178072,40,0,false,false,false,16,false,11,false,13,false
[producing],121,1352.851261004022,41,1,false,false,false,16,false,11,false,13,false
[producing],122,1362.5516726993214,42,2,false,false,false,16,false,11,false,13,false
[con_ready2],123,1367.985169148392,42,2,false,true,false,16,false,11,true,13,false
[consuming2],124,1370.0675500109983,42,1,false,false,false,16,false,12,false,13,false
[con_ready1],125,1383.319526179171,42,1,true,false,false,16,true,12,false,13,false
[consuming1],126,1384.5570523532813,42,0,false,false,false,17,false,12,false,13,false
[producing],127,1442.6452396901566,43,1,false,false,false,17,false,12,false,13,false
[producing],128,1451.6263800579586,44,2,false,false,false,17,false,12,false,13,false
[con_ready2],129,1474.8701292331743,44,2,false,true,false,17,false,12,true,13,false
[consuming2],130,1476.721133407322,44,1,false,false,false,17,false,13,false,13,false
[con_ready1],131,1482.3783672882184,44,1,true,false,false,17,true,13,false,13,false
[consuming1],132,1482.8567550917192,44,0,false,false,false,18,false,13,false,13,false
[producing],133,1644.3966382015692,45,1,false,false,false,18,false,13,false,13,false
