action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,7.947784621719443,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],2,11.101298369016572,1,0,1,2,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],3,15.194595455765946,1,0,1,3,false,false,false,0,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],4,34.91791053173074,1,0,1,3,false,false,true,0,true,0,false,0,0,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],5,35.316342190417004,1,0,1,2,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],6,36.396177699116,1,0,2,3,false,false,false,0,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],7,53.87479826702088,1,0,2,3,false,false,true,0,true,0,false,0,1,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],8,56.219253730106715,1,0,2,2,false,false,false,0,true,0,false,0,2,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],9,57.48824880923245,1,0,3,3,false,false,false,0,true,0,false,0,2,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding3],10,66.37125623746991,1,0,3,3,false,false,false,0,true,0,false,0,2,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],11,70.13057257834252,1,0,3,3,false,true,false,0,true,0,true,0,2,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],12,70.947917259285,1,0,3,2,false,false,false,0,true,1,false,0,2,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],13,81.92337233583595,1,0,3,2,false,false,true,0,true,1,false,0,2,true,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],14,86.74646931641243,1,0,3,1,false,false,false,0,true,1,false,0,3,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready21],15,88.52336706218962,1,0,3,1,false,false,false,0,true,1,false,0,3,false,1,0,false,false,false,1,true,false,false,0,false,0,false,0,false,0,true,0,false,0,false
[consuming21],16,89.40656896672539,1,0,3,1,false,false,false,0,true,1,false,0,3,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[producing3],17,91.56539901006582,1,0,4,1,true,false,false,0,true,1,false,0,3,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[consuming1],18,92.23000332122466,1,0,4,0,false,false,false,1,false,1,false,0,3,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[forwarding3],19,102.6478585441401,1,0,4,0,false,false,false,1,false,1,false,0,3,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[producing],20,107.34038978400136,2,0,4,1,false,false,false,1,false,1,false,0,3,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[producing2],21,108.04803771904834,2,1,4,2,false,false,false,1,false,1,false,0,3,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[con_ready2],22,109.54899001317814,2,1,4,2,false,true,false,1,false,1,true,0,3,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[consuming2],23,110.08773703227921,2,1,4,1,false,false,false,1,false,2,false,0,3,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[forwarding3],24,110.73441155567562,2,1,4,1,false,false,false,1,false,2,false,0,3,false,3,0,false,false,false,2,false,false,false,0,false,0,false,0,false,1,false,0,false,0,false
[con_ready21],25,110.98563491418594,2,1,4,1,false,false,false,1,false,2,false,0,3,false,3,0,false,false,false,2,true,false,false,0,false,0,false,0,false,1,true,0,false,0,false
[consuming21],26,110.98846660433655,2,1,4,1,false,false,false,1,false,2,false,0,3,false,3,0,false,false,false,1,false,false,false,0,false,0,false,0,false,2,false,0,false,0,false
[producing2],27,113.65773241372996,2,2,4,2,false,false,false,1,false,2,false,0,3,false,3,0,false,false,false,1,false,false,false,0,false,0,false,0,false,2,false,0,false,0,false
[con_ready21],28,121.02325219953654,2,2,4,2,false,false,false,1,false,2,false,0,3,false,3,0,false,false,false,1,true,false,false,0,false,0,false,0,false,2,true,0,false,0,false
[consuming21],29,121.19187359070392,2,2,4,2,false,false,false,1,false,2,false,0,3,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[producing],30,124.93962687161232,3,2,4,3,false,false,false,1,false,2,false,0,3,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[con_ready2],31,130.05528244268575,3,2,4,3,false,true,false,1,false,2,true,0,3,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[consuming2],32,130.5841608192627,3,2,4,2,false,false,false,1,false,3,false,0,3,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[con_ready3],33,130.9282257662671,3,2,4,2,false,false,true,1,false,3,false,0,3,true,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[consuming3],34,131.3546382762596,3,2,4,1,false,false,false,1,false,3,false,0,4,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[producing3],35,139.19294736680834,3,2,5,2,false,false,false,1,false,3,false,0,4,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[producing2],36,139.7537612566057,3,3,5,3,false,false,false,1,false,3,false,0,4,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[con_ready3],37,144.1905407476262,3,3,5,3,false,false,true,1,false,3,false,0,4,true,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[consuming3],38,147.29527668705387,3,3,5,2,false,false,false,1,false,3,false,0,5,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[con_ready1],39,153.93969633576114,3,3,5,3,false,false,false,1,true,3,false,0,5,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[con_ready3],40,174.28926232245544,3,3,5,3,false,false,true,1,true,3,false,0,5,true,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[consuming3],41,174.69604853211757,3,3,5,2,false,false,false,1,true,3,false,0,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[producing2],42,176.1567010142493,3,4,5,3,false,false,false,1,true,3,false,0,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[forwarding2],43,176.8498614049078,3,4,5,3,false,false,false,1,true,3,false,1,6,false,3,1,false,false,false,0,false,false,false,0,false,0,false,0,false,3,false,0,false,0,false
[con_ready13],44,179.35528506649143,3,4,5,3,false,false,false,1,true,3,false,1,6,false,3,1,false,false,true,0,false,false,false,0,false,0,false,0,true,3,false,0,false,0,false
[consuming13],45,179.76583816464395,3,4,5,3,false,false,false,1,true,3,false,1,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,1,false,3,false,0,false,0,false
[con_ready2],46,190.14361665389552,3,4,5,3,false,true,false,1,true,3,true,1,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,1,false,3,false,0,false,0,false
[consuming2],47,190.441480133317,3,4,5,2,false,false,false,1,true,4,false,1,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,1,false,3,false,0,false,0,false
[producing2],48,191.10992174354763,3,5,5,3,false,false,false,1,true,4,false,1,6,false,3,0,false,false,false,0,false,false,false,0,false,0,false,1,false,3,false,0,false,0,false
