action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,2.0695915423942095,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],2,7.345618916964324,1,1,0,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],3,12.374633180344457,1,2,0,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],4,16.76415125905396,1,2,0,3,false,true,false,0,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],5,18.984869482926527,1,2,0,2,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],6,30.09114530138467,2,2,0,3,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],7,38.83336248870063,2,2,0,3,false,true,false,0,false,1,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],8,39.70744817293391,2,2,0,2,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],9,41.02795193444388,2,2,0,2,true,false,false,0,true,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],10,44.336525987895065,2,2,0,1,false,false,false,1,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],11,44.54248402503556,2,2,1,2,false,false,false,1,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],12,46.741756456798306,2,2,2,3,false,false,false,1,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],13,92.6314589574151,2,2,2,3,false,true,false,1,false,2,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],14,93.3169653647915,2,2,2,2,false,false,false,1,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],15,98.69748791303759,2,2,3,3,false,false,false,1,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],16,103.06035042222237,2,2,3,3,false,true,false,1,false,3,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],17,104.62760591893904,2,2,3,2,false,false,false,1,false,4,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],18,106.24973606310024,2,2,3,2,false,true,false,1,false,4,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],19,108.03714249792066,2,2,3,1,false,false,false,1,false,5,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],20,109.7690138469834,2,2,3,1,false,true,false,1,false,5,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],21,110.9495064153278,2,2,3,0,false,false,false,1,false,6,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],22,224.58152939851584,3,2,3,1,false,false,false,1,false,6,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],23,224.97596425644227,3,2,4,2,false,false,false,1,false,6,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],24,227.01476374808507,3,2,4,2,false,false,true,1,false,6,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],25,227.6466178012754,3,2,4,1,false,false,false,1,false,6,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],26,227.8068241340001,4,2,4,2,false,false,false,1,false,6,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],27,228.06542587275868,4,2,5,3,false,false,false,1,false,6,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],28,231.14372177702305,4,2,5,3,false,false,false,1,false,6,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],29,236.40112275620194,4,2,5,3,false,false,true,1,false,6,false,1,true,1,1,false,false,false,0,false,0,false,0,false
