action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,20.31930062677291,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],2,27.020957782399964,1,0,0,1,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],3,27.938981256775346,1,0,0,0,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],4,60.3322672754411,2,0,0,1,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],5,62.601578595401335,2,1,0,2,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],6,62.955632419104454,3,1,0,3,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],7,65.5760491762662,3,1,0,3,false,true,false,1,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],8,65.82381295858818,3,1,0,2,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],9,67.43509401298905,3,1,1,3,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],10,79.62476041333565,3,1,1,3,false,false,true,1,false,1,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],11,82.8443147962382,3,1,1,2,false,false,false,1,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],12,84.4871581188023,3,2,1,3,false,false,false,1,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],13,87.6273500814605,3,2,1,3,false,true,false,1,false,1,true,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],14,89.58924232256406,3,2,1,2,false,false,false,1,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],15,92.71564114343002,3,2,1,2,false,true,false,1,false,2,true,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],16,92.9048876688287,3,2,1,1,false,false,false,1,false,3,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],17,93.10895736897608,3,3,1,2,false,false,false,1,false,3,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],18,95.72702338706239,4,3,1,3,false,false,false,1,false,3,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],19,95.89462160625098,4,3,1,3,true,false,false,1,true,3,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],20,95.9014791850534,4,3,1,3,true,false,false,1,true,3,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[consuming1],21,96.03660802710664,4,3,1,2,false,false,false,2,false,3,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],22,97.0547716472252,4,3,1,2,false,false,true,2,false,3,false,1,true,1,1,false,false,false,0,false,0,false,0,false
[consuming3],23,97.83543133197267,4,3,1,1,false,false,false,2,false,3,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[producing2],24,101.75837246724785,4,4,1,2,false,false,false,2,false,3,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[producing2],25,106.381670905605,4,5,1,3,false,false,false,2,false,3,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[forwarding],26,106.53598252139743,4,5,1,3,false,false,false,2,false,3,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[con_ready1],27,108.39354751865923,4,5,1,3,true,false,false,2,true,3,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[consuming1],28,108.87053040614647,4,5,1,2,false,false,false,3,false,3,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[producing],29,110.83454357670966,5,5,1,3,false,false,false,3,false,3,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[con_ready2],30,114.10700076770367,5,5,1,3,false,true,false,3,false,3,true,2,false,2,1,true,false,false,0,false,0,false,0,false
[consuming2],31,115.00344932539096,5,5,1,2,false,false,false,3,false,4,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[con_ready3],32,116.55328334289258,5,5,1,2,false,false,true,3,false,4,false,2,true,2,1,true,false,false,0,false,0,false,0,false
[consuming3],33,116.8680120382047,5,5,1,1,false,false,false,3,false,4,false,3,false,2,1,true,false,false,0,false,0,false,0,false
[con_ready1],34,118.32050748400168,5,5,1,1,true,false,false,3,true,4,false,3,false,2,1,true,false,false,0,false,0,false,0,false
[consuming1],35,118.95910432834215,5,5,1,0,false,false,false,4,false,4,false,3,false,2,1,true,false,false,0,false,0,false,0,false
