,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6
0,-,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0
2,[X0_X5_GET_req],2,3,0,0,0,0,1,0
3,REST_X5,3,3,0,0,0,0,2,0
4,REST_X5,4,3,0,0,0,0,11,0
5,[X5_X1_GET_req],5,3,1,0,0,0,12,0
6,REST_X1,6,3,2,0,0,0,12,0
7,REST_X1,7,3,5,0,0,0,12,0
8,[X1_X6_GET_req],8,3,6,0,0,0,12,1
9,REST_X6,9,3,6,0,0,0,12,2
10,REST_X6,10,3,6,0,0,0,12,11
11,[X6_X4_GET_req],11,3,6,0,0,1,12,12
12,REST_X4,12,3,6,0,0,2,12,12
13,REST_X4,13,3,6,0,0,3,12,12
14,[X6_X4_GET_resp_2xx],14,3,6,0,0,0,12,3
15,[X1_X6_GET_resp_2xx],15,3,3,0,0,0,12,0
16,[X5_X1_GET_resp_2xx],16,3,0,0,0,0,3,0
17,[X0_X5_GET_resp_2xx],17,0,0,0,0,0,0,0
18,REST_X0,18,2,0,0,0,0,0,0
19,[X0_X5_GET_req],19,3,0,0,0,0,1,0
20,REST_X5,20,3,0,0,0,0,2,0
21,REST_X5,21,3,0,0,0,0,5,0
22,[X5_X2_GET_req],22,3,0,1,0,0,6,0
23,REST_X2,23,3,0,2,0,0,6,0
24,REST_X2,24,3,0,3,0,0,6,0
25,[X5_X2_GET_resp_2xx],25,3,0,0,0,0,3,0
26,[X0_X5_GET_resp_2xx],26,0,0,0,0,0,0,0
27,REST_X0,27,2,0,0,0,0,0,0
28,[X0_X5_GET_req],28,3,0,0,0,0,1,0
29,REST_X5,29,3,0,0,0,0,2,0
30,REST_X5,30,3,0,0,0,0,11,0
31,[X5_X1_GET_req],31,3,1,0,0,0,12,0
32,REST_X1,32,3,2,0,0,0,12,0
33,REST_X1,33,3,5,0,0,0,12,0
34,[X1_X6_GET_req],34,3,6,0,0,0,12,1
35,REST_X6,35,3,6,0,0,0,12,2
36,REST_X6,36,3,6,0,0,0,12,11
37,[X6_X4_GET_req],37,3,6,0,0,1,12,12
38,REST_X4,38,3,6,0,0,2,12,12
39,REST_X4,39,3,6,0,0,3,12,12
40,[X6_X4_GET_resp_2xx],40,3,6,0,0,0,12,3
41,[X1_X6_GET_resp_2xx],41,3,3,0,0,0,12,0
42,[X5_X1_GET_resp_2xx],42,3,0,0,0,0,3,0
43,[X0_X5_GET_resp_2xx],43,0,0,0,0,0,0,0
44,REST_X0,44,2,0,0,0,0,0,0
45,[X0_X5_GET_req],45,3,0,0,0,0,1,0
46,REST_X5,46,3,0,0,0,0,2,0
47,REST_X5,47,3,0,0,0,0,5,0
48,[X5_X2_GET_req],48,3,0,1,0,0,6,0
49,REST_X2,49,3,0,2,0,0,6,0
50,REST_X2,50,3,0,3,0,0,6,0
51,[X5_X2_GET_resp_2xx],51,3,0,0,0,0,3,0
52,[X0_X5_GET_resp_2xx],52,0,0,0,0,0,0,0
53,REST_X0,53,2,0,0,0,0,0,0
54,[X0_X5_GET_req],54,3,0,0,0,0,1,0
55,REST_X5,55,3,0,0,0,0,2,0
56,REST_X5,56,3,0,0,0,0,5,0
57,[X5_X2_GET_req],57,3,0,1,0,0,6,0
58,REST_X2,58,3,0,2,0,0,6,0
59,REST_X2,59,3,0,3,0,0,6,0
60,[X5_X2_GET_resp_2xx],60,3,0,0,0,0,3,0
61,[X0_X5_GET_resp_2xx],61,0,0,0,0,0,0,0
62,REST_X0,62,2,0,0,0,0,0,0
63,[X0_X5_GET_req],63,3,0,0,0,0,1,0
64,REST_X5,64,3,0,0,0,0,2,0
65,REST_X5,65,3,0,0,0,0,5,0
66,[X5_X2_GET_req],66,3,0,1,0,0,6,0
67,REST_X2,67,3,0,2,0,0,6,0
68,REST_X2,68,3,0,3,0,0,6,0
69,[X5_X2_GET_resp_2xx],69,3,0,0,0,0,3,0
70,[X0_X5_GET_resp_2xx],70,0,0,0,0,0,0,0
71,REST_X0,71,2,0,0,0,0,0,0
72,[X0_X5_GET_req],72,3,0,0,0,0,1,0
73,REST_X5,73,3,0,0,0,0,2,0
74,REST_X5,74,3,0,0,0,0,11,0
75,[X5_X1_GET_req],75,3,1,0,0,0,12,0
76,REST_X1,76,3,2,0,0,0,12,0
77,REST_X1,77,3,5,0,0,0,12,0
78,[X1_X6_GET_req],78,3,6,0,0,0,12,1
79,REST_X6,79,3,6,0,0,0,12,2
80,REST_X6,80,3,6,0,0,0,12,11
81,[X6_X4_GET_req],81,3,6,0,0,1,12,12
82,REST_X4,82,3,6,0,0,2,12,12
83,REST_X4,83,3,6,0,0,3,12,12
84,[X6_X4_GET_resp_2xx],84,3,6,0,0,0,12,3
85,[X1_X6_GET_resp_2xx],85,3,3,0,0,0,12,0
86,[X5_X1_GET_resp_2xx],86,3,0,0,0,0,3,0
87,[X0_X5_GET_resp_2xx],87,0,0,0,0,0,0,0
88,REST_X0,88,2,0,0,0,0,0,0
89,[X0_X5_GET_req],89,3,0,0,0,0,1,0
90,REST_X5,90,3,0,0,0,0,2,0
91,REST_X5,91,3,0,0,0,0,5,0
92,[X5_X2_GET_req],92,3,0,1,0,0,6,0
93,REST_X2,93,3,0,2,0,0,6,0
94,REST_X2,94,3,0,4,0,0,6,0
95,[X5_X2_GET_resp_5xx],95,3,0,0,0,0,7,0
96,[X5_X2_GET_req],96,3,0,1,0,0,8,0
97,REST_X2,97,3,0,2,0,0,8,0
98,REST_X2,98,3,0,3,0,0,8,0
99,[X5_X2_GET_resp_2xx],99,3,0,0,0,0,3,0
100,[X0_X5_GET_resp_2xx],100,0,0,0,0,0,0,0
101,REST_X0,101,2,0,0,0,0,0,0
102,[X0_X5_GET_req],102,3,0,0,0,0,1,0
103,REST_X5,103,3,0,0,0,0,2,0
104,REST_X5,104,3,0,0,0,0,11,0
105,[X5_X1_GET_req],105,3,1,0,0,0,12,0
106,REST_X1,106,3,2,0,0,0,12,0
107,REST_X1,107,3,5,0,0,0,12,0
108,[X1_X6_GET_req],108,3,6,0,0,0,12,1
109,REST_X6,109,3,6,0,0,0,12,2
110,REST_X6,110,3,6,0,0,0,12,5
111,[X6_X3_GET_req],111,3,6,0,1,0,12,6
112,REST_X3,112,3,6,0,2,0,12,6
113,REST_X3,113,3,6,0,4,0,12,6
114,[X6_X3_GET_resp_5xx],114,3,6,0,0,0,12,7
115,[X6_X3_GET_req],115,3,6,0,1,0,12,8
116,REST_X3,116,3,6,0,2,0,12,8
117,REST_X3,117,3,6,0,3,0,12,8
118,[X6_X3_GET_resp_2xx],118,3,6,0,0,0,12,3
119,[X1_X6_GET_resp_2xx],119,3,3,0,0,0,12,0
120,[X5_X1_GET_resp_2xx],120,3,0,0,0,0,3,0
121,[X0_X5_GET_resp_2xx],121,0,0,0,0,0,0,0
122,REST_X0,122,2,0,0,0,0,0,0
123,[X0_X5_GET_req],123,3,0,0,0,0,1,0
124,REST_X5,124,3,0,0,0,0,2,0
125,REST_X5,125,3,0,0,0,0,5,0
126,[X5_X2_GET_req],126,3,0,1,0,0,6,0
127,REST_X2,127,3,0,2,0,0,6,0
128,REST_X2,128,3,0,4,0,0,6,0
129,[X5_X2_GET_resp_5xx],129,3,0,0,0,0,7,0
130,[X5_X2_GET_req],130,3,0,1,0,0,8,0
