action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,8.848654704578701,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,9.304535127712516,1,1,0,2,false,false,false,0,false,0,false,0,false
[producing2],3,12.41656212483424,1,2,0,3,false,false,false,0,false,0,false,0,false
[producing2],4,13.36922029386493,1,3,0,4,false,false,false,0,false,0,false,0,false
[producing],5,15.841687674589645,2,3,0,5,false,false,false,0,false,0,false,0,false
[con_ready2],6,19.58174336734369,2,3,0,5,false,true,false,0,false,0,true,0,false
[consuming2],7,19.626123088697145,2,3,0,4,false,false,false,0,false,1,false,0,false
[producing3],8,19.974805059966112,2,3,1,5,false,false,false,0,false,1,false,0,false
[producing],9,30.88948896207147,3,3,1,6,false,false,false,0,false,1,false,0,false
[producing3],10,33.69543686340773,3,3,2,7,false,false,false,0,false,1,false,0,false
[producing2],11,38.867264176679186,3,4,2,8,false,false,false,0,false,1,false,0,false
[producing3],12,42.50454681982959,3,4,3,9,false,false,false,0,false,1,false,0,false
[producing2],13,52.68130703583699,3,5,3,10,false,false,false,0,false,1,false,0,false
[producing2],14,56.681354723064125,3,6,3,11,false,false,false,0,false,1,false,0,false
[producing3],15,58.65514870823887,3,6,4,12,false,false,false,0,false,1,false,0,false
[producing2],16,59.990847703655454,3,7,4,13,false,false,false,0,false,1,false,0,false
[producing2],17,61.09103822705595,3,8,4,14,false,false,false,0,false,1,false,0,false
[producing2],18,62.29885148822693,3,9,4,15,false,false,false,0,false,1,false,0,false
[con_ready3],19,65.08333432942443,3,9,4,15,false,false,true,0,false,1,false,0,true
[consuming3],20,65.26147034324552,3,9,4,14,false,false,false,0,false,1,false,1,false
[con_ready3],21,68.6032497433867,3,9,4,14,false,false,true,0,false,1,false,1,true
[consuming3],22,68.86300854000149,3,9,4,13,false,false,false,0,false,1,false,2,false
[con_ready2],23,75.32863999623532,3,9,4,13,false,true,false,0,false,1,true,2,false
[consuming2],24,77.35687152520813,3,9,4,12,false,false,false,0,false,2,false,2,false
[producing],25,82.20041777310419,4,9,4,13,false,false,false,0,false,2,false,2,false
[producing3],26,88.04387010743898,4,9,5,14,false,false,false,0,false,2,false,2,false
[producing2],27,93.34623529356647,4,10,5,15,false,false,false,0,false,2,false,2,false
[producing3],28,95.52619617925978,4,10,6,16,false,false,false,0,false,2,false,2,false
[con_ready1],29,97.28915383748082,4,10,6,16,true,false,false,0,true,2,false,2,false
[consuming1],30,98.00161124959475,4,10,6,15,false,false,false,1,false,2,false,2,false
[producing2],31,98.21654445479012,4,11,6,16,false,false,false,1,false,2,false,2,false
[producing3],32,99.48500333143225,4,11,7,17,false,false,false,1,false,2,false,2,false
[producing3],33,103.79040015834634,4,11,8,18,false,false,false,1,false,2,false,2,false
[con_ready3],34,108.0143529595983,4,11,8,18,false,false,true,1,false,2,false,2,true
[consuming3],35,108.38385723729711,4,11,8,17,false,false,false,1,false,2,false,3,false
[producing2],36,113.86594629965155,4,12,8,18,false,false,false,1,false,2,false,3,false
[producing3],37,117.15963353088567,4,12,9,19,false,false,false,1,false,2,false,3,false
[producing3],38,120.8657120046818,4,12,10,20,false,false,false,1,false,2,false,3,false
[con_ready2],39,131.97202434489787,4,12,10,20,false,true,false,1,false,2,true,3,false
[consuming2],40,132.99754409637757,4,12,10,19,false,false,false,1,false,3,false,3,false
[producing],41,138.0206456141886,5,12,10,20,false,false,false,1,false,3,false,3,false
[con_ready2],42,160.594538887668,5,12,10,20,false,true,false,1,false,3,true,3,false
