action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,6.729614473281594,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,11.91287133807932,1,0,0,1,true,false,false,0,true,0,false,0,false
[consuming1],3,12.711594364874548,1,0,0,0,false,false,false,1,false,0,false,0,false
[producing],4,21.40445162335351,2,0,0,1,false,false,false,1,false,0,false,0,false
[producing3],5,27.141907727867476,2,0,1,2,false,false,false,1,false,0,false,0,false
[producing3],6,44.71455949546018,2,0,2,3,false,false,false,1,false,0,false,0,false
[con_ready2],7,45.01996844741082,2,0,2,3,false,true,false,1,false,0,true,0,false
[consuming2],8,45.366162923250165,2,0,2,2,false,false,false,1,false,1,false,0,false
[producing3],9,47.77626574596115,2,0,3,3,false,false,false,1,false,1,false,0,false
[producing3],10,59.75696652292399,2,0,4,4,false,false,false,1,false,1,false,0,false
[producing2],11,60.03357808517755,2,1,4,5,false,false,false,1,false,1,false,0,false
[producing],12,66.84685139036945,3,1,4,6,false,false,false,1,false,1,false,0,false
[producing3],13,74.01694074891607,3,1,5,7,false,false,false,1,false,1,false,0,false
[producing2],14,85.53818640921038,3,2,5,8,false,false,false,1,false,1,false,0,false
[con_ready2],15,88.57537916565413,3,2,5,8,false,true,false,1,false,1,true,0,false
[consuming2],16,89.10472019405881,3,2,5,7,false,false,false,1,false,2,false,0,false
[con_ready1],17,91.30803807032964,3,2,5,7,true,false,false,1,true,2,false,0,false
[consuming1],18,91.82911127295725,3,2,5,6,false,false,false,2,false,2,false,0,false
[producing],19,92.54221052868525,4,2,5,7,false,false,false,2,false,2,false,0,false
[producing2],20,96.34719471366589,4,3,5,8,false,false,false,2,false,2,false,0,false
[producing3],21,96.9494509346181,4,3,6,9,false,false,false,2,false,2,false,0,false
[con_ready3],22,98.12280273210837,4,3,6,9,false,false,true,2,false,2,false,0,true
[consuming3],23,98.96912200968222,4,3,6,8,false,false,false,2,false,2,false,1,false
[con_ready1],24,103.63831760616571,4,3,6,8,true,false,false,2,true,2,false,1,false
[consuming1],25,104.3714278305904,4,3,6,7,false,false,false,3,false,2,false,1,false
[producing2],26,106.26347398053139,4,4,6,8,false,false,false,3,false,2,false,1,false
[con_ready3],27,109.06348872248151,4,4,6,8,false,false,true,3,false,2,false,1,true
[consuming3],28,110.51544343686204,4,4,6,7,false,false,false,3,false,2,false,2,false
[producing2],29,113.48891331686129,4,5,6,8,false,false,false,3,false,2,false,2,false
[con_ready2],30,115.26528372850595,4,5,6,8,false,true,false,3,false,2,true,2,false
[consuming2],31,117.57824720910101,4,5,6,7,false,false,false,3,false,3,false,2,false
[con_ready1],32,120.96903680462033,4,5,6,7,true,false,false,3,true,3,false,2,false
[consuming1],33,121.0818829303115,4,5,6,6,false,false,false,4,false,3,false,2,false
[producing],34,127.38476716647885,5,5,6,7,false,false,false,4,false,3,false,2,false
[con_ready2],35,132.43183919172964,5,5,6,7,false,true,false,4,false,3,true,2,false
[consuming2],36,132.78705615755786,5,5,6,6,false,false,false,4,false,4,false,2,false
[producing3],37,132.89956105909164,5,5,7,7,false,false,false,4,false,4,false,2,false
[con_ready1],38,146.46261658853388,5,5,7,7,true,false,false,4,true,4,false,2,false
[consuming1],39,146.97591281236816,5,5,7,6,false,false,false,5,false,4,false,2,false
[con_ready2],40,148.13245959495765,5,5,7,6,false,true,false,5,false,4,true,2,false
[consuming2],41,148.90639227861897,5,5,7,5,false,false,false,5,false,5,false,2,false
[con_ready2],42,151.2911585764776,5,5,7,5,false,true,false,5,false,5,true,2,false
[consuming2],43,151.31561277420863,5,5,7,4,false,false,false,5,false,6,false,2,false
[producing],44,152.42829923138746,6,5,7,5,false,false,false,5,false,6,false,2,false
[producing2],45,156.84271717953956,6,6,7,6,false,false,false,5,false,6,false,2,false
[con_ready2],46,161.69837758261613,6,6,7,6,false,true,false,5,false,6,true,2,false
[consuming2],47,162.04384550861224,6,6,7,5,false,false,false,5,false,7,false,2,false
[con_ready1],48,180.23377418354627,6,6,7,5,true,false,false,5,true,7,false,2,false
[consuming1],49,180.54465204705926,6,6,7,4,false,false,false,6,false,7,false,2,false
[producing2],50,181.29587975751528,6,7,7,5,false,false,false,6,false,7,false,2,false
[producing2],51,182.87423333816406,6,8,7,6,false,false,false,6,false,7,false,2,false
[producing],52,186.58526071820472,7,8,7,7,false,false,false,6,false,7,false,2,false
[producing3],53,189.74022571965367,7,8,8,8,false,false,false,6,false,7,false,2,false
[producing3],54,193.11131704143344,7,8,9,9,false,false,false,6,false,7,false,2,false
[producing2],55,193.78883707848385,7,9,9,10,false,false,false,6,false,7,false,2,false
[producing3],56,194.44604147445025,7,9,10,11,false,false,false,6,false,7,false,2,false
[producing],57,194.73017810250394,8,9,10,12,false,false,false,6,false,7,false,2,false
[producing3],58,196.9781199141002,8,9,11,13,false,false,false,6,false,7,false,2,false
[producing],59,197.11585454530476,9,9,11,14,false,false,false,6,false,7,false,2,false
[con_ready3],60,204.49200891095708,9,9,11,14,false,false,true,6,false,7,false,2,true
[consuming3],61,204.76942974572268,9,9,11,13,false,false,false,6,false,7,false,3,false
[producing2],62,207.71679269128944,9,10,11,14,false,false,false,6,false,7,false,3,false
[producing2],63,208.82087680360448,9,11,11,15,false,false,false,6,false,7,false,3,false
[producing2],64,209.71575222696845,9,12,11,16,false,false,false,6,false,7,false,3,false
[producing3],65,211.87674726950658,9,12,12,17,false,false,false,6,false,7,false,3,false
[producing3],66,213.11487026955373,9,12,13,18,false,false,false,6,false,7,false,3,false
[con_ready2],67,218.1667097495312,9,12,13,18,false,true,false,6,false,7,true,3,false
[consuming2],68,219.42179491056666,9,12,13,17,false,false,false,6,false,8,false,3,false
[producing3],69,223.04036180971207,9,12,14,18,false,false,false,6,false,8,false,3,false
[producing3],70,225.76109538528303,9,12,15,19,false,false,false,6,false,8,false,3,false
[producing],71,234.95241977743407,10,12,15,20,false,false,false,6,false,8,false,3,false
[con_ready1],72,263.82528729257075,10,12,15,20,true,false,false,6,true,8,false,3,false
[consuming1],73,264.86496196239864,10,12,15,19,false,false,false,7,false,8,false,3,false
[producing2],74,266.6493238631118,10,13,15,20,false,false,false,7,false,8,false,3,false
[con_ready3],75,274.86346774682085,10,13,15,20,false,false,true,7,false,8,false,3,true
[consuming3],76,274.94471291430773,10,13,15,19,false,false,false,7,false,8,false,4,false
[producing],77,280.33009512445204,11,13,15,20,false,false,false,7,false,8,false,4,false
[con_ready2],78,305.0726869534678,11,13,15,20,false,true,false,7,false,8,true,4,false
[consuming2],79,305.0848516933286,11,13,15,19,false,false,false,7,false,9,false,4,false
[producing3],80,306.9345283167767,11,13,16,20,false,false,false,7,false,9,false,4,false
[con_ready1],81,311.3170112867976,11,13,16,20,true,false,false,7,true,9,false,4,false
[consuming1],82,311.6047964573162,11,13,16,19,false,false,false,8,false,9,false,4,false
[con_ready2],83,317.13011642471696,11,13,16,19,false,true,false,8,false,9,true,4,false
[consuming2],84,322.0573623477963,11,13,16,18,false,false,false,8,false,10,false,4,false
[producing2],85,325.8799462161565,11,14,16,19,false,false,false,8,false,10,false,4,false
[producing3],86,333.4386125696157,11,14,17,20,false,false,false,8,false,10,false,4,false
[con_ready3],87,378.38462526468226,11,14,17,20,false,false,true,8,false,10,false,4,true
[consuming3],88,378.3913695762588,11,14,17,19,false,false,false,8,false,10,false,5,false
[con_ready3],89,385.24928671264104,11,14,17,19,false,false,true,8,false,10,false,5,true
[consuming3],90,385.86911233419573,11,14,17,18,false,false,false,8,false,10,false,6,false
[con_ready1],91,390.205359145365,11,14,17,18,true,false,false,8,true,10,false,6,false
[consuming1],92,390.3214885688116,11,14,17,17,false,false,false,9,false,10,false,6,false
[producing3],93,390.97105315221916,11,14,18,18,false,false,false,9,false,10,false,6,false
[con_ready1],94,400.06224480555835,11,14,18,18,true,false,false,9,true,10,false,6,false
[consuming1],95,401.5315507628903,11,14,18,17,false,false,false,10,false,10,false,6,false
[producing],96,401.628104915278,12,14,18,18,false,false,false,10,false,10,false,6,false
[con_ready1],97,402.6818724591561,12,14,18,18,true,false,false,10,true,10,false,6,false
[consuming1],98,403.7965181074031,12,14,18,17,false,false,false,11,false,10,false,6,false
[con_ready1],99,406.3679608855466,12,14,18,17,true,false,false,11,true,10,false,6,false
[consuming1],100,406.990881326956,12,14,18,16,false,false,false,12,false,10,false,6,false
[producing2],101,429.4733801033512,12,15,18,17,false,false,false,12,false,10,false,6,false
[producing2],102,431.7869637925964,12,16,18,18,false,false,false,12,false,10,false,6,false
[producing2],103,431.9419342967554,12,17,18,19,false,false,false,12,false,10,false,6,false
[producing3],104,435.18243275019915,12,17,19,20,false,false,false,12,false,10,false,6,false
[con_ready3],105,440.8885115170762,12,17,19,20,false,false,true,12,false,10,false,6,true
[consuming3],106,441.5602793121322,12,17,19,19,false,false,false,12,false,10,false,7,false
[producing2],107,444.31072775682094,12,18,19,20,false,false,false,12,false,10,false,7,false
[con_ready3],108,444.3567327113072,12,18,19,20,false,false,true,12,false,10,false,7,true
[consuming3],109,444.52690924484295,12,18,19,19,false,false,false,12,false,10,false,8,false
[producing2],110,444.67769210376804,12,19,19,20,false,false,false,12,false,10,false,8,false
[con_ready1],111,459.978703682606,12,19,19,20,true,false,false,12,true,10,false,8,false
[consuming1],112,461.8054644562354,12,19,19,19,false,false,false,13,false,10,false,8,false
[producing3],113,468.9136025780115,12,19,20,20,false,false,false,13,false,10,false,8,false
[con_ready3],114,485.6686845588202,12,19,20,20,false,false,true,13,false,10,false,8,true
[consuming3],115,485.88884321534897,12,19,20,19,false,false,false,13,false,10,false,9,false
[con_ready3],116,489.0846098409608,12,19,20,19,false,false,true,13,false,10,false,9,true
[consuming3],117,489.5244306276864,12,19,20,18,false,false,false,13,false,10,false,10,false
[producing],118,502.9188420744481,13,19,20,19,false,false,false,13,false,10,false,10,false
[producing3],119,503.65415761721385,13,19,21,20,false,false,false,13,false,10,false,10,false
[con_ready2],120,507.82977175802756,13,19,21,20,false,true,false,13,false,10,true,10,false
[consuming2],121,508.76943088288306,13,19,21,19,false,false,false,13,false,11,false,10,false
[producing2],122,509.9276361383738,13,20,21,20,false,false,false,13,false,11,false,10,false
[con_ready2],123,512.6459421035872,13,20,21,20,false,true,false,13,false,11,true,10,false
[consuming2],124,513.8456124889818,13,20,21,19,false,false,false,13,false,12,false,10,false
