action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,14.132492129325493,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,14.894780199450596,1,0,1,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,16.14636319200188,1,0,1,2,true,false,false,0,true,0,false,0,false
[consuming1],4,16.198201427962676,1,0,1,1,false,false,false,1,false,0,false,0,false
[producing3],5,17.507203966483058,1,0,2,2,false,false,false,1,false,0,false,0,false
[producing3],6,25.13405381970655,1,0,3,3,false,false,false,1,false,0,false,0,false
[producing],7,25.352876323910486,2,0,3,4,false,false,false,1,false,0,false,0,false
[producing3],8,31.16283064024263,2,0,4,5,false,false,false,1,false,0,false,0,false
[con_ready1],9,34.83605140767036,2,0,4,5,true,false,false,1,true,0,false,0,false
[consuming1],10,34.98901837646984,2,0,4,4,false,false,false,2,false,0,false,0,false
[producing],11,37.706830010035965,3,0,4,5,false,false,false,2,false,0,false,0,false
[producing2],12,38.252415695592745,3,1,4,6,false,false,false,2,false,0,false,0,false
[producing3],13,40.78487828171265,3,1,5,7,false,false,false,2,false,0,false,0,false
[con_ready1],14,41.289068708294955,3,1,5,7,true,false,false,2,true,0,false,0,false
[consuming1],15,41.4144935681849,3,1,5,6,false,false,false,3,false,0,false,0,false
[producing],16,45.52517373704972,4,1,5,7,false,false,false,3,false,0,false,0,false
[con_ready3],17,46.932889801341176,4,1,5,7,false,false,true,3,false,0,false,0,true
[consuming3],18,47.541675606520045,4,1,5,6,false,false,false,3,false,0,false,1,false
[con_ready3],19,61.62415062326508,4,1,5,6,false,false,true,3,false,0,false,1,true
[consuming3],20,65.27992225978437,4,1,5,5,false,false,false,3,false,0,false,2,false
[con_ready1],21,66.66421907725187,4,1,5,5,true,false,false,3,true,0,false,2,false
[consuming1],22,67.70774134520049,4,1,5,4,false,false,false,4,false,0,false,2,false
[producing3],23,71.34072643763552,4,1,6,5,false,false,false,4,false,0,false,2,false
[con_ready2],24,77.41578697123457,4,1,6,5,false,true,false,4,false,0,true,2,false
[consuming2],25,81.72066553295446,4,1,6,4,false,false,false,4,false,1,false,2,false
[producing3],26,81.83956243643296,4,1,7,5,false,false,false,4,false,1,false,2,false
[producing2],27,84.94030176409865,4,2,7,6,false,false,false,4,false,1,false,2,false
[producing3],28,90.3933217767419,4,2,8,7,false,false,false,4,false,1,false,2,false
[producing],29,95.04437639669933,5,2,8,8,false,false,false,4,false,1,false,2,false
[producing],30,101.14120682834387,6,2,8,9,false,false,false,4,false,1,false,2,false
[con_ready1],31,102.12279781966417,6,2,8,9,true,false,false,4,true,1,false,2,false
[consuming1],32,102.45437550213025,6,2,8,8,false,false,false,5,false,1,false,2,false
[con_ready2],33,108.00864408221581,6,2,8,8,false,true,false,5,false,1,true,2,false
[consuming2],34,110.67512917993973,6,2,8,7,false,false,false,5,false,2,false,2,false
[producing2],35,112.5692576188999,6,3,8,8,false,false,false,5,false,2,false,2,false
[con_ready2],36,112.813189989537,6,3,8,8,false,true,false,5,false,2,true,2,false
[consuming2],37,114.00176028273648,6,3,8,7,false,false,false,5,false,3,false,2,false
[producing],38,120.70529759084448,7,3,8,8,false,false,false,5,false,3,false,2,false
[producing3],39,123.65632108491906,7,3,9,9,false,false,false,5,false,3,false,2,false
[producing3],40,133.2165811246205,7,3,10,10,false,false,false,5,false,3,false,2,false
[con_ready2],41,135.52323011752944,7,3,10,10,false,true,false,5,false,3,true,2,false
