action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,27.36750786179499,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,34.14147482223229,1,0,0,1,false,true,false,0,false,0,true,0,false
[consuming2],3,35.648710864945414,1,0,0,0,false,false,false,0,false,1,false,0,false
[producing],4,40.76341836738558,2,0,0,1,false,false,false,0,false,1,false,0,false
[producing3],5,43.36586875449335,2,0,1,2,false,false,false,0,false,1,false,0,false
[producing3],6,48.90391211447242,2,0,2,3,false,false,false,0,false,1,false,0,false
[producing2],7,53.224744875147955,2,1,2,4,false,false,false,0,false,1,false,0,false
[con_ready2],8,53.39003023370887,2,1,2,4,false,true,false,0,false,1,true,0,false
[consuming2],9,55.442211101997,2,1,2,3,false,false,false,0,false,2,false,0,false
[producing3],10,56.61878680243874,2,1,3,4,false,false,false,0,false,2,false,0,false
[producing2],11,57.03855239642592,2,2,3,5,false,false,false,0,false,2,false,0,false
[producing3],12,58.17959604415857,2,2,4,6,false,false,false,0,false,2,false,0,false
[con_ready1],13,65.09660273272593,2,2,4,6,true,false,false,0,true,2,false,0,false
[consuming1],14,65.91591202902164,2,2,4,5,false,false,false,1,false,2,false,0,false
[producing3],15,67.32863371554299,2,2,5,6,false,false,false,1,false,2,false,0,false
[producing3],16,70.73466779781418,2,2,6,7,false,false,false,1,false,2,false,0,false
[con_ready2],17,71.27800850636626,2,2,6,7,false,true,false,1,false,2,true,0,false
[consuming2],18,72.25429691857046,2,2,6,6,false,false,false,1,false,3,false,0,false
[con_ready2],19,76.37093342352233,2,2,6,6,false,true,false,1,false,3,true,0,false
[consuming2],20,79.40020885161368,2,2,6,5,false,false,false,1,false,4,false,0,false
[producing2],21,85.13415048945521,2,3,6,6,false,false,false,1,false,4,false,0,false
[con_ready1],22,92.22990527101042,2,3,6,6,true,false,false,1,true,4,false,0,false
[consuming1],23,92.56257877961085,2,3,6,5,false,false,false,2,false,4,false,0,false
[producing3],24,95.14966104433441,2,3,7,6,false,false,false,2,false,4,false,0,false
[con_ready2],25,95.97842426623019,2,3,7,6,false,true,false,2,false,4,true,0,false
[consuming2],26,98.25788955753269,2,3,7,5,false,false,false,2,false,5,false,0,false
[producing],27,99.95899545455849,3,3,7,6,false,false,false,2,false,5,false,0,false
[con_ready1],28,105.01255172608165,3,3,7,6,true,false,false,2,true,5,false,0,false
[consuming1],29,105.0414115280945,3,3,7,5,false,false,false,3,false,5,false,0,false
[producing],30,106.104802838408,4,3,7,6,false,false,false,3,false,5,false,0,false
[con_ready1],31,114.61224189038086,4,3,7,6,true,false,false,3,true,5,false,0,false
[consuming1],32,114.7056704199711,4,3,7,5,false,false,false,4,false,5,false,0,false
[con_ready1],33,122.84952907047476,4,3,7,5,true,false,false,4,true,5,false,0,false
[consuming1],34,124.34333360927192,4,3,7,4,false,false,false,5,false,5,false,0,false
[producing3],35,128.41129761834912,4,3,8,5,false,false,false,5,false,5,false,0,false
[con_ready2],36,139.46438297759522,4,3,8,5,false,true,false,5,false,5,true,0,false
[consuming2],37,139.7846052474805,4,3,8,4,false,false,false,5,false,6,false,0,false
[producing3],38,142.68976167450583,4,3,9,5,false,false,false,5,false,6,false,0,false
[producing3],39,146.53963930644287,4,3,10,6,false,false,false,5,false,6,false,0,false
[con_ready2],40,148.94622724534227,4,3,10,6,false,true,false,5,false,6,true,0,false
[consuming2],41,150.82616606938922,4,3,10,5,false,false,false,5,false,7,false,0,false
[producing2],42,166.48151337973056,4,4,10,6,false,false,false,5,false,7,false,0,false
[producing2],43,167.83046887456968,4,5,10,7,false,false,false,5,false,7,false,0,false
[producing3],44,170.79278773162352,4,5,11,8,false,false,false,5,false,7,false,0,false
[producing3],45,171.51979511745736,4,5,12,9,false,false,false,5,false,7,false,0,false
[producing2],46,183.48788757005389,4,6,12,10,false,false,false,5,false,7,false,0,false
[con_ready1],47,187.89409747754706,4,6,12,10,true,false,false,5,true,7,false,0,false
[consuming1],48,188.13144880869694,4,6,12,9,false,false,false,6,false,7,false,0,false
[con_ready2],49,191.71389982237204,4,6,12,9,false,true,false,6,false,7,true,0,false
[consuming2],50,192.1272746561601,4,6,12,8,false,false,false,6,false,8,false,0,false
[producing2],51,200.3483166348152,4,7,12,9,false,false,false,6,false,8,false,0,false
[producing],52,200.7924425368881,5,7,12,10,false,false,false,6,false,8,false,0,false
[producing2],53,202.35050816712487,5,8,12,11,false,false,false,6,false,8,false,0,false
[producing3],54,205.44458878891263,5,8,13,12,false,false,false,6,false,8,false,0,false
[producing2],55,211.02644291246108,5,9,13,13,false,false,false,6,false,8,false,0,false
[con_ready1],56,215.26561356100484,5,9,13,13,true,false,false,6,true,8,false,0,false
[consuming1],57,216.14015680343618,5,9,13,12,false,false,false,7,false,8,false,0,false
[producing],58,224.27259720134384,6,9,13,13,false,false,false,7,false,8,false,0,false
[producing2],59,224.56604288101468,6,10,13,14,false,false,false,7,false,8,false,0,false
[con_ready2],60,224.62182472335184,6,10,13,14,false,true,false,7,false,8,true,0,false
[consuming2],61,225.62250743743195,6,10,13,13,false,false,false,7,false,9,false,0,false
[producing],62,228.45612671115674,7,10,13,14,false,false,false,7,false,9,false,0,false
[con_ready1],63,232.35620628054488,7,10,13,14,true,false,false,7,true,9,false,0,false
[consuming1],64,232.89214323120467,7,10,13,13,false,false,false,8,false,9,false,0,false
[producing],65,233.11367906400793,8,10,13,14,false,false,false,8,false,9,false,0,false
[con_ready1],66,233.41943372173805,8,10,13,14,true,false,false,8,true,9,false,0,false
[consuming1],67,234.96883635861585,8,10,13,13,false,false,false,9,false,9,false,0,false
[producing3],68,246.3158797078731,8,10,14,14,false,false,false,9,false,9,false,0,false
[producing3],69,246.7822749097479,8,10,15,15,false,false,false,9,false,9,false,0,false
[con_ready2],70,249.7953116425541,8,10,15,15,false,true,false,9,false,9,true,0,false
[consuming2],71,249.82241314680584,8,10,15,14,false,false,false,9,false,10,false,0,false
[producing2],72,251.19722751990318,8,11,15,15,false,false,false,9,false,10,false,0,false
[producing2],73,252.98504557604903,8,12,15,16,false,false,false,9,false,10,false,0,false
[con_ready1],74,253.35055609233785,8,12,15,16,true,false,false,9,true,10,false,0,false
[consuming1],75,254.03609453693903,8,12,15,15,false,false,false,10,false,10,false,0,false
[producing2],76,256.777065743728,8,13,15,16,false,false,false,10,false,10,false,0,false
[con_ready1],77,258.843570044423,8,13,15,16,true,false,false,10,true,10,false,0,false
[consuming1],78,261.7131474267481,8,13,15,15,false,false,false,11,false,10,false,0,false
[con_ready1],79,262.34190163605047,8,13,15,15,true,false,false,11,true,10,false,0,false
[consuming1],80,263.3072266346686,8,13,15,14,false,false,false,12,false,10,false,0,false
[producing2],81,266.95371602140864,8,14,15,15,false,false,false,12,false,10,false,0,false
[producing2],82,275.26082791846153,8,15,15,16,false,false,false,12,false,10,false,0,false
[producing],83,275.863145617252,9,15,15,17,false,false,false,12,false,10,false,0,false
[producing3],84,277.6577561400976,9,15,16,18,false,false,false,12,false,10,false,0,false
