action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,0.10855901772839247,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,1.5939790653741073,1,0,1,2,false,false,false,0,false,0,false,0,false
[producing2],3,9.875389169248548,1,1,1,3,false,false,false,0,false,0,false,0,false
[con_ready2],4,12.631779154127381,1,1,1,3,false,true,false,0,false,0,true,0,false
[consuming2],5,14.000651831781779,1,1,1,2,false,false,false,0,false,1,false,0,false
[producing2],6,16.071150190129487,1,2,1,3,false,false,false,0,false,1,false,0,false
[con_ready2],7,16.725366770013817,1,2,1,3,false,true,false,0,false,1,true,0,false
[consuming2],8,18.12209071583505,1,2,1,2,false,false,false,0,false,2,false,0,false
[producing3],9,23.409209834100665,1,2,2,3,false,false,false,0,false,2,false,0,false
[producing],10,25.878169186818607,2,2,2,4,false,false,false,0,false,2,false,0,false
[producing3],11,27.387980809526443,2,2,3,5,false,false,false,0,false,2,false,0,false
[producing3],12,36.235771381011816,2,2,4,6,false,false,false,0,false,2,false,0,false
[con_ready1],13,38.45407978792183,2,2,4,6,true,false,false,0,true,2,false,0,false
[consuming1],14,40.03807506914784,2,2,4,5,false,false,false,1,false,2,false,0,false
[producing2],15,41.00525290580057,2,3,4,6,false,false,false,1,false,2,false,0,false
[con_ready2],16,43.326066675590454,2,3,4,6,false,true,false,1,false,2,true,0,false
[consuming2],17,43.69815987106176,2,3,4,5,false,false,false,1,false,3,false,0,false
[producing],18,44.35797732689449,3,3,4,6,false,false,false,1,false,3,false,0,false
[producing],19,47.58704739729115,4,3,4,7,false,false,false,1,false,3,false,0,false
[producing2],20,54.18206862805483,4,4,4,8,false,false,false,1,false,3,false,0,false
[producing3],21,57.010440611122725,4,4,5,9,false,false,false,1,false,3,false,0,false
[producing3],22,60.132361009483226,4,4,6,10,false,false,false,1,false,3,false,0,false
[producing2],23,61.089468417637356,4,5,6,11,false,false,false,1,false,3,false,0,false
[producing],24,64.31181106705318,5,5,6,12,false,false,false,1,false,3,false,0,false
[producing2],25,65.00036408307771,5,6,6,13,false,false,false,1,false,3,false,0,false
[producing3],26,67.21358957642076,5,6,7,14,false,false,false,1,false,3,false,0,false
[producing3],27,70.700362042147,5,6,8,15,false,false,false,1,false,3,false,0,false
[producing],28,76.57468774267792,6,6,8,16,false,false,false,1,false,3,false,0,false
[producing3],29,81.58199452512672,6,6,9,17,false,false,false,1,false,3,false,0,false
[producing],30,87.58523543630186,7,6,9,18,false,false,false,1,false,3,false,0,false
[producing3],31,89.56476667788715,7,6,10,19,false,false,false,1,false,3,false,0,false
[producing3],32,94.42506703381673,7,6,11,20,false,false,false,1,false,3,false,0,false
[con_ready3],33,97.16806596066988,7,6,11,20,false,false,true,1,false,3,false,0,true
[consuming3],34,97.98236296760562,7,6,11,19,false,false,false,1,false,3,false,1,false
[producing2],35,98.11911980558172,7,7,11,20,false,false,false,1,false,3,false,1,false
[con_ready3],36,100.43594333890663,7,7,11,20,false,false,true,1,false,3,false,1,true
[consuming3],37,100.87118177581502,7,7,11,19,false,false,false,1,false,3,false,2,false
[producing2],38,103.66208202301462,7,8,11,20,false,false,false,1,false,3,false,2,false
[con_ready3],39,104.8649367039113,7,8,11,20,false,false,true,1,false,3,false,2,true
[consuming3],40,106.20188154462744,7,8,11,19,false,false,false,1,false,3,false,3,false
[con_ready1],41,111.22749133077485,7,8,11,19,true,false,false,1,true,3,false,3,false
[consuming1],42,111.2666672938739,7,8,11,18,false,false,false,2,false,3,false,3,false
[producing3],43,117.3393654564888,7,8,12,19,false,false,false,2,false,3,false,3,false
[producing3],44,121.03385998335771,7,8,13,20,false,false,false,2,false,3,false,3,false
[con_ready1],45,129.2186335083427,7,8,13,20,true,false,false,2,true,3,false,3,false
[consuming1],46,130.57739310839966,7,8,13,19,false,false,false,3,false,3,false,3,false
[producing3],47,138.89856370165492,7,8,14,20,false,false,false,3,false,3,false,3,false
[con_ready1],48,141.1661210835862,7,8,14,20,true,false,false,3,true,3,false,3,false
[consuming1],49,142.01312723218902,7,8,14,19,false,false,false,4,false,3,false,3,false
[con_ready3],50,144.16433574995833,7,8,14,19,false,false,true,4,false,3,false,3,true
[consuming3],51,144.69870489613697,7,8,14,18,false,false,false,4,false,3,false,4,false
[producing],52,154.36165442559744,8,8,14,19,false,false,false,4,false,3,false,4,false
[producing3],53,156.10927061553764,8,8,15,20,false,false,false,4,false,3,false,4,false
[con_ready1],54,157.20271343570587,8,8,15,20,true,false,false,4,true,3,false,4,false
[consuming1],55,157.2138107560977,8,8,15,19,false,false,false,5,false,3,false,4,false
[producing2],56,159.95863389877383,8,9,15,20,false,false,false,5,false,3,false,4,false
[con_ready3],57,176.00148429969622,8,9,15,20,false,false,true,5,false,3,false,4,true
[consuming3],58,178.64815443272957,8,9,15,19,false,false,false,5,false,3,false,5,false
[producing],59,180.262896546848,9,9,15,20,false,false,false,5,false,3,false,5,false
[con_ready1],60,183.06891759846656,9,9,15,20,true,false,false,5,true,3,false,5,false
[consuming1],61,184.46943231035925,9,9,15,19,false,false,false,6,false,3,false,5,false
[producing],62,189.8446467451436,10,9,15,20,false,false,false,6,false,3,false,5,false
[con_ready2],63,197.31415439780633,10,9,15,20,false,true,false,6,false,3,true,5,false
[consuming2],64,198.4449411027891,10,9,15,19,false,false,false,6,false,4,false,5,false
[producing3],65,200.71383815215307,10,9,16,20,false,false,false,6,false,4,false,5,false
[con_ready2],66,202.65522047704678,10,9,16,20,false,true,false,6,false,4,true,5,false
[consuming2],67,203.84846063803616,10,9,16,19,false,false,false,6,false,5,false,5,false
[con_ready2],68,204.50826849873576,10,9,16,19,false,true,false,6,false,5,true,5,false
[consuming2],69,205.10866794785468,10,9,16,18,false,false,false,6,false,6,false,5,false
[con_ready3],70,208.6029442700282,10,9,16,18,false,false,true,6,false,6,false,5,true
[consuming3],71,209.02502531635102,10,9,16,17,false,false,false,6,false,6,false,6,false
[producing2],72,211.04034598558042,10,10,16,18,false,false,false,6,false,6,false,6,false
[con_ready3],73,218.0462300299064,10,10,16,18,false,false,true,6,false,6,false,6,true
[consuming3],74,219.16326406136247,10,10,16,17,false,false,false,6,false,6,false,7,false
[producing3],75,223.46146219809953,10,10,17,18,false,false,false,6,false,6,false,7,false
[producing3],76,228.52778226865476,10,10,18,19,false,false,false,6,false,6,false,7,false
[producing2],77,236.1885051415983,10,11,18,20,false,false,false,6,false,6,false,7,false
[con_ready2],78,240.8416523682208,10,11,18,20,false,true,false,6,false,6,true,7,false
[consuming2],79,241.00621756724098,10,11,18,19,false,false,false,6,false,7,false,7,false
[con_ready1],80,244.36840846593014,10,11,18,19,true,false,false,6,true,7,false,7,false
[consuming1],81,244.94615101156324,10,11,18,18,false,false,false,7,false,7,false,7,false
[con_ready2],82,245.7052856626236,10,11,18,18,false,true,false,7,false,7,true,7,false
[consuming2],83,246.88723749224238,10,11,18,17,false,false,false,7,false,8,false,7,false
[con_ready1],84,250.21784954700385,10,11,18,17,true,false,false,7,true,8,false,7,false
[consuming1],85,252.28930115939235,10,11,18,16,false,false,false,8,false,8,false,7,false
[con_ready2],86,254.8803638852311,10,11,18,16,false,true,false,8,false,8,true,7,false
[consuming2],87,257.03521404359793,10,11,18,15,false,false,false,8,false,9,false,7,false
[producing3],88,260.7937206855971,10,11,19,16,false,false,false,8,false,9,false,7,false
[con_ready1],89,262.6003811732839,10,11,19,16,true,false,false,8,true,9,false,7,false
[consuming1],90,265.5165205223861,10,11,19,15,false,false,false,9,false,9,false,7,false
[producing3],91,269.3175286630648,10,11,20,16,false,false,false,9,false,9,false,7,false
[producing2],92,288.16470777864487,10,12,20,17,false,false,false,9,false,9,false,7,false
[producing2],93,290.47788489314723,10,13,20,18,false,false,false,9,false,9,false,7,false
[producing3],94,294.914998393206,10,13,21,19,false,false,false,9,false,9,false,7,false
[producing2],95,299.81930387083673,10,14,21,20,false,false,false,9,false,9,false,7,false
[con_ready1],96,329.643361761649,10,14,21,20,true,false,false,9,true,9,false,7,false
[consuming1],97,330.10718604654704,10,14,21,19,false,false,false,10,false,9,false,7,false
[con_ready3],98,330.51219280457,10,14,21,19,false,false,true,10,false,9,false,7,true
[consuming3],99,331.73351613290447,10,14,21,18,false,false,false,10,false,9,false,8,false
[producing3],100,338.3966395374331,10,14,22,19,false,false,false,10,false,9,false,8,false
[producing3],101,352.47565961136854,10,14,23,20,false,false,false,10,false,9,false,8,false
[con_ready1],102,355.5783439352309,10,14,23,20,true,false,false,10,true,9,false,8,false
[consuming1],103,358.68525758502926,10,14,23,19,false,false,false,11,false,9,false,8,false
[producing],104,365.10018926415114,11,14,23,20,false,false,false,11,false,9,false,8,false
[con_ready2],105,373.2828792495244,11,14,23,20,false,true,false,11,false,9,true,8,false
[consuming2],106,373.30648733590033,11,14,23,19,false,false,false,11,false,10,false,8,false
