action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,36.500541006090415,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,48.095582001070646,1,0,0,2,false,false,false,0,true,0,false,0,false
[con_ready3],3,49.42690668820633,1,0,0,2,false,false,true,0,true,0,false,0,true
[consuming3],4,49.90584724352512,1,0,0,1,false,false,false,0,true,0,false,1,false
[producing],5,58.30332945941439,2,0,0,2,false,false,false,0,true,0,false,1,false
[producing2],6,59.85070816567554,2,1,0,3,false,false,false,0,true,0,false,1,false
[producing3],7,61.331731886334325,2,1,1,4,false,false,false,0,true,0,false,1,false
[producing2],8,65.52225963777684,2,2,1,5,false,false,false,0,true,0,false,1,false
[con_ready2],9,114.40272832511188,2,2,1,5,false,true,false,0,true,0,true,1,false
[consuming2],10,114.82309287951038,2,2,1,4,false,false,false,0,true,1,false,1,false
[producing3],11,120.66554684370115,2,2,2,4,true,false,false,0,true,1,false,1,false
[consuming1],12,121.52427618826711,2,2,2,3,false,false,false,1,false,1,false,1,false
[producing2],13,121.83269631085645,2,3,2,4,false,false,false,1,false,1,false,1,false
[con_ready3],14,123.87251375179689,2,3,2,4,false,false,true,1,false,1,false,1,true
[consuming3],15,124.24823703785273,2,3,2,3,false,false,false,1,false,1,false,2,false
[producing2],16,128.7257695422335,2,4,2,4,false,false,false,1,false,1,false,2,false
[con_ready2],17,132.31939780510106,2,4,2,4,false,true,false,1,false,1,true,2,false
[consuming2],18,132.40930485345797,2,4,2,3,false,false,false,1,false,2,false,2,false
[producing],19,136.89603343435965,3,4,2,4,false,false,false,1,false,2,false,2,false
[producing3],20,140.59720563791768,3,4,3,4,true,false,false,1,false,2,false,2,false
