action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,11.382378403894174,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,17.213243424077977,1,1,0,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,19.021383083216573,1,1,0,3,false,false,false,0,true,0,false,0,false
[producing],4,20.63323497664135,2,1,0,4,false,false,false,0,true,0,false,0,false
[producing],5,27.951782894825882,3,1,0,5,false,false,false,0,true,0,false,0,false
[con_ready3],6,36.56964580543407,3,1,0,5,false,false,true,0,true,0,false,0,true
[consuming3],7,38.39343573017461,3,1,0,4,false,false,false,0,true,0,false,1,false
[con_ready3],8,46.10054756805478,3,1,0,4,false,false,true,0,true,0,false,1,true
[consuming3],9,46.56406938889732,3,1,0,3,false,false,false,0,true,0,false,2,false
[producing2],10,47.42774255869281,3,2,0,4,false,false,false,0,true,0,false,2,false
[con_ready2],11,49.89148598958357,3,2,0,4,false,true,false,0,true,0,true,2,false
[consuming2],12,49.907708971035575,3,2,0,3,false,false,false,0,true,1,false,2,false
[con_ready2],13,60.30477303984741,3,2,0,3,false,true,false,0,true,1,true,2,false
[consuming2],14,61.79676143186907,3,2,0,2,false,false,false,0,true,2,false,2,false
[producing3],15,72.1281338905987,3,2,1,3,false,false,false,0,true,2,false,2,false
[producing3],16,74.85494433041816,3,2,2,4,false,false,false,0,true,2,false,2,false
[producing3],17,79.78520827096781,3,2,3,4,true,false,false,0,true,2,false,2,false
[consuming1],18,81.10856551202677,3,2,3,3,false,false,false,1,false,2,false,2,false
[con_ready2],19,87.63157827712439,3,2,3,3,false,true,false,1,false,2,true,2,false
[consuming2],20,88.3647786602024,3,2,3,2,false,false,false,1,false,3,false,2,false
[producing2],21,94.41494766650845,3,3,3,3,false,false,false,1,false,3,false,2,false
[producing2],22,95.92103149961768,3,4,3,4,false,false,false,1,false,3,false,2,false
[con_ready3],23,99.15630427189257,3,4,3,4,false,false,true,1,false,3,false,2,true
[consuming3],24,99.513570259822,3,4,3,3,false,false,false,1,false,3,false,3,false
[producing3],25,100.81967584598927,3,4,4,4,false,false,false,1,false,3,false,3,false
[con_ready2],26,104.83402639209044,3,4,4,4,false,true,false,1,false,3,true,3,false
[consuming2],27,104.93061875953117,3,4,4,3,false,false,false,1,false,4,false,3,false
[producing3],28,106.82903546211176,3,4,5,3,true,false,false,1,false,4,false,3,false
