action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,13.713755540464254,1,1,false,0,false
[con_ready],2,21.484962424957708,1,1,true,0,true
[consuming],3,23.152727809189905,1,0,false,1,false
[producing],4,57.14765190740327,2,1,false,1,false
[producing],5,62.13904225299024,3,2,false,1,false
[con_ready],6,76.22473137938059,3,2,true,1,true
[consuming],7,78.0011015171903,3,1,false,2,false
[con_ready],8,85.14019434871722,3,1,true,2,true
[consuming],9,87.2854417354659,3,0,false,3,false
[producing],10,215.02647836232615,4,1,false,3,false
[con_ready],11,233.58171741540627,4,1,true,3,true
[consuming],12,234.10941163836526,4,0,false,4,false
[producing],13,342.4660422891419,5,1,false,4,false
[con_ready],14,358.56676416470236,5,1,true,4,true
[consuming],15,358.920589829894,5,0,false,5,false
[producing],16,380.0042681722514,6,1,false,5,false
[con_ready],17,390.14634617076456,6,1,true,5,true
[consuming],18,391.4921672904098,6,0,false,6,false
[producing],19,517.3475413067247,7,1,false,6,false
[con_ready],20,521.0135831464842,7,1,true,6,true
[consuming],21,521.9388892082208,7,0,false,7,false
[producing],22,529.0360468221905,8,1,false,7,false
[con_ready],23,531.9457298380378,8,1,true,7,true
[consuming],24,532.172217717575,8,0,false,8,false
[producing],25,561.545564845469,9,1,false,8,false
[con_ready],26,565.0730575534375,9,1,true,8,true
[consuming],27,565.3319509547264,9,0,false,9,false
[producing],28,590.6658681983095,10,1,false,9,false
[con_ready],29,598.4072397019982,10,1,true,9,true
[consuming],30,600.527870088482,10,0,false,10,false
