action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,40.537043307538525,1,1,false,0,false
[producing],2,50.17889426745249,2,2,false,0,false
[con_ready],3,54.71324232448384,2,2,true,0,true
[consuming],4,55.921243334556245,2,1,false,1,false
[con_ready],5,67.95968040486851,2,1,true,1,true
[consuming],6,68.4773408959859,2,0,false,2,false
[producing],7,73.86609726955551,3,1,false,2,false
[producing],8,79.41098110671754,4,2,false,2,false
[producing],9,82.42399450692001,5,3,false,2,false
[con_ready],10,83.47032029911911,5,3,true,2,true
[consuming],11,84.32060609746915,5,2,false,3,false
[con_ready],12,86.3586043849491,5,2,true,3,true
[consuming],13,86.36408417152754,5,1,false,4,false
[con_ready],14,96.87018901114584,5,1,true,4,true
[consuming],15,96.98964565046859,5,0,false,5,false
[producing],16,97.18826453905518,6,1,false,5,false
[con_ready],17,100.04837104895994,6,1,true,5,true
[consuming],18,100.07632183942769,6,0,false,6,false
[producing],19,103.83732211834793,7,1,false,6,false
[producing],20,105.11777334684932,8,2,false,6,false
[con_ready],21,105.62065361805986,8,2,true,6,true
[consuming],22,106.05356150455943,8,1,false,7,false
[con_ready],23,116.8231350358414,8,1,true,7,true
[consuming],24,118.00343698512043,8,0,false,8,false
[producing],25,148.94414945463146,9,1,false,8,false
[con_ready],26,151.7529486689147,9,1,true,8,true
[consuming],27,151.79689221454163,9,0,false,9,false
[producing],28,169.77455744247604,10,1,false,9,false
[con_ready],29,180.01273236859595,10,1,true,9,true
[consuming],30,180.7689049258976,10,0,false,10,false
