action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,40.05355351042944,1,1,false,0,false
[producing],2,42.392743829696755,2,2,false,0,false
[con_ready],3,43.90737175905397,2,2,true,0,true
[consuming],4,44.16248652081189,2,1,false,1,false
[con_ready],5,46.900603378216715,2,1,true,1,true
[consuming],6,47.047323113884396,2,0,false,2,false
[producing],7,48.4093795917582,3,1,false,2,false
[con_ready],8,68.33561476604586,3,1,true,2,true
[consuming],9,69.52185823781723,3,0,false,3,false
[producing],10,92.76028475659449,4,1,false,3,false
[con_ready],11,93.14916987303735,4,1,true,3,true
[consuming],12,93.94805812273232,4,0,false,4,false
[producing],13,94.21933184016498,5,1,false,4,false
[con_ready],14,94.43121474500389,5,1,true,4,true
[consuming],15,94.91690036677012,5,0,false,5,false
[producing],16,105.91486757106128,6,1,false,5,false
[con_ready],17,119.74036554041105,6,1,true,5,true
[consuming],18,123.2009557664749,6,0,false,6,false
[producing],19,151.6915208027521,7,1,false,6,false
[con_ready],20,154.2781693248591,7,1,true,6,true
[consuming],21,154.7833050718925,7,0,false,7,false
[producing],22,177.30327895374077,8,1,false,7,false
[con_ready],23,182.7580194431105,8,1,true,7,true
[consuming],24,183.3084444128462,8,0,false,8,false
[producing],25,209.7203145672803,9,1,false,8,false
[con_ready],26,212.047474087644,9,1,true,8,true
[consuming],27,212.28199178362712,9,0,false,9,false
[producing],28,307.64439458841775,10,1,false,9,false
[con_ready],29,320.41613470081757,10,1,true,9,true
[consuming],30,320.45783917979463,10,0,false,10,false
