action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,1.9899320115995316,1,1,false,0,false
[producing],2,4.3798884561502485,2,2,false,0,false
[con_ready],3,7.106252451785577,2,2,true,0,true
[consuming],4,7.406458023281101,2,1,false,1,false
[con_ready],5,17.524153445729482,2,1,true,1,true
[consuming],6,20.289788352013304,2,0,false,2,false
[producing],7,47.678489639846546,3,1,false,2,false
[con_ready],8,58.1277214711498,3,1,true,2,true
[consuming],9,58.76177148015723,3,0,false,3,false
[producing],10,72.91156196413533,4,1,false,3,false
[con_ready],11,82.30126157216895,4,1,true,3,true
[consuming],12,83.49199482652745,4,0,false,4,false
[producing],13,144.68889639575565,5,1,false,4,false
[con_ready],14,165.32200778759992,5,1,true,4,true
[consuming],15,166.18850075759312,5,0,false,5,false
[producing],16,177.06057260230176,6,1,false,5,false
[con_ready],17,182.83488456510813,6,1,true,5,true
[consuming],18,184.42329889060133,6,0,false,6,false
[producing],19,220.09783438845054,7,1,false,6,false
[con_ready],20,223.86353646009727,7,1,true,6,true
[consuming],21,225.13696470763537,7,0,false,7,false
[producing],22,244.6681849460905,8,1,false,7,false
[con_ready],23,245.14704396813502,8,1,true,7,true
[consuming],24,245.6212190570882,8,0,false,8,false
[producing],25,268.01806855224476,9,1,false,8,false
[con_ready],26,271.6870780312765,9,1,true,8,true
[consuming],27,272.0608419402097,9,0,false,9,false
[producing],28,283.34755527945174,10,1,false,9,false
[con_ready],29,324.84282832403153,10,1,true,9,true
[consuming],30,324.84833466184665,10,0,false,10,false
