action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,60.62440058843029,1,1,false,0,false
[con_ready],2,61.69204182998276,1,1,true,0,true
[consuming],3,62.96759601320577,1,0,false,1,false
[producing],4,65.32563003626107,2,1,false,1,false
[producing],5,67.63289744217715,3,2,false,1,false
[producing],6,67.96848113201425,4,3,false,1,false
[con_ready],7,69.94838293764971,4,3,true,1,true
[consuming],8,70.46865381156522,4,2,false,2,false
[con_ready],9,73.84037588428174,4,2,true,2,true
[consuming],10,79.10358924892617,4,1,false,3,false
[con_ready],11,96.10180169911827,4,1,true,3,true
[consuming],12,96.25919138691884,4,0,false,4,false
[producing],13,146.00247051036504,5,1,false,4,false
[producing],14,162.25294306471847,6,2,false,4,false
[con_ready],15,162.3578941890759,6,2,true,4,true
[consuming],16,162.7292351981484,6,1,false,5,false
[con_ready],17,194.24021545664237,6,1,true,5,true
[consuming],18,198.59590255787367,6,0,false,6,false
[producing],19,231.67981468743915,7,1,false,6,false
[con_ready],20,233.4484104584117,7,1,true,6,true
[consuming],21,233.5327589975507,7,0,false,7,false
[producing],22,255.23296640574225,8,1,false,7,false
[con_ready],23,262.45364686537084,8,1,true,7,true
[consuming],24,262.5199579354632,8,0,false,8,false
[producing],25,279.7434920056272,9,1,false,8,false
[con_ready],26,283.9145751414734,9,1,true,8,true
[consuming],27,284.68982131148147,9,0,false,9,false
[producing],28,297.52077320311946,10,1,false,9,false
[con_ready],29,304.5662127306847,10,1,true,9,true
[consuming],30,304.8997712868787,10,0,false,10,false
