action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,126.26788222768424,1,1,false,0,false
[producing],2,138.1788780616558,2,2,false,0,false
[con_ready],3,140.86629408387574,2,2,true,0,true
[consuming],4,141.0566754496599,2,1,false,1,false
[con_ready],5,151.19127145259424,2,1,true,1,true
[consuming],6,151.52846433591077,2,0,false,2,false
[producing],7,184.8472957581592,3,1,false,2,false
[producing],8,185.3350992341943,4,2,false,2,false
[con_ready],9,198.78576576683128,4,2,true,2,true
[consuming],10,199.37475286097904,4,1,false,3,false
[producing],11,199.4794367229811,5,2,false,3,false
[con_ready],12,207.74742633589824,5,2,true,3,true
[consuming],13,208.36665597003747,5,1,false,4,false
[producing],14,212.10764377396214,6,2,false,4,false
[con_ready],15,242.11379219758575,6,2,true,4,true
[consuming],16,242.7874318428366,6,1,false,5,false
[con_ready],17,242.85887956477723,6,1,true,5,true
[consuming],18,244.9319708311,6,0,false,6,false
[producing],19,248.40341629430424,7,1,false,6,false
[con_ready],20,249.55453999220447,7,1,true,6,true
[consuming],21,250.2826289887435,7,0,false,7,false
[producing],22,270.62991572183756,8,1,false,7,false
[con_ready],23,296.75059632984517,8,1,true,7,true
[consuming],24,297.76356092022814,8,0,false,8,false
[producing],25,300.62146741012856,9,1,false,8,false
[producing],26,301.5102221782579,10,2,false,8,false
[con_ready],27,305.1547214916901,10,2,true,8,true
[consuming],28,305.52404398358885,10,1,false,9,false
[con_ready],29,310.7708267629306,10,1,true,9,true
[consuming],30,310.97086955271146,10,0,false,10,false
