action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,75.98991859112034,1,1,false,0,false
[con_ready],2,103.3663503929547,1,1,true,0,true
[consuming],3,103.52520263149461,1,0,false,1,false
[producing],4,171.42326469085037,2,1,false,1,false
[con_ready],5,180.33233168981974,2,1,true,1,true
[consuming],6,180.6174368871191,2,0,false,2,false
[producing],7,208.72075547867263,3,1,false,2,false
[producing],8,211.4761711526776,4,2,false,2,false
[con_ready],9,220.75615654393323,4,2,true,2,true
[consuming],10,222.05525585086858,4,1,false,3,false
[producing],11,222.12026344393294,5,2,false,3,false
[con_ready],12,226.64319650769022,5,2,true,3,true
[consuming],13,227.60827153918365,5,1,false,4,false
[con_ready],14,230.18274568448763,5,1,true,4,true
[consuming],15,230.44807565011322,5,0,false,5,false
[producing],16,239.51242171002784,6,1,false,5,false
[producing],17,263.44421515768676,7,2,false,5,false
[producing],18,267.35923591454576,8,3,false,5,false
[con_ready],19,316.5084265831025,8,3,true,5,true
[consuming],20,317.07300955637936,8,2,false,6,false
[producing],21,322.52548783863136,9,3,false,6,false
[con_ready],22,325.7955747873223,9,3,true,6,true
[consuming],23,328.10144527207154,9,2,false,7,false
[con_ready],24,336.12973019166884,9,2,true,7,true
[consuming],25,336.26613303255743,9,1,false,8,false
[con_ready],26,342.26649210416343,9,1,true,8,true
[consuming],27,343.09177451530485,9,0,false,9,false
[producing],28,362.2520000013168,10,1,false,9,false
[con_ready],29,367.87708335671135,10,1,true,9,true
[consuming],30,368.0126506991258,10,0,false,10,false
