action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,43.25073728383118,1,1,false,0,false
[con_ready],2,50.64310611042191,1,1,true,0,true
[consuming],3,51.0954742412352,1,0,false,1,false
[producing],4,52.439656202768774,2,1,false,1,false
[con_ready],5,63.831422699307964,2,1,true,1,true
[consuming],6,65.76080292790719,2,0,false,2,false
[producing],7,97.01416286517558,3,1,false,2,false
[producing],8,98.21619101108142,4,2,false,2,false
[con_ready],9,103.79441765339247,4,2,true,2,true
[consuming],10,104.06560953446537,4,1,false,3,false
[con_ready],11,112.3732706026118,4,1,true,3,true
[consuming],12,116.64732397076749,4,0,false,4,false
[producing],13,222.8134887343623,5,1,false,4,false
[con_ready],14,235.02278392749616,5,1,true,4,true
[consuming],15,235.17302526159204,5,0,false,5,false
[producing],16,243.52151958942434,6,1,false,5,false
[con_ready],17,257.9951716699047,6,1,true,5,true
[consuming],18,258.0853487695613,6,0,false,6,false
[producing],19,321.79313902908535,7,1,false,6,false
[con_ready],20,331.20679747837664,7,1,true,6,true
[consuming],21,331.8327256170687,7,0,false,7,false
[producing],22,343.58359310224756,8,1,false,7,false
[con_ready],23,347.59075301442414,8,1,true,7,true
[consuming],24,347.8691254079776,8,0,false,8,false
[producing],25,352.9430473034313,9,1,false,8,false
[producing],26,356.047507617559,10,2,false,8,false
[con_ready],27,360.09186844192385,10,2,true,8,true
[consuming],28,361.2280090481206,10,1,false,9,false
[con_ready],29,381.40260667372434,10,1,true,9,true
[consuming],30,381.87495735499596,10,0,false,10,false
