action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,32.18829327038095,1,1,false,0,false
[con_ready],2,37.88484951488022,1,1,true,0,true
[consuming],3,38.245961821900956,1,0,false,1,false
[producing],4,46.27774134896785,2,1,false,1,false
[con_ready],5,47.12544471041919,2,1,true,1,true
[consuming],6,47.171300379959895,2,0,false,2,false
[producing],7,48.12760798630101,3,1,false,2,false
[con_ready],8,56.600315335007046,3,1,true,2,true
[consuming],9,56.72578276597875,3,0,false,3,false
[producing],10,79.08337870878192,4,1,false,3,false
[con_ready],11,93.0226187704783,4,1,true,3,true
[consuming],12,95.78145178182389,4,0,false,4,false
[producing],13,102.70011421759756,5,1,false,4,false
[producing],14,110.07868664335346,6,2,false,4,false
[producing],15,128.43831823395314,7,3,false,4,false
[con_ready],16,131.79971867665193,7,3,true,4,true
[consuming],17,134.16327177063218,7,2,false,5,false
[con_ready],18,158.3453551085493,7,2,true,5,true
[consuming],19,161.42626341938652,7,1,false,6,false
[con_ready],20,164.07618098945537,7,1,true,6,true
[consuming],21,165.7642906285336,7,0,false,7,false
[producing],22,267.35981171150127,8,1,false,7,false
[con_ready],23,273.6386375007039,8,1,true,7,true
[consuming],24,274.8439120534217,8,0,false,8,false
[producing],25,350.0660552204031,9,1,false,8,false
[con_ready],26,353.25867623543246,9,1,true,8,true
[consuming],27,355.018910454532,9,0,false,9,false
[producing],28,355.97755371796467,10,1,false,9,false
[con_ready],29,391.01321314646714,10,1,true,9,true
[consuming],30,391.85842146672866,10,0,false,10,false
