action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,16.98683069911403,1,1,false,0,false
[con_ready],2,17.626765143264485,1,1,true,0,true
[consuming],3,18.08782464611216,1,0,false,1,false
[producing],4,67.04808251621606,2,1,false,1,false
[con_ready],5,69.64369056070156,2,1,true,1,true
[consuming],6,71.40799967624672,2,0,false,2,false
[producing],7,118.8754093872661,3,1,false,2,false
[con_ready],8,150.7123766452867,3,1,true,2,true
[consuming],9,154.4051302163345,3,0,false,3,false
[producing],10,197.61284842113514,4,1,false,3,false
[con_ready],11,200.49188325357974,4,1,true,3,true
[consuming],12,202.97452202984778,4,0,false,4,false
[producing],13,204.28901840984813,5,1,false,4,false
[con_ready],14,215.03749682344608,5,1,true,4,true
[consuming],15,215.10809334626225,5,0,false,5,false
[producing],16,246.0534423748738,6,1,false,5,false
[con_ready],17,247.45447442444438,6,1,true,5,true
[consuming],18,250.38442117068988,6,0,false,6,false
[producing],19,278.2788250565508,7,1,false,6,false
[producing],20,282.7154159591576,8,2,false,6,false
[producing],21,288.40462440291054,9,3,false,6,false
[con_ready],22,319.38544441761417,9,3,true,6,true
[consuming],23,320.53151889519523,9,2,false,7,false
[con_ready],24,324.1707830996197,9,2,true,7,true
[consuming],25,324.4088568879782,9,1,false,8,false
[con_ready],26,329.3025546929623,9,1,true,8,true
[consuming],27,329.3536297248938,9,0,false,9,false
[producing],28,365.5764630770922,10,1,false,9,false
[con_ready],29,376.6325949860501,10,1,true,9,true
[consuming],30,377.83546328140693,10,0,false,10,false
