65 82
0 2 0.0333333333333
1 5 0.0333333333333
2 3 0.0833333333333
2 7 0.0333333333333
3 1 1
4 10 0.0333333333333
5 6 0.0833333333333
5 12 0.0333333333333
6 4 1
7 8 0.0833333333333
7 14 0.0333333333333
8 5 1
9 17 0.0333333333333
10 11 0.0833333333333
10 19 0.0333333333333
11 9 1
12 13 0.0833333333333
12 21 0.0333333333333
13 10 1
14 15 0.0833333333333
15 12 1
16 24 0.0333333333333
17 18 0.0833333333333
17 26 0.0333333333333
18 16 1
19 20 0.0833333333333
19 28 0.0333333333333
20 17 1
21 22 0.0833333333333
22 19 1
23 31 0.0333333333333
24 25 0.0833333333333
24 33 0.0333333333333
25 23 1
26 27 0.0833333333333
26 35 0.0333333333333
27 24 1
28 29 0.0833333333333
29 26 1
30 38 0.0333333333333
31 32 0.0833333333333
31 40 0.0333333333333
32 30 1
33 34 0.0833333333333
33 42 0.0333333333333
34 31 1
35 36 0.0833333333333
36 33 1
37 45 0.0333333333333
38 39 0.0833333333333
38 47 0.0333333333333
39 37 1
40 41 0.0833333333333
40 49 0.0333333333333
41 38 1
42 43 0.0833333333333
43 40 1
44 52 0.0333333333333
45 46 0.0833333333333
45 54 0.0333333333333
46 44 1
47 48 0.0833333333333
47 56 0.0333333333333
48 45 1
49 50 0.0833333333333
50 47 1
51 59 0.0333333333333
52 53 0.0833333333333
52 61 0.0333333333333
53 51 1
54 55 0.0833333333333
54 63 0.0333333333333
55 52 1
56 57 0.0833333333333
57 54 1
58 58 1
59 60 0.0833333333333
60 58 1
61 62 0.0833333333333
62 59 1
63 64 0.0833333333333
64 61 1
