action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,18.55142839062183,1,1,false,0,false
[con_ready],2,27.01030226175557,1,1,true,0,true
[consuming],3,27.458220761530338,1,0,false,1,false
[producing],4,33.28084210522529,2,1,false,1,false
[producing],5,35.69177622096209,3,2,false,1,false
[con_ready],6,47.17576442780429,3,2,true,1,true
[consuming],7,47.69368433834866,3,1,false,2,false
[con_ready],8,59.439077539703916,3,1,true,2,true
[consuming],9,60.90416248594504,3,0,false,3,false
[producing],10,65.04410760435368,4,1,false,3,false
[con_ready],11,71.65596432532313,4,1,true,3,true
[consuming],12,72.12576917197548,4,0,false,4,false
[producing],13,82.85924246945851,5,1,false,4,false
[producing],14,89.18571426553011,6,2,false,4,false
[con_ready],15,116.65106791125413,6,2,true,4,true
[consuming],16,118.72714092132225,6,1,false,5,false
[con_ready],17,124.33814805113799,6,1,true,5,true
[consuming],18,125.57747709852792,6,0,false,6,false
[producing],19,140.28126346225218,7,1,false,6,false
[con_ready],20,152.92715097138375,7,1,true,6,true
[consuming],21,153.61120978041419,7,0,false,7,false
[producing],22,167.23112250292186,8,1,false,7,false
[producing],23,169.012583695013,9,2,false,7,false
[con_ready],24,172.3075668106785,9,2,true,7,true
[consuming],25,172.49803730849686,9,1,false,8,false
[con_ready],26,181.30787556993465,9,1,true,8,true
[consuming],27,181.3611639813929,9,0,false,9,false
[producing],28,197.19647493617876,10,1,false,9,false
[con_ready],29,198.28008997175615,10,1,true,9,true
[consuming],30,198.3962793250803,10,0,false,10,false
