,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X19_GET_req],2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,REST_X19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,REST_X19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,[X19_X8_GET_req],5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
6,REST_X8,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
7,REST_X8,7,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
8,[X8_X16_GET_req],8,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,6
9,REST_X16,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,6
10,REST_X16,10,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,6
11,[X16_X17_GET_req],11,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1,0,6
12,REST_X17,12,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,2,0,6
13,REST_X17,13,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,4,0,6
14,[X16_X17_GET_resp_5xx],14,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,6
15,[X16_X17_GET_req],15,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,1,0,6
16,REST_X17,16,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,2,0,6
17,REST_X17,17,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,3,0,6
18,[X16_X17_GET_resp_2xx],18,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,6
19,[X8_X16_GET_resp_2xx],19,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
20,[X19_X8_GET_resp_2xx],20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21,[X0_X19_GET_resp_2xx],21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,REST_X0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,[X0_X19_GET_req],23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,REST_X19,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25,REST_X19,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
26,[X19_X8_GET_req],26,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
27,REST_X8,27,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6
28,REST_X8,28,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
29,[X8_X16_GET_req],29,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,6
30,REST_X16,30,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,6
31,REST_X16,31,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,6
32,[X16_X1_GET_req],32,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,6
