action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,4.332166795852993,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,4.8588128924199285,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],3,11.423840138906822,1,1,1,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],4,28.01463262237685,1,1,1,3,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],5,28.487952318290446,1,1,1,2,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],6,31.102298485556325,2,1,1,3,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],7,37.60947417166213,2,1,1,3,false,false,true,1,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],8,37.88274327070909,2,1,1,2,false,false,false,1,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],9,39.29039469129232,2,1,1,2,false,false,false,1,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],10,43.74983037300566,2,1,1,2,true,false,false,1,true,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[consuming1],11,44.87358714200334,2,1,1,1,false,false,false,2,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],12,46.2377129085563,2,1,1,1,false,false,true,2,false,0,false,1,true,1,1,false,false,false,0,false,0,false,0,false
[consuming3],13,46.987850150802366,2,1,1,0,false,false,false,2,false,0,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[producing],14,50.912846377977395,3,1,1,1,false,false,false,2,false,0,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],15,51.798335099692785,3,1,1,1,false,true,false,2,false,0,true,2,false,1,1,false,false,false,0,false,0,false,0,false
[consuming2],16,52.42123270368809,3,1,1,0,false,false,false,2,false,1,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[forwarding],17,59.605061602261245,3,1,1,0,false,false,false,2,false,1,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[producing],18,72.25806792315672,4,1,1,1,false,false,false,2,false,1,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[producing3],19,75.86435292191774,4,1,2,2,false,false,false,2,false,1,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[producing2],20,78.47700627507774,4,2,2,3,false,false,false,2,false,1,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[con_ready1],21,82.03616350467006,4,2,2,3,true,false,false,2,true,1,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[consuming1],22,83.39525364417491,4,2,2,2,false,false,false,3,false,1,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[con_ready2],23,85.26534626903451,4,2,2,2,false,true,false,3,false,1,true,2,false,2,1,true,false,false,0,false,0,false,0,false
[consuming2],24,87.27675034210664,4,2,2,1,false,false,false,3,false,2,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[producing2],25,92.46405704868121,4,3,2,2,false,false,false,3,false,2,false,2,false,2,1,true,false,false,0,false,0,false,0,false
[con_ready2],26,99.09319024548792,4,3,2,2,false,true,false,3,false,2,true,2,false,2,1,true,false,false,0,false,0,false,0,false
[consuming2],27,100.17468444273658,4,3,2,1,false,false,false,3,false,3,false,2,false,2,1,true,false,false,0,false,0,false,0,false
