action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,30.17269400384238,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],2,35.34312219615494,1,0,0,1,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],3,35.90183018794952,1,0,0,0,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],4,38.331122690044914,1,0,0,0,false,false,false,0,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing],5,49.26459236860315,2,0,0,1,false,false,false,0,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready12],6,50.716015306583564,2,0,0,1,false,false,false,0,false,0,false,1,false,1,1,false,true,false,0,false,0,true,0,false
[consuming12],7,52.5992217669042,2,0,0,1,false,false,false,0,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready1],8,60.4658995293823,2,0,0,1,true,false,false,0,true,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],9,60.973730935506104,2,0,0,0,false,false,false,1,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],10,61.604291067692124,3,0,0,1,false,false,false,1,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready1],11,63.42010705709255,3,0,0,1,true,false,false,1,true,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],12,66.65965200080971,3,0,0,0,false,false,false,2,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],13,121.02620350391025,4,0,0,1,false,false,false,2,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],14,125.41771969176799,4,1,0,2,false,false,false,2,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],15,127.93992746877316,5,1,0,3,false,false,false,2,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready1],16,133.04251404034147,5,1,0,3,true,false,false,2,true,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],17,135.3104097987306,5,1,0,2,false,false,false,3,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],18,140.06926864430272,5,1,1,3,false,false,false,3,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],19,199.31961886308187,5,1,1,3,false,true,false,3,false,0,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],20,199.45176733010692,5,1,1,2,false,false,false,3,false,1,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],21,204.0172505582899,5,2,1,3,false,false,false,3,false,1,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready3],22,209.89053561376753,5,2,1,3,false,false,true,3,false,1,false,1,true,1,0,false,false,false,0,false,1,false,0,false
[consuming3],23,210.75338134064552,5,2,1,2,false,false,false,3,false,1,false,2,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],24,217.8794077578907,5,2,2,3,false,false,false,3,false,1,false,2,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready3],25,232.4499525472242,5,2,2,3,false,false,true,3,false,1,false,2,true,1,0,false,false,false,0,false,1,false,0,false
