action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,53.262338565615025,1,1,false,false,0,false,0,false
[producing],2,54.64398931407392,2,2,false,false,0,false,0,false
[producing],3,61.42836997774224,3,3,false,false,0,false,0,false
[con_ready1],4,73.47715873042262,3,3,true,false,0,true,0,false
[consuming1],5,75.11889551068967,3,2,false,false,1,false,0,false
[con_ready1],6,83.33973447197178,3,2,true,false,1,true,0,false
[consuming1],7,83.86767199896642,3,1,false,false,2,false,0,false
[producing],8,86.8723145080219,4,2,false,false,2,false,0,false
[con_ready1],9,100.38052097448904,4,2,true,false,2,true,0,false
[consuming1],10,101.166734269676,4,1,false,false,3,false,0,false
[producing],11,102.29014264911731,5,2,false,false,3,false,0,false
[con_ready1],12,118.6041175666857,5,2,true,false,3,true,0,false
[consuming1],13,119.76643430261424,5,1,false,false,4,false,0,false
[con_ready2],14,121.53427742672432,5,1,false,true,4,false,0,true
[consuming2],15,124.19833546717301,5,0,false,false,4,false,1,false
[producing],16,172.18830501360907,6,1,false,false,4,false,1,false
[con_ready1],17,174.26389577128225,6,1,true,false,4,true,1,false
[consuming1],18,175.0285097750105,6,0,false,false,5,false,1,false
[producing],19,238.68935401010734,7,1,false,false,5,false,1,false
[con_ready2],20,256.6119874722598,7,1,false,true,5,false,1,true
[consuming2],21,257.45479741383417,7,0,false,false,5,false,2,false
[producing],22,280.16577241848904,8,1,false,false,5,false,2,false
[producing],23,283.35127116230416,9,2,false,false,5,false,2,false
[producing],24,299.9411850335417,10,3,false,false,5,false,2,false
[con_ready1],25,310.63692898832,10,3,true,false,5,true,2,false
[consuming1],26,311.52297828243144,10,2,false,false,6,false,2,false
[con_ready1],27,322.2078815553359,10,2,true,false,6,true,2,false
[consuming1],28,322.7450638537455,10,1,false,false,7,false,2,false
[con_ready1],29,341.4219229026724,10,1,true,false,7,true,2,false
[consuming1],30,342.37761127636264,10,0,false,false,8,false,2,false
