action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,2.7915110136638086,1,1,false,false,0,false,0,false
[con_ready2],2,7.839517752706863,1,1,false,true,0,false,0,true
[consuming2],3,8.44738402260733,1,0,false,false,0,false,1,false
[producing],4,42.206869769248264,2,1,false,false,0,false,1,false
[con_ready2],5,55.9252558166981,2,1,false,true,0,false,1,true
[consuming2],6,57.600630631126656,2,0,false,false,0,false,2,false
[producing],7,72.93459753655932,3,1,false,false,0,false,2,false
[con_ready2],8,79.06864408533524,3,1,false,true,0,false,2,true
[consuming2],9,79.2796658461884,3,0,false,false,0,false,3,false
[producing],10,83.68926617596088,4,1,false,false,0,false,3,false
[con_ready2],11,93.4013556221673,4,1,false,true,0,false,3,true
[consuming2],12,94.96026325904877,4,0,false,false,0,false,4,false
[producing],13,96.80267087104535,5,1,false,false,0,false,4,false
[producing],14,121.16941544404379,6,2,false,false,0,false,4,false
[con_ready2],15,130.84329830431403,6,2,false,true,0,false,4,true
[consuming2],16,131.52954931811408,6,1,false,false,0,false,5,false
[con_ready2],17,131.64037448361736,6,1,false,true,0,false,5,true
[consuming2],18,135.14965700164515,6,0,false,false,0,false,6,false
[producing],19,150.0191921772033,7,1,false,false,0,false,6,false
[con_ready1],20,171.24798016079208,7,1,true,false,0,true,6,false
[consuming1],21,172.4306498096836,7,0,false,false,1,false,6,false
[producing],22,202.1629035683659,8,1,false,false,1,false,6,false
[con_ready1],23,210.17049644327727,8,1,true,false,1,true,6,false
[consuming1],24,212.24941343404592,8,0,false,false,2,false,6,false
[producing],25,220.69582775537455,9,1,false,false,2,false,6,false
[con_ready2],26,221.85436744421665,9,1,false,true,2,false,6,true
[consuming2],27,222.16523643622517,9,0,false,false,2,false,7,false
[producing],28,235.45064772133557,10,1,false,false,2,false,7,false
[con_ready1],29,238.79376734810702,10,1,true,false,2,true,7,false
[consuming1],30,239.75785995854773,10,0,false,false,3,false,7,false
