action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,37.2596732231615,1,1,false,false,0,false,0,false
[con_ready2],2,37.44371586898772,1,1,false,true,0,false,0,true
[consuming2],3,38.05464572478677,1,0,false,false,0,false,1,false
[producing],4,100.04956201101068,2,1,false,false,0,false,1,false
[con_ready1],5,104.55756743004596,2,1,true,false,0,true,1,false
[consuming1],6,104.80005768149773,2,0,false,false,1,false,1,false
[producing],7,156.89585361718014,3,1,false,false,1,false,1,false
[con_ready1],8,158.82465398730048,3,1,true,false,1,true,1,false
[consuming1],9,159.29905545923103,3,0,false,false,2,false,1,false
[producing],10,161.54896943268864,4,1,false,false,2,false,1,false
[con_ready1],11,187.7147939801936,4,1,true,false,2,true,1,false
[consuming1],12,190.1503574594391,4,0,false,false,3,false,1,false
[producing],13,226.9437856403464,5,1,false,false,3,false,1,false
[con_ready2],14,228.3679937293432,5,1,false,true,3,false,1,true
[consuming2],15,229.220602524051,5,0,false,false,3,false,2,false
[producing],16,270.85227909159164,6,1,false,false,3,false,2,false
[producing],17,283.2972746664208,7,2,false,false,3,false,2,false
[con_ready1],18,298.7558608487964,7,2,true,false,3,true,2,false
[consuming1],19,299.4167273796044,7,1,false,false,4,false,2,false
[producing],20,300.2563347159862,8,2,false,false,4,false,2,false
[con_ready2],21,308.1659815546004,8,2,false,true,4,false,2,true
[consuming2],22,308.23460422901877,8,1,false,false,4,false,3,false
[producing],23,309.7700236562329,9,2,false,false,4,false,3,false
[con_ready1],24,315.3466069694311,9,2,true,false,4,true,3,false
[consuming1],25,318.96925242622183,9,1,false,false,5,false,3,false
[producing],26,320.9532150036598,10,2,false,false,5,false,3,false
[con_ready1],27,324.9153133546009,10,2,true,false,5,true,3,false
[consuming1],28,328.62910170012196,10,1,false,false,6,false,3,false
[con_ready1],29,331.96758608565756,10,1,true,false,6,true,3,false
[consuming1],30,334.06224107258396,10,0,false,false,7,false,3,false
