action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,17.015442942533223,1,1,false,false,0,false,0,false
[producing],2,30.13055757453664,2,2,false,false,0,false,0,false
[con_ready1],3,31.808281960270097,2,2,true,false,0,true,0,false
[consuming1],4,34.8964090744677,2,1,false,false,1,false,0,false
[con_ready2],5,62.1645586023488,2,1,false,true,1,false,0,true
[consuming2],6,64.31968294341148,2,0,false,false,1,false,1,false
[producing],7,145.62058281193302,3,1,false,false,1,false,1,false
[con_ready1],8,160.17131316987064,3,1,true,false,1,true,1,false
[consuming1],9,161.25286506619088,3,0,false,false,2,false,1,false
[producing],10,173.4862975893582,4,1,false,false,2,false,1,false
[producing],11,176.31239479521702,5,2,false,false,2,false,1,false
[producing],12,178.59333613284198,6,3,false,false,2,false,1,false
[con_ready1],13,181.86096516549782,6,3,true,false,2,true,1,false
[consuming1],14,183.27971148106445,6,2,false,false,3,false,1,false
[con_ready1],15,197.0806515457349,6,2,true,false,3,true,1,false
[consuming1],16,197.90087787620698,6,1,false,false,4,false,1,false
[con_ready1],17,205.53966510427847,6,1,true,false,4,true,1,false
[consuming1],18,205.7928032151836,6,0,false,false,5,false,1,false
[producing],19,219.50261370634252,7,1,false,false,5,false,1,false
[con_ready1],20,224.4420784353963,7,1,true,false,5,true,1,false
[consuming1],21,224.6323980870822,7,0,false,false,6,false,1,false
[producing],22,259.9787327573533,8,1,false,false,6,false,1,false
[con_ready2],23,260.85686573204015,8,1,false,true,6,false,1,true
[consuming2],24,261.93953772002703,8,0,false,false,6,false,2,false
[producing],25,280.00456252420844,9,1,false,false,6,false,2,false
[producing],26,281.98514523617695,10,2,false,false,6,false,2,false
[con_ready1],27,309.99830969825837,10,2,true,false,6,true,2,false
[consuming1],28,311.4746766799561,10,1,false,false,7,false,2,false
[con_ready1],29,314.1169533106408,10,1,true,false,7,true,2,false
[consuming1],30,314.38883969469555,10,0,false,false,8,false,2,false
