action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,90.50975069087973,1,1,false,0,false
[con_ready],2,90.67346740353985,1,2,false,0,true
[producing],3,94.56403544621618,2,2,true,0,true
[consuming],4,97.48984524190992,2,1,false,1,false
[con_ready],5,111.75663979954093,2,2,false,1,true
[producing],6,184.63181255632787,3,2,true,1,true
[consuming],7,186.93883960287178,3,1,false,2,false
[con_ready],8,199.50164986575638,3,2,false,2,true
[producing],9,276.89646782364196,4,2,true,2,true
[consuming],10,277.50792448523424,4,1,false,3,false
[con_ready],11,293.32266298602684,4,2,false,3,true
[producing],12,306.31050111564525,5,2,true,3,true
[consuming],13,307.8059212386806,5,1,false,4,false
[con_ready],14,308.42525675510257,5,2,false,4,true
[producing],15,308.64587645306085,6,2,true,4,true
[consuming],16,308.9020037238098,6,1,false,5,false
[con_ready],17,315.73633085577285,6,2,false,5,true
[producing],18,318.82160154703314,7,2,true,5,true
[consuming],19,319.7192297549171,7,1,false,6,false
[con_ready],20,326.41359372486505,7,2,false,6,true
[producing],21,394.8785462030038,8,2,true,6,true
[consuming],22,396.6840239998843,8,1,false,7,false
[con_ready],23,399.0920149205224,8,2,false,7,true
[producing],24,399.11175914287895,9,2,true,7,true
[consuming],25,399.15823330492253,9,1,false,8,false
[producing],26,405.4199602941863,10,1,true,8,false
