action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,54.688422444105086,1,1,false,0,false
[con_ready],2,65.53639150868717,1,2,false,0,true
[producing],3,109.85184009960385,2,2,true,0,true
[consuming],4,111.91878772225274,2,1,false,1,false
[con_ready],5,131.29285374102915,2,2,false,1,true
[producing],6,134.77086044925386,3,2,true,1,true
[consuming],7,135.4714426536755,3,1,false,2,false
[con_ready],8,137.9890294114535,3,2,false,2,true
[producing],9,161.26647929115782,4,2,true,2,true
[consuming],10,161.81083884990502,4,1,false,3,false
[con_ready],11,165.09352730469732,4,2,false,3,true
[producing],12,170.3538167103145,5,2,true,3,true
[consuming],13,170.7834825321831,5,1,false,4,false
[con_ready],14,204.51550018772468,5,2,false,4,true
[producing],15,213.73190657991915,6,2,true,4,true
[consuming],16,213.7702159310411,6,1,false,5,false
[producing],17,229.12634608970882,7,1,true,5,false
