action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,47.0498138564233,1,1,false,0,false
[con_ready],2,70.75513195762261,1,2,false,0,true
[producing],3,93.6833455128974,2,2,true,0,true
[consuming],4,94.58853911984463,2,1,false,1,false
[con_ready],5,100.81911460692984,2,2,false,1,true
[producing],6,137.27408089465962,3,2,true,1,true
[consuming],7,139.71968238714956,3,1,false,2,false
[con_ready],8,149.96697290284314,3,2,false,2,true
[producing],9,151.83568925992518,4,2,true,2,true
[consuming],10,153.16669279927936,4,1,false,3,false
[con_ready],11,156.1534366645993,4,2,false,3,true
[producing],12,163.13262507111344,5,2,true,3,true
[consuming],13,163.25560145553894,5,1,false,4,false
[con_ready],14,183.8600327104078,5,2,false,4,true
[producing],15,202.5504076961782,6,2,true,4,true
[consuming],16,203.2462429207036,6,1,false,5,false
[con_ready],17,207.66552931411937,6,2,false,5,true
[producing],18,297.01429068543166,7,2,true,5,true
[consuming],19,298.56691778747506,7,1,false,6,false
[producing],20,311.29380932271323,8,1,true,6,false
