action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,11.053818177222938,1,1,false,0,false
[con_ready],2,13.478722422144758,1,2,false,0,true
[producing],3,75.1736644495225,2,2,true,0,true
[consuming],4,75.95747786590428,2,1,false,1,false
[con_ready],5,90.50050326606538,2,2,false,1,true
[producing],6,124.63886416112005,3,2,true,1,true
[consuming],7,124.8791801362888,3,1,false,2,false
[con_ready],8,168.04854508815907,3,2,false,2,true
[producing],9,212.0219940819405,4,2,true,2,true
[consuming],10,212.15235744587116,4,1,false,3,false
[con_ready],11,212.41681995606217,4,2,false,3,true
[producing],12,214.73747632418724,5,2,true,3,true
[consuming],13,215.0649325469992,5,1,false,4,false
[con_ready],14,229.2391253521694,5,2,false,4,true
[producing],15,262.2534710858067,6,2,true,4,true
[consuming],16,262.7720274839973,6,1,false,5,false
[con_ready],17,268.5182332968322,6,2,false,5,true
[producing],18,276.08350462599736,7,2,true,5,true
[consuming],19,276.3420226861634,7,1,false,6,false
[con_ready],20,277.9589282078528,7,2,false,6,true
[producing],21,296.49588676501253,8,2,true,6,true
[consuming],22,296.8595120537881,8,1,false,7,false
[con_ready],23,301.0950118724492,8,2,false,7,true
[producing],24,310.1519951288245,9,2,true,7,true
[consuming],25,310.3538462354368,9,1,false,8,false
[con_ready],26,310.9216712597121,9,2,false,8,true
[producing],27,319.3517079355755,10,2,true,8,true
[consuming],28,320.93494532216704,10,1,false,9,false
[con_ready],29,349.29797290063544,10,2,false,9,true
