action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,16.021034253505665,1,1,false,0,false
[con_ready],2,17.196860544829264,1,2,false,0,true
[producing],3,29.328749568720745,2,2,true,0,true
[consuming],4,29.498691259895956,2,1,false,1,false
[con_ready],5,32.67566460102286,2,2,false,1,true
[producing],6,35.3810455313152,3,2,true,1,true
[consuming],7,35.61213795779395,3,1,false,2,false
[con_ready],8,40.74381341663023,3,2,false,2,true
[producing],9,42.464275181672356,4,2,true,2,true
[consuming],10,42.59838152789578,4,1,false,3,false
[con_ready],11,55.90874598376938,4,2,false,3,true
[producing],12,90.02334790765593,5,2,true,3,true
[consuming],13,92.5071358761589,5,1,false,4,false
[con_ready],14,93.19883355354727,5,2,false,4,true
[producing],15,140.70529773575686,6,2,true,4,true
[consuming],16,140.7944442217811,6,1,false,5,false
[con_ready],17,149.11232952536486,6,2,false,5,true
[producing],18,186.10919503619402,7,2,true,5,true
[consuming],19,186.7987189974629,7,1,false,6,false
[con_ready],20,202.3307182378746,7,2,false,6,true
[producing],21,267.2135158362362,8,2,true,6,true
[consuming],22,267.32973214661075,8,1,false,7,false
[con_ready],23,268.99021150683353,8,2,false,7,true
[producing],24,284.87076301856064,9,2,true,7,true
[consuming],25,287.55291914577225,9,1,false,8,false
[con_ready],26,297.6107807491807,9,2,false,8,true
[producing],27,379.2654634732619,10,2,true,8,true
[consuming],28,380.09083278316984,10,1,false,9,false
[con_ready],29,415.55082736426095,10,2,false,9,true
