action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,17.18222836508433,1,1,false,0,false
[con_ready],2,17.57813519333396,1,2,false,0,true
[producing],3,22.538420438083705,2,2,true,0,true
[consuming],4,23.86930929941269,2,1,false,1,false
[con_ready],5,25.794331366320737,2,2,false,1,true
[producing],6,39.28671140964825,3,2,true,1,true
[consuming],7,39.771226350335944,3,1,false,2,false
[con_ready],8,58.640057820595075,3,2,false,2,true
[producing],9,62.343677859860776,4,2,true,2,true
[consuming],10,62.467387970125834,4,1,false,3,false
[con_ready],11,65.10123080511035,4,2,false,3,true
[producing],12,82.31109892724388,5,2,true,3,true
[consuming],13,82.71604365097966,5,1,false,4,false
[con_ready],14,93.79482815238289,5,2,false,4,true
[producing],15,107.6426578442533,6,2,true,4,true
[consuming],16,107.7881191318963,6,1,false,5,false
[con_ready],17,108.14514799560929,6,2,false,5,true
[producing],18,154.45975210028834,7,2,true,5,true
[consuming],19,154.58754449536522,7,1,false,6,false
[producing],20,164.1277588630528,8,1,true,6,false
