action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,38.24155892091875,1,1,false,0,false
[con_ready],2,52.46953909286502,1,2,false,0,true
[producing],3,66.74261294175896,2,2,true,0,true
[consuming],4,66.95708119609039,2,1,false,1,false
[con_ready],5,75.27407361357645,2,2,false,1,true
[producing],6,91.51044256687919,3,2,true,1,true
[consuming],7,92.42433064084332,3,1,false,2,false
[con_ready],8,93.38885525837888,3,2,false,2,true
[producing],9,96.21543544074416,4,2,true,2,true
[consuming],10,96.33179997688201,4,1,false,3,false
[con_ready],11,118.32401038405172,4,2,false,3,true
[producing],12,125.57223279307753,5,2,true,3,true
[consuming],13,127.01949771944534,5,1,false,4,false
[con_ready],14,141.34381750441162,5,2,false,4,true
[producing],15,173.77177708484146,6,2,true,4,true
[consuming],16,175.00819875722922,6,1,false,5,false
[con_ready],17,178.60057041105094,6,2,false,5,true
[producing],18,194.0459500191031,7,2,true,5,true
[consuming],19,194.21181347123604,7,1,false,6,false
[con_ready],20,196.84980355406333,7,2,false,6,true
[producing],21,197.70698121564968,8,2,true,6,true
[consuming],22,199.01926408191508,8,1,false,7,false
[con_ready],23,248.47548358667683,8,2,false,7,true
[producing],24,253.22815697021167,9,2,true,7,true
[consuming],25,253.24868222756288,9,1,false,8,false
[con_ready],26,260.8446510587876,9,2,false,8,true
[producing],27,268.746145048123,10,2,true,8,true
[consuming],28,269.4896714080157,10,1,false,9,false
[con_ready],29,284.97458389277455,10,2,false,9,true
