action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,18.484929532692956,1,1,false,0,false
[con_ready],2,25.886475777710523,1,2,false,0,true
[producing],3,83.19000412469127,2,2,true,0,true
[consuming],4,83.66380485891047,2,1,false,1,false
[con_ready],5,94.9781427678696,2,2,false,1,true
[producing],6,95.65051204459596,3,2,true,1,true
[consuming],7,97.21346659804514,3,1,false,2,false
[con_ready],8,101.72695399326162,3,2,false,2,true
[producing],9,127.12767783316352,4,2,true,2,true
[consuming],10,129.24206068786717,4,1,false,3,false
[con_ready],11,146.37358877587178,4,2,false,3,true
[producing],12,149.19798048664327,5,2,true,3,true
[consuming],13,149.8747454675401,5,1,false,4,false
[con_ready],14,156.41146370141752,5,2,false,4,true
[producing],15,197.8735791509833,6,2,true,4,true
[consuming],16,197.95240205588735,6,1,false,5,false
[producing],17,206.66536723170498,7,1,true,5,false
