action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,37.777575356931514,1,1,false,0,false
[con_ready],2,51.89603676382221,1,2,false,0,true
[producing],3,67.85191822267372,2,2,true,0,true
[consuming],4,68.97841620092919,2,1,false,1,false
[con_ready],5,72.70562952295371,2,2,false,1,true
[producing],6,76.24103116599233,3,2,true,1,true
[consuming],7,76.3820217847807,3,1,false,2,false
[con_ready],8,86.79560549322159,3,2,false,2,true
[producing],9,89.88623359678849,4,2,true,2,true
[consuming],10,90.31914670908456,4,1,false,3,false
[con_ready],11,123.51594699674456,4,2,false,3,true
[producing],12,144.83154546172693,5,2,true,3,true
[consuming],13,144.9122292593816,5,1,false,4,false
[con_ready],14,153.97525031325083,5,2,false,4,true
[producing],15,158.82393890064407,6,2,true,4,true
[consuming],16,159.16654524933054,6,1,false,5,false
[con_ready],17,170.9410113420055,6,2,false,5,true
[producing],18,196.80411306773493,7,2,true,5,true
[consuming],19,197.22278056464665,7,1,false,6,false
[producing],20,198.9392376652498,8,1,true,6,false
