action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,12.571900814000326,1,1,false,false,0,false,0,false
[con_ready2],2,12.687222609872224,1,1,false,true,0,false,0,true
[consuming2],3,12.755729435377706,1,0,false,false,0,false,1,false
[producing],4,87.22544328083866,2,1,false,false,0,false,1,false
[con_ready2],5,93.33855154777564,2,1,false,true,0,false,1,true
[consuming2],6,93.93486564540189,2,0,false,false,0,false,2,false
[producing],7,213.12306021744257,3,1,false,false,0,false,2,false
[con_ready2],8,216.76059485400742,3,1,false,true,0,false,2,true
[consuming2],9,222.63254837423474,3,0,false,false,0,false,3,false
[producing],10,247.73267540600472,4,1,false,false,0,false,3,false
[producing],11,257.6825629845806,5,2,false,false,0,false,3,false
[con_ready2],12,261.1165015213215,5,2,false,true,0,false,3,true
[consuming2],13,263.71219259105345,5,1,false,false,0,false,4,false
[producing],14,265.4493340541169,6,2,false,false,0,false,4,false
[con_ready2],15,268.344213490851,6,2,false,true,0,false,4,true
[consuming2],16,269.69928168836907,6,1,false,false,0,false,5,false
[con_ready1],17,276.5547931497168,6,1,true,false,0,true,5,false
[consuming1],18,276.96628125245167,6,0,false,false,1,false,5,false
[producing],19,282.0950490397795,7,1,false,false,1,false,5,false
[con_ready1],20,301.1808036024383,7,1,true,false,1,true,5,false
[consuming1],21,302.15768645886146,7,0,false,false,2,false,5,false
[producing],22,331.8844809488445,8,1,false,false,2,false,5,false
[con_ready1],23,337.9924542446857,8,1,true,false,2,true,5,false
[consuming1],24,338.07218355993103,8,0,false,false,3,false,5,false
[producing],25,421.5603364524374,9,1,false,false,3,false,5,false
[con_ready1],26,422.2093984814564,9,1,true,false,3,true,5,false
[consuming1],27,422.2102185500558,9,0,false,false,4,false,5,false
[producing],28,462.98136555877795,10,1,false,false,4,false,5,false
[con_ready2],29,464.9901207913254,10,1,false,true,4,false,5,true
[consuming2],30,466.60783460223837,10,0,false,false,4,false,6,false
[producing],31,475.78156033427086,11,1,false,false,4,false,6,false
[con_ready1],32,483.44606065253066,11,1,true,false,4,true,6,false
[consuming1],33,484.42660151714983,11,0,false,false,5,false,6,false
[producing],34,486.5531259746082,12,1,false,false,5,false,6,false
[con_ready2],35,488.83532734230505,12,1,false,true,5,false,6,true
[consuming2],36,489.64632219963596,12,0,false,false,5,false,7,false
[producing],37,535.7133105417713,13,1,false,false,5,false,7,false
[producing],38,537.3640554091213,14,2,false,false,5,false,7,false
[producing],39,552.4307269897919,15,3,false,false,5,false,7,false
[con_ready2],40,552.6161756389979,15,3,false,true,5,false,7,true
[consuming2],41,554.8669212267655,15,2,false,false,5,false,8,false
[con_ready1],42,570.2523225167097,15,2,true,false,5,true,8,false
[consuming1],43,570.7104893056331,15,1,false,false,6,false,8,false
[con_ready1],44,572.5414345287207,15,1,true,false,6,true,8,false
[consuming1],45,573.8006016289429,15,0,false,false,7,false,8,false
[producing],46,669.0233528032758,16,1,false,false,7,false,8,false
[con_ready2],47,672.5143987524009,16,1,false,true,7,false,8,true
[consuming2],48,672.5990154347221,16,0,false,false,7,false,9,false
[producing],49,686.354177263113,17,1,false,false,7,false,9,false
[con_ready2],50,698.3645043950834,17,1,false,true,7,false,9,true
[consuming2],51,699.713187746306,17,0,false,false,7,false,10,false
[producing],52,721.9309203820276,18,1,false,false,7,false,10,false
[producing],53,744.524016140587,19,2,false,false,7,false,10,false
[con_ready1],54,768.4662098469993,19,2,true,false,7,true,10,false
[consuming1],55,768.4820091140161,19,1,false,false,8,false,10,false
[con_ready1],56,769.9694932026813,19,1,true,false,8,true,10,false
[consuming1],57,771.2213552384941,19,0,false,false,9,false,10,false
[producing],58,818.2210866989759,20,1,false,false,9,false,10,false
[con_ready2],59,819.1689599390204,20,1,false,true,9,false,10,true
[consuming2],60,820.6000791483258,20,0,false,false,9,false,11,false
[producing],61,839.3749721188716,21,1,false,false,9,false,11,false
[producing],62,845.6317250023964,22,2,false,false,9,false,11,false
[con_ready2],63,847.6615938163402,22,2,false,true,9,false,11,true
[consuming2],64,849.3617409931354,22,1,false,false,9,false,12,false
[con_ready1],65,851.4116883853857,22,1,true,false,9,true,12,false
[consuming1],66,851.8243517616913,22,0,false,false,10,false,12,false
[producing],67,916.779716498891,23,1,false,false,10,false,12,false
[con_ready2],68,942.9533176045538,23,1,false,true,10,false,12,true
[consuming2],69,943.9716331697069,23,0,false,false,10,false,13,false
[producing],70,1013.6049497005241,24,1,false,false,10,false,13,false
[producing],71,1014.1974533954441,25,2,false,false,10,false,13,false
[producing],72,1026.8883173897582,26,3,false,false,10,false,13,false
[con_ready2],73,1055.7826038691087,26,3,false,true,10,false,13,true
[consuming2],74,1056.7759838451427,26,2,false,false,10,false,14,false
[con_ready1],75,1065.2210382592395,26,2,true,false,10,true,14,false
[consuming1],76,1065.2648364449271,26,1,false,false,11,false,14,false
[con_ready1],77,1065.6046700932563,26,1,true,false,11,true,14,false
[consuming1],78,1065.942952247568,26,0,false,false,12,false,14,false
[producing],79,1088.8245156648838,27,1,false,false,12,false,14,false
[con_ready2],80,1089.4760528796346,27,1,false,true,12,false,14,true
[consuming2],81,1089.9043739023748,27,0,false,false,12,false,15,false
[producing],82,1091.0406631599672,28,1,false,false,12,false,15,false
[con_ready2],83,1100.234066631793,28,1,false,true,12,false,15,true
[consuming2],84,1102.7442083307944,28,0,false,false,12,false,16,false
[producing],85,1104.5959208869815,29,1,false,false,12,false,16,false
[producing],86,1116.563525300796,30,2,false,false,12,false,16,false
[con_ready2],87,1124.6521998561348,30,2,false,true,12,false,16,true
[consuming2],88,1125.382124597025,30,1,false,false,12,false,17,false
[con_ready2],89,1136.0655727653223,30,1,false,true,12,false,17,true
[consuming2],90,1136.5453368332523,30,0,false,false,12,false,18,false
[producing],91,1140.6209482023219,31,1,false,false,12,false,18,false
[con_ready2],92,1156.1718417965308,31,1,false,true,12,false,18,true
