action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,3.464073117500359,1,1,false,false,0,false,0,false
[con_ready1],2,12.204399773846916,1,1,true,false,0,true,0,false
[consuming1],3,12.989261762891486,1,0,false,false,1,false,0,false
[producing],4,20.13692203817618,2,1,false,false,1,false,0,false
[con_ready2],5,23.42158533357729,2,1,false,true,1,false,0,true
[consuming2],6,24.45396643399051,2,0,false,false,1,false,1,false
[producing],7,52.94212219635212,3,1,false,false,1,false,1,false
[con_ready2],8,65.42501933706933,3,1,false,true,1,false,1,true
[consuming2],9,66.71196287828822,3,0,false,false,1,false,2,false
[producing],10,95.53974283223309,4,1,false,false,1,false,2,false
[con_ready1],11,98.78910375989688,4,1,true,false,1,true,2,false
[consuming1],12,98.95507136465623,4,0,false,false,2,false,2,false
[producing],13,103.47585869919496,5,1,false,false,2,false,2,false
[con_ready1],14,104.77118922386464,5,1,true,false,2,true,2,false
[consuming1],15,105.81178728475757,5,0,false,false,3,false,2,false
[producing],16,112.03628756254955,6,1,false,false,3,false,2,false
[con_ready1],17,121.78186938693604,6,1,true,false,3,true,2,false
[consuming1],18,122.65131551585444,6,0,false,false,4,false,2,false
[producing],19,199.89143348688225,7,1,false,false,4,false,2,false
[con_ready2],20,205.43152560146692,7,1,false,true,4,false,2,true
[consuming2],21,207.2046527531208,7,0,false,false,4,false,3,false
[producing],22,252.09558621205977,8,1,false,false,4,false,3,false
[producing],23,257.7587522010507,9,2,false,false,4,false,3,false
[con_ready2],24,266.8357525854502,9,2,false,true,4,false,3,true
[consuming2],25,272.7381231746538,9,1,false,false,4,false,4,false
[con_ready2],26,274.12095586447424,9,1,false,true,4,false,4,true
[consuming2],27,274.3445233761038,9,0,false,false,4,false,5,false
[producing],28,309.08678362170787,10,1,false,false,4,false,5,false
[con_ready2],29,312.0850654971617,10,1,false,true,4,false,5,true
[consuming2],30,314.4638360211481,10,0,false,false,4,false,6,false
[producing],31,323.32660644202304,11,1,false,false,4,false,6,false
[con_ready2],32,383.24225674523944,11,1,false,true,4,false,6,true
[consuming2],33,383.2918219935713,11,0,false,false,4,false,7,false
[producing],34,422.5979068043063,12,1,false,false,4,false,7,false
[con_ready2],35,428.1235536155666,12,1,false,true,4,false,7,true
[consuming2],36,429.391769098233,12,0,false,false,4,false,8,false
[producing],37,445.55787370783025,13,1,false,false,4,false,8,false
[con_ready1],38,457.18756918321463,13,1,true,false,4,true,8,false
[consuming1],39,457.22622268273653,13,0,false,false,5,false,8,false
[producing],40,459.6502218262783,14,1,false,false,5,false,8,false
