action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,2.4906033422560556,1,1,false,false,0,false,0,false
[con_ready2],2,12.271686618336055,1,1,false,true,0,false,0,true
[consuming2],3,13.151417465658284,1,0,false,false,0,false,1,false
[producing],4,66.46523882049227,2,1,false,false,0,false,1,false
[producing],5,82.40903081216067,3,2,false,false,0,false,1,false
[con_ready2],6,93.12643653838377,3,2,false,true,0,false,1,true
[consuming2],7,94.28425810834052,3,1,false,false,0,false,2,false
[con_ready2],8,110.37721053327014,3,1,false,true,0,false,2,true
[consuming2],9,110.82781654685849,3,0,false,false,0,false,3,false
[producing],10,148.58120223897492,4,1,false,false,0,false,3,false
[con_ready1],11,152.87938216999964,4,1,true,false,0,true,3,false
[consuming1],12,154.05280725039498,4,0,false,false,1,false,3,false
[producing],13,186.642654843196,5,1,false,false,1,false,3,false
[con_ready1],14,195.84386545196864,5,1,true,false,1,true,3,false
[consuming1],15,195.9547657680513,5,0,false,false,2,false,3,false
[producing],16,196.0574529727322,6,1,false,false,2,false,3,false
[producing],17,200.13977424065794,7,2,false,false,2,false,3,false
[con_ready1],18,215.04124060108396,7,2,true,false,2,true,3,false
[consuming1],19,215.18353875642688,7,1,false,false,3,false,3,false
[con_ready1],20,225.25394414397576,7,1,true,false,3,true,3,false
[consuming1],21,225.31534566194438,7,0,false,false,4,false,3,false
[producing],22,299.7733901549554,8,1,false,false,4,false,3,false
[con_ready2],23,307.0807566148089,8,1,false,true,4,false,3,true
[consuming2],24,309.40065548368585,8,0,false,false,4,false,4,false
[producing],25,386.03216906230205,9,1,false,false,4,false,4,false
[con_ready2],26,408.5063068405033,9,1,false,true,4,false,4,true
[consuming2],27,409.7876865165967,9,0,false,false,4,false,5,false
[producing],28,464.5136583476806,10,1,false,false,4,false,5,false
[con_ready1],29,481.31305299913214,10,1,true,false,4,true,5,false
[consuming1],30,481.4769204260383,10,0,false,false,5,false,5,false
[producing],31,482.46084493105326,11,1,false,false,5,false,5,false
[con_ready1],32,491.3481543156612,11,1,true,false,5,true,5,false
[consuming1],33,491.3889684738021,11,0,false,false,6,false,5,false
[producing],34,498.81353045784556,12,1,false,false,6,false,5,false
[con_ready2],35,507.1480549354637,12,1,false,true,6,false,5,true
[consuming2],36,507.32129470654075,12,0,false,false,6,false,6,false
[producing],37,516.4106299141432,13,1,false,false,6,false,6,false
[con_ready2],38,525.6586636045686,13,1,false,true,6,false,6,true
[consuming2],39,526.7029698385762,13,0,false,false,6,false,7,false
[producing],40,526.738087110186,14,1,false,false,6,false,7,false
[producing],41,531.6653346222549,15,2,false,false,6,false,7,false
[con_ready1],42,537.5541696860951,15,2,true,false,6,true,7,false
[consuming1],43,539.7010086936189,15,1,false,false,7,false,7,false
[producing],44,574.1973175566609,16,2,false,false,7,false,7,false
[producing],45,576.9492578117408,17,3,false,false,7,false,7,false
[con_ready1],46,580.3900465675542,17,3,true,false,7,true,7,false
[consuming1],47,584.374368250294,17,2,false,false,8,false,7,false
[producing],48,585.6216977162125,18,3,false,false,8,false,7,false
[con_ready1],49,589.8419592134672,18,3,true,false,8,true,7,false
[consuming1],50,590.6922306631425,18,2,false,false,9,false,7,false
[producing],51,594.4457831650194,19,3,false,false,9,false,7,false
[con_ready2],52,613.42576923002,19,3,false,true,9,false,7,true
[consuming2],53,614.0170088212748,19,2,false,false,9,false,8,false
[con_ready1],54,618.0004847511093,19,2,true,false,9,true,8,false
[consuming1],55,618.0867109329089,19,1,false,false,10,false,8,false
[con_ready1],56,620.2281886330034,19,1,true,false,10,true,8,false
[consuming1],57,621.6888699456124,19,0,false,false,11,false,8,false
[producing],58,642.2241620682994,20,1,false,false,11,false,8,false
[con_ready1],59,643.7894297824827,20,1,true,false,11,true,8,false
[consuming1],60,644.4743273366852,20,0,false,false,12,false,8,false
